constructorid,constructorref,name,nationality,url
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
147,afm,AFM,German,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau
126,alta,Alta,British,http://en.wikipedia.org/wiki/Alta_auto_racing_team
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
137,arzani-volpini,Arzani-Volpini,Italian,http://en.wikipedia.org/wiki/Arzani-Volpini
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
83,politoys,Politoys,British,http://en.wikipedia.org/wiki/Frank_Williams_Racing_Cars
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
139,bromme,Bromme,American,http://en.wikipedia.org/wiki/Bromme
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
