resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
12775,526,200,21,30,0,,F,26,0.0,0,,,,,,,81
477,40,17,9,15,6,,R,21,0.0,17,,,17.0,21.0,1:18.998,152.206,6
11240,472,136,55,33,0,,F,22,0.0,0,,,,,,,81
13221,541,212,32,25,23,,R,26,0.0,0,,,,,,,8
21457,869,3,131,8,21,10.0,10,10,1.0,67,+48.889,5514751.0,59.0,3.0,1:19.105,208.158,1
16632,680,289,176,14,8,2.0,2,2,6.0,99,,,,,,,11
20164,839,579,51,18,1,,R,15,1.0,23,,,,,,,6
12575,519,200,21,30,22,15.0,15,15,0.0,75,,,,,,,15
17648,730,360,170,14,3,1.0,1,1,9.0,100,2:46:29.7,9989700.0,,,,,1
11270,473,110,51,22,2,,R,21,0.0,2,,,,,,,7
2135,121,30,6,1,1,1.0,1,1,10.0,53,1:14:19.838,4459838.0,,,,,1
616,47,5,4,4,7,6.0,6,6,3.0,58,+46.169,5248330.0,20.0,7.0,1:28.603,216.886,1
12728,525,136,58,17,21,9.0,9,9,0.0,67,,,,,,,15
20954,848,815,15,17,16,11.0,11,11,0.0,56,,,41.0,15.0,1:43.949,187.672,11
1636,96,22,6,2,7,2.0,2,2,8.0,60,+17.989,5573090.0,14.0,3.0,1:30.101,205.689,1
589,46,1,1,2,1,1.0,1,1,10.0,70,1:35:52.991,5752991.0,13.0,2.0,1:20.171,196.724,1
10640,451,110,27,26,20,12.0,12,12,0.0,69,,,,,,,11
16152,653,304,187,5,15,,R,15,0.0,58,,,,,,,5
13360,547,231,1,1,7,,R,22,0.0,10,,,,,,,5
16322,663,351,182,36,13,,R,13,0.0,9,,,,,,,95
19114,794,509,108,33,20,14.0,14,14,0.0,191,,,,,,,19
17551,725,440,176,30,17,8.0,8,8,0.0,84,,,,,,,12
22004,894,3,131,9,4,7.0,7,7,6.0,55,+26.698,6220399.0,54.0,4.0,1:42.471,197.265,1
6207,295,88,29,10,0,,F,27,0.0,0,,,,,,,81
18919,786,628,114,1,10,6.0,6,6,0.0,200,+5:35.05,14343890.0,,,,,1
15959,646,243,34,19,7,5.0,5,5,2.0,28,+3:31.8,6101900.0,,,,,1
12329,510,172,27,26,9,8.0,8,8,0.0,68,,,,,,,60
20813,842,67,5,18,12,13.0,13,13,0.0,55,,,36.0,12.0,1:42.659,194.379,11
22436,913,821,15,21,14,,R,20,0.0,17,,,6.0,20.0,1:55.684,157.619,10
19216,799,498,6,12,2,3.0,3,3,5.0,87,+2:01.0,10976800.0,,,,,1
18682,774,289,32,38,12,6.0,6,6,0.0,62,,,,,,,18
11334,475,195,57,14,0,,F,27,0.0,0,,,,,,,81
19128,794,449,114,27,30,,R,28,0.0,53,,,,,,,3
14224,578,207,73,27,6,17.0,17,17,0.0,70,,,,,,,7
16232,657,361,182,11,11,,R,12,0.0,18,,,,,,,5
9995,426,110,27,25,13,,R,24,0.0,4,,,,,,,38
3164,168,41,16,23,12,,R,15,0.0,37,,,,,,,20
23164,959,8,6,7,5,6.0,6,6,8.0,67,+37.023,5481223.0,36.0,6.0,1:19.572,206.937,1
11697,488,178,3,1,7,2.0,2,2,6.0,76,+39.91,6903290.0,,,,,1
18851,782,501,105,6,5,3.0,3,3,4.0,18,+6:46.8,11169500.0,,,,,1
12493,516,175,1,8,20,13.0,13,13,0.0,72,,,,,,,13
7643,5,10,7,10,6,10.0,10,10,0.0,65,,,44.0,12.0,1:24.134,199.182,11
18677,774,479,118,28,2,1.0,1,1,8.0,70,2:03:47.8,7427800.0,,,,,1
20467,343,1,1,2,2,1.0,1,1,25.0,58,1:28:47.620,5327620.0,54.0,12.0,1:30.075,213.342,1
6684,311,137,22,20,7,8.0,8,8,0.0,70,,,,,,,12
1799,104,31,3,3,2,5.0,5,5,4.0,53,+32.352,4550800.0,32.0,10.0,1:22.929,251.477,1
4208,216,15,20,14,11,4.0,4,4,3.0,45,+27.165,4886211.0,,,,,1
22458,914,824,206,17,18,20.0,20,20,0.0,41,,,27.0,20.0,1:55.985,180.240,3
10918,461,177,3,1,12,10.0,10,10,0.0,44,,,,,,,11
7445,333,122,41,16,12,,R,18,0.0,51,,,,,,,5
5033,252,89,29,10,19,15.0,15,15,0.0,68,,,,,,,13
6413,302,119,3,6,2,,R,19,0.0,43,,,,,,,4
13594,555,230,63,19,22,12.0,12,12,0.0,67,,,,,,,3
13796,562,253,56,31,0,,F,22,0.0,0,,,,,,,81
12961,533,230,63,19,16,7.0,7,7,0.0,74,,,,,,,11
7994,359,99,39,40,17,6.0,6,6,1.0,68,,,,,,,11
7268,328,147,18,24,24,12.0,12,12,0.0,62,,,,,,,12
768,54,31,1,4,5,4.0,4,4,5.0,56,+39.351,5479880.0,39.0,3.0,1:35.566,208.806,1
