constructorid,constructorref,name,nationality,url
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
89,lds,LDS,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
132,lancia,Lancia,Italian,http://en.wikipedia.org/wiki/Lancia_in_Formula_One
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
137,arzani-volpini,Arzani-Volpini,Italian,http://en.wikipedia.org/wiki/Arzani-Volpini
