raceid,year,round,circuitid,name,date,time,url
490,1981,8,41,French Grand Prix,1981-07-05,,http://en.wikipedia.org/wiki/1981_French_Grand_Prix
493,1981,11,23,Austrian Grand Prix,1981-08-16,,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix
495,1981,13,14,Italian Grand Prix,1981-09-13,,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix
523,1979,12,39,Dutch Grand Prix,1979-08-26,,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix
528,1978,2,36,Brazilian Grand Prix,1978-01-29,,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix
533,1978,7,45,Spanish Grand Prix,1978-06-04,,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix
537,1978,11,10,German Grand Prix,1978-07-30,,http://en.wikipedia.org/wiki/1978_German_Grand_Prix
569,1976,10,20,German Grand Prix,1976-08-01,,http://en.wikipedia.org/wiki/1976_German_Grand_Prix
571,1976,12,39,Dutch Grand Prix,1976-08-29,,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix
575,1976,16,16,Japanese Grand Prix,1976-10-24,,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix
577,1975,2,18,Brazilian Grand Prix,1975-01-26,,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
587,1975,12,23,Austrian Grand Prix,1975-08-17,,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
603,1974,14,48,Canadian Grand Prix,1974-09-22,,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix
616,1973,12,23,Austrian Grand Prix,1973-08-19,,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
632,1971,1,30,South African Grand Prix,1971-03-06,,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix
650,1970,8,10,German Grand Prix,1970-08-02,,http://en.wikipedia.org/wiki/1970_German_Grand_Prix
678,1968,12,32,Mexican Grand Prix,1968-11-03,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix
720,1963,2,13,Belgian Grand Prix,1963-06-09,,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix
744,1961,7,14,Italian Grand Prix,1961-09-10,,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
764,1959,9,63,United States Grand Prix,1959-12-12,,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
774,1958,10,14,Italian Grand Prix,1958-09-07,,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
779,1957,4,53,French Grand Prix,1957-07-07,,http://en.wikipedia.org/wiki/1957_French_Grand_Prix
786,1956,3,19,Indianapolis 500,1956-05-30,,http://en.wikipedia.org/wiki/1956_Indianapolis_500
806,1954,8,14,Italian Grand Prix,1954-09-05,,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
808,1953,1,25,Argentine Grand Prix,1953-01-18,,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix
817,1952,1,66,Swiss Grand Prix,1952-05-18,,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
821,1952,5,9,British Grand Prix,1952-07-19,,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
837,1950,5,13,Belgian Grand Prix,1950-06-18,,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
843,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
845,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
854,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
932,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
956,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
975,2017,7,7,Canadian Grand Prix,2017-06-11,18:00:00,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
978,2017,10,9,British Grand Prix,2017-07-16,12:00:00,https://en.wikipedia.org/wiki/2017_British_Grand_Prix
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
40,2007,5,6,Monaco Grand Prix,2007-05-27,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix
45,2007,10,20,European Grand Prix,2007-07-22,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
46,2007,11,11,Hungarian Grand Prix,2007-08-05,12:00:00,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix
47,2007,12,5,Turkish Grand Prix,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix
96,2004,7,20,European Grand Prix,2004-05-30,,http://en.wikipedia.org/wiki/2004_European_Grand_Prix
104,2004,15,14,Italian Grand Prix,2004-09-12,,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
121,2003,14,14,Italian Grand Prix,2003-09-14,,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
168,2000,11,10,German Grand Prix,2000-07-30,,http://en.wikipedia.org/wiki/2000_German_Grand_Prix
196,1998,6,6,Monaco Grand Prix,1998-05-24,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix
206,1998,16,22,Japanese Grand Prix,1998-11-01,,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix
216,1997,10,10,German Grand Prix,1997-07-27,,http://en.wikipedia.org/wiki/1997_German_Grand_Prix
227,1996,4,20,European Grand Prix,1996-04-28,,http://en.wikipedia.org/wiki/1996_European_Grand_Prix
239,1996,16,22,Japanese Grand Prix,1996-10-13,,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix
252,1995,13,27,Portuguese Grand Prix,1995-09-24,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
268,1994,12,14,Italian Grand Prix,1994-09-11,,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix
295,1992,7,7,Canadian Grand Prix,1992-06-14,,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix
298,1992,10,10,German Grand Prix,1992-07-26,,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
302,1992,14,27,Portuguese Grand Prix,1992-09-27,,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
311,1991,7,8,French Grand Prix,1991-07-07,,http://en.wikipedia.org/wiki/1991_French_Grand_Prix
325,1990,5,7,Canadian Grand Prix,1990-06-10,,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix
328,1990,8,9,British Grand Prix,1990-07-15,,http://en.wikipedia.org/wiki/1990_British_Grand_Prix
333,1990,13,27,Portuguese Grand Prix,1990-09-23,,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix
343,2010,7,5,Turkish Grand Prix,2010-05-30,11:00:00,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix
359,1989,4,32,Mexican Grand Prix,1989-05-28,,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix
386,1988,15,22,Japanese Grand Prix,1988-10-30,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix
410,1986,7,37,Detroit Grand Prix,1986-06-22,,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix
418,1986,15,32,Mexican Grand Prix,1986-10-12,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix
425,1985,6,37,Detroit Grand Prix,1985-06-23,,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix
451,1984,16,27,Portuguese Grand Prix,1984-10-21,,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix
456,1983,5,6,Monaco Grand Prix,1983-05-15,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix
461,1983,10,10,German Grand Prix,1983-08-07,,http://en.wikipedia.org/wiki/1983_German_Grand_Prix
472,1982,6,6,Monaco Grand Prix,1982-05-23,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix
473,1982,7,37,Detroit Grand Prix,1982-06-06,,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix
475,1982,9,39,Dutch Grand Prix,1982-07-03,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix
483,1981,1,43,United States Grand Prix West,1981-03-15,,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West
488,1981,6,6,Monaco Grand Prix,1981-05-31,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
504,1980,7,34,French Grand Prix,1980-06-29,,http://en.wikipedia.org/wiki/1980_French_Grand_Prix
510,1980,13,7,Canadian Grand Prix,1980-09-28,,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix
516,1979,5,45,Spanish Grand Prix,1979-04-29,,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix
519,1979,8,41,French Grand Prix,1979-07-01,,http://en.wikipedia.org/wiki/1979_French_Grand_Prix
525,1979,14,7,Canadian Grand Prix,1979-09-30,,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix
526,1979,15,46,United States Grand Prix,1979-10-07,,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix
540,1978,14,14,Italian Grand Prix,1978-09-10,,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix
541,1978,15,46,United States Grand Prix,1978-10-01,,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix
547,1977,5,45,Spanish Grand Prix,1977-05-08,,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix
