resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
909,60,24,5,20,13,13.0,13,13,0.0,59,,,25.0,15.0,1:24.221,219.750,11
5018,251,90,28,22,22,,R,24,0.0,0,,,,,,,3
16150,653,333,198,8,12,,R,13,0.0,69,,,,,,,51
17146,706,402,172,28,20,,R,18,0.0,37,,,,,,,6
16192,655,341,63,17,15,8.0,8,8,0.0,64,,,,,,,11
3330,176,56,6,4,6,5.0,5,5,2.0,71,,,,,,,11
4063,209,75,20,15,20,,R,13,0.0,49,,,,,,,5
3812,198,35,3,1,5,4.0,4,4,3.0,71,+1:06.965,5751965.0,,,,,1
12822,528,233,58,16,9,,R,16,0.0,25,,,,,,,69
8985,387,141,25,4,0,,F,28,0.0,0,,,,,,,81
4013,207,15,18,21,17,9.0,9,9,0.0,55,,,,,,,13
10439,443,176,21,17,22,,R,26,0.0,0,,,,,,,3
12423,513,182,204,5,12,,R,21,0.0,5,,,,,,,6
6879,316,133,29,10,0,,F,33,0.0,0,,,,,,,97
11959,496,192,56,21,0,,F,26,0.0,0,,,,,,,81
13977,569,255,32,6,16,5.0,5,5,2.0,14,+1:57.3,6220000.0,,,,,1
7289,328,149,44,34,0,,F,33,0.0,0,,,,,,,97
8298,366,148,44,33,0,,F,38,0.0,0,,,,,,,97
11135,468,206,55,33,20,,R,25,0.0,12,,,,,,,20
4739,240,22,17,14,16,,R,19,0.0,16,,,,,,,6
6252,297,129,25,3,20,11.0,11,11,0.0,57,,,,,,,12
11890,494,172,27,26,6,,R,17,0.0,18,,,,,,,4
20720,353,811,164,21,24,14.0,14,14,0.0,53,,,30.0,20.0,1:59.290,169.452,12
11759,490,137,34,5,4,3.0,3,3,4.0,80,+24.22,5772350.0,,,,,1
4643,236,57,1,7,6,3.0,3,3,4.0,44,+15.710,5310835.0,,,,,1
22814,940,829,209,28,18,19.0,19,19,0.0,50,,,44.0,19.0,1:41.452,206.060,13
20100,836,642,51,16,2,1.0,1,1,9.0,42,2:02:53.7,7373700.0,,,,,1
16667,682,364,190,36,2,1.0,1,1,9.0,28,1:40:49.4,6049400.0,,,,,1
11614,485,110,1,8,18,11.0,11,11,0.0,51,,,,,,,12
7665,6,1,1,1,19,12.0,12,12,0.0,77,,,65.0,8.0,1:15.706,158.824,11
19111,794,518,114,98,18,11.0,11,11,0.0,197,,,,,,,13
10116,431,105,6,27,7,13.0,13,13,0.0,45,,,,,,,5
9323,400,110,34,8,10,,R,23,0.0,26,,,,,,,6
18380,759,462,167,20,17,,R,20,0.0,7,,,,,,,44
2696,147,50,21,14,19,8.0,8,8,0.0,77,,,,,,,11
19953,829,660,154,25,14,13.0,13,13,0.0,80,,,,,,,88
4885,246,87,1,7,13,11.0,11,11,0.0,70,,,,,,,12
16944,696,289,66,26,11,,R,20,0.0,0,,,,,,,5
4482,228,14,1,8,4,,R,14,0.0,44,,,,,,,9
16286,661,346,180,10,9,8.0,8,8,0.0,81,,,,,,,13
21859,886,813,3,16,13,16.0,16,16,0.0,68,,,68.0,15.0,1:18.105,201.006,12
23519,976,817,9,3,10,1.0,1,1,25.0,51,2:03:55.573,7435573.0,46.0,4.0,1:44.882,206.048,1
22362,910,813,208,13,20,13.0,13,13,0.0,70,+1:24.024,6869082.0,45.0,12.0,1:29.128,176.954,1
13911,566,187,67,28,17,,R,26,0.0,0,,,,,,,3
16993,699,362,51,20,17,10.0,10,10,0.0,79,,,,,,,16
2400,133,23,3,5,4,8.0,8,8,0.0,59,,,,,,,11
6156,294,104,18,23,17,8.0,8,8,0.0,77,,,,,,,11
4929,248,79,25,3,17,7.0,7,7,0.0,44,,,,,,,11
4783,242,88,27,25,16,11.0,11,11,0.0,60,,,,,,,13
203,27,16,10,20,19,15.0,15,15,0.0,67,+1:09.488,5550362.0,66.0,18.0,1:17.889,211.408,1
14861,601,182,6,12,1,,R,23,0.0,17,,,,,,,5
19921,828,686,6,26,9,4.0,4,4,3.0,73,,,,,,,14
23468,973,154,210,8,14,10.0,10,10,1.0,65,,,50.0,17.0,1:26.871,192.906,11
19515,812,660,125,48,21,12.0,12,12,0.0,53,,,,,,,17
