constructorid,constructorref,name,nationality,url
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
96,derrington,Derrington,British,http://en.wikipedia.org/wiki/Derrington-Francis
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
200,march-ford,March-Ford,British,http://en.wikipedia.org/wiki/March_Engineering
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
146,emw,EMW,East German,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
103,mbm,MBM,Swiss,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
121,elder,Elder,American,http://en.wikipedia.org/wiki/Elder_(constructor)
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
123,fry,Fry,British,http://en.wikipedia.org/wiki/Fry_(racing_team)
159,olson,Olson,American,http://en.wikipedia.org/wiki/Olson_(constructor)
