constructorid,constructorref,name,nationality,url
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
147,afm,AFM,German,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
84,connew,Connew,British,http://en.wikipedia.org/wiki/Connew
134,schroeder,Schroeder,American,http://en.wikipedia.org/wiki/Schroeder_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
72,kojima,Kojima,Japanese,http://en.wikipedia.org/wiki/Kojima_Engineering
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
173,lotus-maserati,Lotus-Maserati,British,http://en.wikipedia.org/wiki/Team_Lotus
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
158,rae,Rae,American,http://en.wikipedia.org/wiki/Rae_(motorsport)
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
