driverid,driverref,number,code,forename,surname,dob,nationality,url
175,tambay,,,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
182,lauda,,,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
187,watson,,,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
189,gartner,,,Jo,Gartner,1954-01-24,Austrian,http://en.wikipedia.org/wiki/Jo_Gartner
197,jarier,,,Jean-Pierre,Jarier,1946-07-10,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier
199,reutemann,,,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
200,mass,,,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass
203,gilles_villeneuve,,,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
204,paletti,,,Riccardo,Paletti,1958-06-15,Italian,http://en.wikipedia.org/wiki/Riccardo_Paletti
222,scheckter,,,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
224,emerson_fittipaldi,,,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
229,ertl,,,Harald,Ertl,1948-08-31,Austrian,http://en.wikipedia.org/wiki/Harald_Ertl
230,brambilla,,,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
245,trimmer,,,Tony,Trimmer,1943-01-24,British,http://en.wikipedia.org/wiki/Tony_Trimmer
255,nilsson,,,Gunnar,Nilsson,1948-11-20,Swedish,http://en.wikipedia.org/wiki/Gunnar_Nilsson
258,neve,,,Patrick,Nève,1949-10-13,Belgian,http://en.wikipedia.org/wiki/Patrick_Neve
265,edwards,,,Guy,Edwards,1942-12-30,British,http://en.wikipedia.org/wiki/Guy_Edwards
267,schuppan,,,Vern,Schuppan,1943-03-19,Australian,http://en.wikipedia.org/wiki/Vern_Schuppan
277,leclere,,,Michel,Leclère,1946-03-18,French,http://en.wikipedia.org/wiki/Michel_Lecl%C3%A8re
278,amon,,,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon
285,stuppacher,,,Otto,Stuppacher,1947-03-03,Austrian,http://en.wikipedia.org/wiki/Otto_Stuppacher
292,keizan,,,Eddie,Keizan,1944-09-12,South African,http://en.wikipedia.org/wiki/Eddie_Keizan
304,hulme,,,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme
306,beltoise,,,Jean-Pierre,Beltoise,1937-04-26,French,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise
309,revson,,,Peter,Revson,1939-02-27,American,http://en.wikipedia.org/wiki/Peter_Revson
330,galli,,,Nanni,Galli,1940-10-02,Italian,http://en.wikipedia.org/wiki/Nanni_Galli
333,adamich,,,Andrea,de Adamich,1941-10-03,Italian,http://en.wikipedia.org/wiki/Andrea_de_Adamich
340,love,,,John,Love,1924-12-07,Rhodesian,http://en.wikipedia.org/wiki/John_Love_(racing_driver)
345,rodriguez,,,Pedro,Rodríguez,1940-01-18,Mexican,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver)
346,siffert,,,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert
356,jack_brabham,,,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham
359,gavin,,,Johnny,Servoz-Gavin,1942-01-18,French,http://en.wikipedia.org/wiki/Johnny_Servoz-Gavin
369,rooyen,,,Basil,van Rooyen,1939-04-19,South African,http://en.wikipedia.org/wiki/Basil_van_Rooyen
385,bandini,,,Lorenzo,Bandini,1935-12-21,Italian,http://en.wikipedia.org/wiki/Lorenzo_Bandini
386,ginther,,,Richie,Ginther,1930-08-05,American,http://en.wikipedia.org/wiki/Richie_Ginther
403,phil_hill,,,Phil,Hill,1927-04-20,American,http://en.wikipedia.org/wiki/Phil_Hill
421,rollinson,,,Alan,Rollinson,1943-05-15,British,http://en.wikipedia.org/wiki/Alan_Rollinson
427,trintignant,,,Maurice,Trintignant,1917-10-30,French,http://en.wikipedia.org/wiki/Maurice_Trintignant
437,burgess,,,Ian,Burgess,1930-07-06,British,http://en.wikipedia.org/wiki/Ian_Burgess
467,prinoth,,,Ernesto,Prinoth,1923-04-15,Italian,http://en.wikipedia.org/wiki/Ernesto_Prinoth
