driverid,driverref,number,code,forename,surname,dob,nationality,url
158,Желудок,,,Эдди,Чивер,1958-01-10,Американцы,http://en.wikipedia.org/wiki/Eddie_Cheever
170,fabi,,,Тео,Фаби,1955-03-09,Итальянский,http://en.wikipedia.org/wiki/Teo_Fabi
172,Лаффит,,,Жак,Лаффит,1943-11-21,Французский,http://en.wikipedia.org/wiki/Jacques_Laffite
175,Тамбий,,,Патрик,Тамбай,1949-06-25,Французский,http://en.wikipedia.org/wiki/Patrick_Tambay
183,Неразборчивость,,,Франсуа,Гессно,1956-12-30,Французский,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Hesnault
184,Балди,,,Мауро,Бальди,1954-01-31,Итальянский,http://en.wikipedia.org/wiki/Mauro_Baldi
186,Ачсон,,,Кенни,Ачесон,1957-11-27,Британские,http://en.wikipedia.org/wiki/Kenny_Acheson
187,Уотсон,,,Джон,Ватсон,1946-05-04,Британские,http://en.wikipedia.org/wiki/John_Watson_(gacing_driver)
198,Вильнеув_ср,,,Жак,Вильнев-старший.,1953-11-04,Канада,http://en.wikipedia.org/wiki/Jacques_Villeneuve_(elder)
206,Добрый день.,,,Дерек,Дейли,1953-03-11,Ирландский,http://en.wikipedia.org/wiki/Derek_Daly
207,Марио_Андретти,,,Марио,Андретти,1940-02-28,Американцы,http://en.wikipedia.org/wiki/Mario_Andrettti
208,Вильота,,,Эмилио,Вильота,1946-07-26,Испанский,http://en.wikipedia.org/wiki/Emilio_de_Villota
210,Бирн,,,Томми,Бёрн,1958-05-06,Ирландский,http://en.wikipedia.org/wiki/Tommy_Byrne_%28racing_driver%29
217,Зунино,,,Рикардо,Зунино,1949-04-13,Аргентина,http://en.wikipedia.org/wiki/Ricardo_Zunino
228,Желание_wilson,,,Желание,Уилсон,1953-11-26,Южная Африка,http://en.wikipedia.org/wiki/Desir%C3%A9_Wilson
230,Брамбилла,,,Витторио,Брамбилла,1937-11-11,Итальянский,http://en.wikipedia.org/wiki/Vittorio_Brambilla
231,Охота,,,Джеймс,Охота,1947-08-29,Британские,http://en.wikipedia.org/wiki/James_Hunt
233,застряла,,,Ханс-Йоахим,Застряла,1951-01-01,Немецкий,http://en.wikipedia.org/wiki/Hans_Joachim_Stock
234,Бранкателли,,,Джанфранко,Бранкателли,1950-01-18,Итальянский,http://en.wikipedia.org/wiki/Gianfranco_Brancatelli
240,нагэя,,,Дэнни,Онгаис,1942-05-21,Американцы,http://en.wikipedia.org/wiki/Danny_Ongais
241,Леони,,,Ламберто,Леони,1953-05-24,Итальянский,http://en.wikipedia.org/wiki/Lamberto_Leoni
243,спазмы,,,Рольф,Стаммелен,1943-07-11,Немецкий,http://en.wikipedia.org/wiki/Rolf_Stommelen
244,Коломбо,,,Альберто,Коломбо,1946-02-23,Итальянский,http://en.wikipedia.org/wiki/Alberto_Colombo
247,блекемолен,,,Майкл,Блекемолен,1949-10-02,Датч,http://en.wikipedia.org/wiki/Michael_Bleekemolen
249,Рахал,,,Бобби,Рахал,1953-01-10,Американцы,http://en.wikipedia.org/wiki/Bobby_Rahal
259,Пёрли,,,Дэвид,Пёрли,1945-01-26,Британские,http://en.wikipedia.org/wiki/David_Purley
260,Андерсон,,,Конни,Андерсон,1939-12-28,Шведский,http://en.wikipedia.org/wiki/Conny_Andersson_(gacing_driver)
263,Козаровицки,,,Микко,Козаровицки,1948-05-17,Финский,http://en.wikipedia.org/wiki/Mikko_Kozarowitzky
265,редварды,,,Парень,Эдвардс,1942-12-30,Британские,http://en.wikipedia.org/wiki/Guy_Edwards
266,Макгуайр,,,Брайан,МакГуайр,1945-12-13,Австралия,http://en.wikipedia.org/wiki/Brian_McGuire
274,Такахара,,,Noritake,Такахара,1951-06-06,Японский,http://en.wikipedia.org/wiki/Noritake_Takahara
284,pesenti_rossi,,,Алессандро,Песенти-Росси,1942-08-31,Итальянский,http://en.wikipedia.org/wiki/Alessandro_Pesenti-Rossi
299,Фушида,,,Хироши,Фушида,1946-03-10,Японский,http://en.wikipedia.org/wiki/Hiroshi_Fushida
302,Кроуфорд,,,Джим,Кроуфорд,1948-02-13,Британские,http://en.wikipedia.org/wiki/Jim_Crawford_(водитель)
303,фонлантен,,,Джо,Вонлантен,1942-05-31,Швейцария,http://en.wikipedia.org/wiki/Jo_Vonlanthen
304,хульм,,,Дэнни,Хульме,1936-06-18,Новозеландец,http://en.wikipedia.org/wiki/Denny_Hulme
307,Хэнли,,,Howden,Гэнли,1941-12-24,Новозеландец,http://en.wikipedia.org/wiki/Howden_Ganley
308,бронежилеты,,,Ричард,Роботы,1944-09-22,Британские,http://en.wikipedia.org/wiki/Richard_Robarts
315,Личинка,,,Жерар,Лорушка,1940-05-23,Французский,http://en.wikipedia.org/wiki/G%C3%A9rard_Larrousse
321,Звонок,,,Дерек,Колокол,1941-10-31,Британские,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer)
328,Стюарт,,,Джеки,Стюарт,1939-06-11,Британские,http://en.wikipedia.org/wiki/Jackie_Stewart
333,Адамих,,,Андреа,&lt; &lt; Де Адамич &gt; &gt;,1941-10-03,Итальянский,http://en.wikipedia.org/wiki/Andrea_de_Adamich
334,претория,,,Джеки,Преторий,1934-11-22,Южная Африка,http://en.wikipedia.org/wiki/Jackie_Pretorius
345,Родригез,,,Педро,Родригес,1940-01-18,Мексика,http://en.wikipedia.org/wiki/Pedro_Rodr%C3Adguez_(gacing_driver)
348,Лазейка,,,Франсуа,Мазет,1943-02-24,Французский,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Mazet
349,Джин,,,Макс.,Джин,1943-07-27,Французский,http://en.wikipedia.org/wiki/Max_Jean
354,судно,,,Крис,Судно,1939-11-17,Британские,http://en.wikipedia.org/wiki/Chris_Craft_(gacing_driver)
360,Макларен,,,Брюс,МакЛарен,1937-08-30,Новозеландец,http://en.wikipedia.org/wiki/Bruce_McLaren
365,Хехн,,,Юбер,Хане,1935-03-28,Немецкий,http://en.wikipedia.org/wiki/Hubert_Hahne
371,Щекотка,,,Al,Противоядие,1921-10-15,Канада,http://en.wikipedia.org/wiki/Al_Peras
374,Спенс,,,Майк,Спенс,1936-12-30,Британские,http://en.wikipedia.org/wiki/Mike_Spence
397,Arundell,,,Питер,Арунделл,1933-11-08,Британские,http://en.wikipedia.org/wiki/Peter_Arundell
418,Сегрегация,,,Мастен,Грегори,1932-02-29,Американцы,http://en.wikipedia.org/wiki/Masten_Gregory
419,Роудс,,,Джон,Роудс,1927-08-18,Британские,http://en.wikipedia.org/wiki/John_Rhodes_(водитель)
423,мухи,,,Герхард,Мятежник,1935-08-30,Немецкий,http://en.wikipedia.org/wiki/Gerhard_Mitter
424,Автобусное синусо,,,Роберто,Буссинелло,1927-10-04,Итальянский,http://en.wikipedia.org/wiki/Roberto_Bussineello
428,&lt; &lt; круглый стол &gt; &gt;,,,Бернар,Коллоквиумb,1930-10-07,Французский,http://en.wikipedia.org/wiki/Bernard_Collomb
440,зал,,,Джим,Зал,1935-07-23,Американцы,http://en.wikipedia.org/wiki/Jim_Hall_(race_car_driver)
449,09 ч. 00 м.,,,Роджер,Уорд,1921-01-10,Американцы,http://en.wikipedia.org/wiki/Rodger_Ward
454,richardo_rodriguez,,,Рикардо,Родригес,1942-02-14,Мексика,http://en.wikipedia.org/wiki/Ricardo_Rodr%C3Adguez_(Формула_One)
460,пепельница,,,Джерри,Эшмор,1936-07-25,Британские,http://en.wikipedia.org/wiki/Gerry_Ashmore
464,shally,,,Тони,Шелли,1937-02-02,Новозеландец,http://en.wikipedia.org/wiki/Tony_Shelly
465,зеленый,,,Кит,Грин,1938-01-05,Британские,http://en.wikipedia.org/wiki/Keith_Greene
472,Харрис,,,Майк,Харрис,1939-05-25,Южная Африка,http://en.wikipedia.org/wiki/Mike_Harris_(race_car_driver)
474,Вайвер,,,Сид,Ван дер Вайвер,1920-06-01,Южная Африка,http://en.wikipedia.org/wiki/Syd_van_der_Vyver
476,Поездки,,,Вольфганг,фон Трипс,1928-05-04,Немецкий,http://en.wikipedia.org/wiki/Wolfgang_graf_Berghe_von_Trips
477,Эллисон,,,Клифф,Эллисон,1932-02-08,Британские,http://en.wikipedia.org/wiki/Cliff_Allison
479,Бруки,,,Тони,Брукс,1932-02-25,Британские,http://en.wikipedia.org/wiki/Tony_Brooks
486,Честный человек,,,Джек,Фейрман,1913-03-15,Британские,http://en.wikipedia.org/wiki/Jack_Fairman
487,Натили,,,Массимо,Натили,1935-07-28,Итальянский,http://en.wikipedia.org/wiki/Massimo_Natili
494,Руби,,,Ллойд,Руби,1928-01-12,Американцы,http://en.wikipedia.org/wiki/Lloyd_Ruby
495,Кен_миль,,,Кен,Майлз,1918-11-01,Британские,http://en.wikipedia.org/wiki/Ken_Miles
497,Ларета,,,Альберто Родригес,Ларрета,1934-01-14,Аргентина,http://en.wikipedia.org/wiki/Alberto_Rodriguez_Larreta
501,Шелл,,,Гарри,Шелл,1921-06-29,Американцы,http://en.wikipedia.org/wiki/Harri_Schell
505,Бристоу,,,Крис,Бристоу,1937-12-02,Британские,http://en.wikipedia.org/wiki/Chris_Bristow
515,орехи тенгельстада,,,Бад,Тингельстад,1928-04-04,Американцы,http://en.wikipedia.org/wiki/Bud_Tingelstad
522,Мрачно,,,Бобби,Скрипка,1924-09-04,Американцы,http://en.wikipedia.org/wiki/Bobby_Grim
525,Брайан,,,Джимми,Брайан,1926-01-28,Американцы,http://en.wikipedia.org/wiki/Jimmy_Bryan
526,Рутман,,,Трой,Рутман,1930-03-11,Американцы,http://en.wikipedia.org/wiki/Troy_Ruttman
528,Свободные земли,,,Дон,Фриленд,1925-03-25,Американцы,http://en.wikipedia.org/wiki/Don_Freeland
529,Беттенхаузен,,,Тони,Беттенхаузен,1916-09-12,Американцы,http://en.wikipedia.org/wiki/Tony_Bettnhausen
533,Бойд,,,Джонни,Бойд,1926-08-19,Американцы,http://en.wikipedia.org/wiki/Johny_Boyd
554,Бехра,,,Джин,Бехра,1921-02-16,Французский,http://en.wikipedia.org/wiki/Jean_Behra
556,Дневной вольт,,,Джимми,Дейввальт,1924-08-28,Американцы,http://en.wikipedia.org/wiki/Jimmy_Daywalt
573,Томасо,,,Алессандро,Томасо,1928-07-10,Аргентинско-итальянский,http://en.wikipedia.org/wiki/Alessandro_de_Tomaso
575,Сказал,,,Боб,Сказал,1932-05-05,Американцы,http://en.wikipedia.org/wiki/Bob_Said
582,Кавана,,,Кен,Кавана,1923-12-12,Австралия,http://en.wikipedia.org/wiki/Ken_Kavanah
583,Герини,,,Герино,Герини,1928-08-10,Итальянский,http://en.wikipedia.org/wiki/Gerino_Gerini_(gacing_driver)
584,Кесслер,,,Брюс,Кесслер,1936-03-23,Американцы,http://en.wikipedia.org/wiki/Bruce_Kessler
588,Тарамаззо,,,Луиджи,Тарамаццо,1932-05-05,Итальянский,http://en.wikipedia.org/wiki/Luigi_Taramazzo
594,Толан,,,Джонни,Толан,1917-10-22,Американцы,http://en.wikipedia.org/wiki/Johnnie_Tolan
595,гарретт,,,Билли,Гарретт,1933-04-24,Американцы,http://en.wikipedia.org/wiki/Billy_Garrett
598,Jerry_unser,,,Джерри,Унсер,1932-11-15,Американцы,http://en.wikipedia.org/wiki/Jerry_Unser
604,Картинка,,,Франсуа,Пикард,1921-04-26,Французский,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Picard
605,Мостик,,,Том,Бриджер,1934-06-24,Британские,http://en.wikipedia.org/wiki/Tom_Bridger
615,Агабашьян,,,Фред,Агабашьян,1913-08-21,Американцы,http://en.wikipedia.org/wiki/Fred_Agabashian
620,Маглиоли,,,Умберто,Маглиоли,1928-06-05,Итальянский,http://en.wikipedia.org/wiki/Umberto_Mallioli
626,Манзон,,,Роберт,Манзон,1917-04-12,Французский,http://en.wikipedia.org/wiki/Robert_Manzon
633,Вильореси,,,Луиджи,Вильореси,1909-05-16,Итальянский,http://en.wikipedia.org/wiki/Luigi_Villoresi
644,Мантовани,,,Сержиу,Мантовани,1929-05-22,Итальянский,http://en.wikipedia.org/wiki/Sergio_Mantovani
648,Клин,,,Карл,Клинг,1910-09-16,Немецкий,http://en.wikipedia.org/wiki/Karl_Kling
652,белого цвета,,,Тед,Уайтвей,1928-11-01,Британские,http://en.wikipedia.org/wiki/Ted_whitewayeway
653,Деви,,,Джимми,Дейвис,1929-08-08,Американцы,http://en.wikipedia.org/wiki/Jimmy_Davies
656,перекрёстный,,,Искусство,Кросс,1918-01-24,Американцы,http://en.wikipedia.org/wiki/Art_Cross
657,Вукович,,,Билл,Вукович,1918-12-13,Американцы,http://en.wikipedia.org/wiki/Bill_Vukович
664,mcalpine,,,Кеннет,Макальпайн,1920-09-21,Британские,http://en.wikipedia.org/wiki/Kenneth_McAlpine
665,Марр,,,Лесли,Марр,1922-08-14,Британские,http://en.wikipedia.org/wiki/Leslie_Marr
676,armi,,,Фрэнк,Арми,1918-10-12,Американцы,http://en.wikipedia.org/wiki/Frank_Armi
683,колючка,,,Лесли,Торн,1916-06-23,Британские,http://en.wikipedia.org/wiki/Leslie_Thorne
686,reg_parnell,,,Редж,Парнелл,1911-07-02,Британские,http://en.wikipedia.org/wiki/Reg_Parnell
692,Гельфрих,,,Тео,Гельфрич,1913-05-13,Немецкий,http://en.wikipedia.org/wiki/Teo_Helfrich
701,Голландия,,,Билл,Голландия,1907-12-18,Американцы,http://en.wikipedia.org/wiki/Bill_Holland
702,Боб_скотт,,,Боб,Скотт,1928-10-04,Американцы,http://en.wikipedia.org/wiki/Bob_Scott_(auto_racer)
707,Jan_stewart,,,Йен,Стюарт,1929-07-15,Британские,http://en.wikipedia.org/wiki/Ian_Stewart_(gacing_driver)
710,krause,,,Рудольф,Краузе,1907-03-30,Восточный немецкий,http://en.wikipedia.org/wiki/Rudolf_Krause
712,хиты,,,Вилли,Хикс,1922-02-13,Немецкий,http://en.wikipedia.org/wiki/Willi_Heeks
720,terra,,,Макс.,&lt; &lt; Терра &gt; &gt;,1918-10-06,Швейцария,http://en.wikipedia.org/wiki/Max_de_Terra
724,Ульмены,,,Тони,Ульмены,1906-01-25,Немецкий,http://en.wikipedia.org/wiki/Toni_Ulmen
726,Джордж_коннор,,,Джордж,Коннор,1906-08-16,Американцы,http://en.wikipedia.org/wiki/George_Connor_(водитель)
727,Ригсби,,,Джим,Ригсби,1923-06-06,Американцы,http://en.wikipedia.org/wiki/Jim_Rigsby
731,банки,,,Генрих,Банки,1913-06-14,Американцы,http://en.wikipedia.org/wiki/Henry_Banks
737,Огнестрельное,,,Роберт,О'Брайен,1908-04-11,Американцы,http://en.wikipedia.org/wiki/Robert_O%27Brien_(auto_racer)
744,падение,,,Кен,Погружение,1917-12-05,Британские,http://en.wikipedia.org/wiki/Ken_Downing
746,Бьянко,,,Джино,Бьянко,1916-07-22,Бразилия,http://en.wikipedia.org/wiki/Gino_Bianco
772,Черт побери.,,,Мак,Адские огоньки,1915-09-14,Американцы,http://en.wikipedia.org/wiki/Mack_Hellings
773,Левх,,,Пьер,Левх,1905-12-22,Французский,http://en.wikipedia.org/wiki/Perent_Levegh
774,caboud,,,Эжен,Шабуд,1907-04-12,Французский,http://en.wikipedia.org/wiki/Eug%C3%A8ne_Chabud
784,Хэмпшир,,,Дэвид,Гэмпшир,1917-12-29,Британские,http://en.wikipedia.org/wiki/David_Hampshire
801,Поцци,,,Чарльз,Поцци,1909-08-27,Французский,http://en.wikipedia.org/wiki/Charles_Pozzi
818,Вержень,25.0,ВЕР,Жан-Эрик,Вернье,1990-04-25,Французский,http://en.wikipedia.org/wiki/Jean-%C3-89ric_Vergne
825,Kevin_magnussen,20.0,МАГ,Кевин,Магнуссен,1992-10-05,Датский,http://en.wikipedia.org/wiki/Kevin_Magnussen
829,Стивенс,28.0,СТЭ,Уилл,Стивенс,1991-06-28,Британские,http://en.wikipedia.org/wiki/Will_Stevens
830,макс._поверхностная,33.0,ВЕР,Макс.,Верстаппен,1997-09-30,Датч,http://en.wikipedia.org/wiki/Max_Verstappen
834,Росси,53.0,RSS,Александр,Росси,1991-09-25,Американцы,http://en.wikipedia.org/wiki/Alexander_Rossi_%28racing_driver%29
838,Вандорн,2.0,VAN,Стоффель,Вандорн,1992-03-26,Бельгийский,http://en.wikipedia.org/wiki/Stoffel_Vandorne
