qualifyid,raceid,driverid,constructorid,number,position,q1,q2,q3
4469,73,8,1,9,9,1:30.594,1:32.930,
4516,75,40,18,20,16,1:20.306,1:22.453,
4546,841,67,5,18,10,1:26.232,1:25.882,1:27.066
4549,841,815,15,17,13,1:25.812,1:26.108,
4550,841,814,10,15,14,1:27.222,1:26.739,
4627,844,5,205,20,18,1:28.780,,
4689,847,808,4,10,10,1:14.699,1:14.354,1:14.085
4698,847,15,205,21,19,1:16.745,,
4833,854,815,15,17,11,1:47.717,1:47.616,
4862,855,153,5,19,16,1:35.111,1:33.427,
4887,856,815,15,17,17,1:39.097,1:39.443,
4927,858,16,10,14,9,1:40.595,1:40.205,1:40.768
4962,859,24,164,23,21,1:16.631,,
5089,865,1,1,4,4,1:16.063,1:15.166,1:14.583
5158,868,30,131,7,3,1:46.571,1:55.799,1:52.020
5179,868,819,206,25,24,1:54.143,,
5218,870,155,15,14,15,1:22.801,1:22.300,
5236,871,154,208,10,9,1:50.126,1:48.714,1:48.538
5357,876,807,10,12,12,1:27.185,1:26.241,
5436,879,808,207,21,19,1:17.073,,
5467,881,1,131,10,4,1:37.513,1:36.517,1:51.699
5503,882,821,15,12,18,1:37.990,,
5569,885,819,207,20,18,1:26.633,,
5605,887,4,6,3,10,1:32.266,1:31.387,1:30.979
5643,890,3,131,9,4,1:20.350,1:19.778,1:19.720
5651,890,807,15,11,12,1:21.028,1:20.580,
5673,891,16,10,15,12,2:02.749,1:49.103,
5677,891,820,206,23,16,2:02.948,1:52.762,
5707,893,3,131,9,2,1:45.208,1:43.892,1:42.932
5719,893,815,1,6,14,1:45.164,1:44.752,
5972,904,1,131,44,1,1:27.238,1:26.210,1:25.232
5976,904,154,208,8,5,1:28.472,1:27.258,1:26.960
6031,906,16,15,99,16,1:17.519,1:17.314,
6185,913,154,208,8,16,1:47.862,1:47.812,
6259,917,825,1,20,7,1:11.134,1:11.211,1:10.969
6308,918,829,207,46,18,1:45.095,,
6331,927,826,9,26,5,1:40.546,1:41.665,1:51.951
6444,933,1,131,44,1,1:12.218,1:09.062,1:08.455
6448,933,807,10,27,5,1:11.319,1:09.604,1:09.278
6536,938,832,5,55,13,1:25.410,1:25.618,
6577,940,4,1,14,14,1:35.467,1:34.785,
6585,941,1,131,44,2,1:38.558,1:37.672,1:37.433
6599,941,4,1,14,16,1:40.144,,
6634,943,154,208,8,12,1:21.577,1:21.038,
6656,944,828,15,9,14,1:13.346,1:13.233,
6663,945,3,131,6,1,1:41.111,1:40.979,1:40.237
6702,948,821,210,21,20,1:29.606,,
6713,949,154,210,8,9,1:32.005,1:31.756,
6718,949,18,1,22,14,1:31.976,1:31.998,
6861,956,20,6,5,4,1:06.761,1:06.602,1:09.781
7006,962,836,209,94,20,1:47.667,,
7022,963,825,4,20,14,1:35.593,1:35.277,
7152,969,4,1,14,13,1:25.872,1:25.425,
7219,972,154,210,8,20,1:37.620,,
7220,973,1,131,44,1,1:20.511,1:20.210,1:19.149
7238,973,838,1,2,19,1:22.532,,
7245,974,832,5,55,6,1:13.526,1:13.397,1:13.162
7391,981,807,4,27,12,1:39.242,1:38.059,
