playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
abdulka01,Абдул-Джаббар,Кареем,1982,Запад,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1983,Запад,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1984,Запад,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1985,Запад,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1986,Запад,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1987,Запад,NBA,1,14,10.0,,,4.0,0.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1988,Запад,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,А-Рахим,Шериф,2001,Восток,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Адамс,Альван,1975,Запад,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Адамс,Майкл,1991,Восток,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Агирре,Марк,1983,Запад,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Агирре,Марк,1986,Запад,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Агирре,Марк,1987,Запад,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Айнджей,Дэнни,1987,Восток,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Аллен,Рей,1999,Восток,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
allenra02,Аллен,Рей,2000,Восток,NBA,1,19,15.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
allenra02,Аллен,Рей,2001,Восток,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Аллен,Рей,2003,Запад,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Аллен,Рей,2004,Запад,NBA,1,22,17.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,16.0,6.0,0.0,0.0,11.0,5.0
allenra02,Аллен,Рей,2005,Запад,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Аллен,Рей,2006,Запад,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
allenra02,Аллен,Рей,2007,Восток,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Аллен,Рей,2008,Восток,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Андерсон,Кенни,1993,Восток,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Антоний,Кармело,2006,Запад,NBA,1,25,20.0,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0
anthoca01,Антоний,Кармело,2007,Запад,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Антоний,Кармело,2009,Запад,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Архибальд,Нейт,1972,Запад,NBA,1,27,17.0,,,1.0,5.0,,,,,12.0,6.0,5.0,5.0,,
archina01,Архибальд,Нейт,1974,Запад,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Архибальд,Нейт,1975,Запад,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Архибальд,Нейт,1979,Восток,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Архибальд,Нейт,1980,Восток,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Архибальд,Нейт,1981,Восток,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
arenagi01,Арены,Гилберт,2004,Восток,NBA,1,14,7.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0,1.0
arenagi01,Арены,Гилберт,2005,Восток,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
arenagi01,Арены,Гилберт,2006,Восток,NBA,1,20,8.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,7.0,2.0
arizipa01,Аризин,Павел,1950,Восток,NBA,1,0,15.0,,,7.0,0.0,,,,,12.0,7.0,2.0,1.0,,
arizipa01,Аризин,Павел,1951,Восток,NBA,1,32,26.0,,,6.0,0.0,,,,,13.0,9.0,8.0,8.0,,
arizipa01,Аризин,Павел,1954,Восток,NBA,1,23,9.0,,,2.0,2.0,,,,,9.0,4.0,2.0,1.0,,
arizipa01,Аризин,Павел,1955,Восток,NBA,1,28,13.0,,,7.0,1.0,,,,,13.0,5.0,5.0,3.0,,
arizipa01,Аризин,Павел,1956,Восток,NBA,1,26,13.0,,,5.0,0.0,,,,,13.0,6.0,2.0,1.0,,
arizipa01,Аризин,Павел,1957,Восток,NBA,1,29,24.0,,,8.0,2.0,,,,,17.0,11.0,2.0,2.0,,
arizipa01,Аризин,Павел,1958,Восток,NBA,1,30,16.0,,,8.0,0.0,,,,,15.0,4.0,9.0,8.0,,
arizipa01,Аризин,Павел,1959,Восток,NBA,1,99,,,,,,,,,,,,,,,
arizipa01,Аризин,Павел,1960,Восток,NBA,1,17,17.0,,,2.0,1.0,,,,,12.0,6.0,6.0,5.0,,
arizipa01,Аризин,Павел,1961,Восток,NBA,1,21,4.0,,,2.0,0.0,,,,,12.0,2.0,0.0,0.0,,
armstbj01,Армстронг,Б.Дж.,1993,Восток,NBA,1,22,11.0,,,1.0,4.0,,,,,9.0,5.0,0.0,0.0,,
artesro01,Артест,Рон,2003,Восток,NBA,1,17,7.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0
bakervi01,Пекарь,Вин,1994,Восток,NBA,1,11,2.0,,,2.0,0.0,,,,,2.0,0.0,4.0,2.0,,
bakervi01,Пекарь,Вин,1995,Восток,NBA,1,14,6.0,,,2.0,2.0,,,,,5.0,2.0,2.0,2.0,,
bakervi01,Пекарь,Вин,1996,Восток,NBA,1,24,19.0,7.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,4.0,3.0,0.0,0.0
bakervi01,Пекарь,Вин,1997,Запад,NBA,1,21,8.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
barklch01,Баркλεϊ,Чарльз,1986,Восток,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
barklch01,Баркλεϊ,Чарльз,1987,Восток,NBA,1,15,4.0,,,3.0,0.0,,,,,4.0,1.0,2.0,2.0,,
barklch01,Баркλεϊ,Чарльз,1988,Восток,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
barklch01,Баркλεϊ,Чарльз,1989,Восток,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
barklch01,Баркλεϊ,Чарльз,1990,Восток,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
barklch01,Баркλεϊ,Чарльз,1991,Восток,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
barklch01,Баркλεϊ,Чарльз,1992,Запад,NBA,1,34,16.0,,,4.0,7.0,,,,,11.0,5.0,7.0,5.0,,1.0
barklch01,Баркλεϊ,Чарльз,1994,Запад,NBA,1,23,15.0,,,9.0,2.0,,,,,12.0,7.0,0.0,0.0,,
barklch01,Баркλεϊ,Чарльз,1995,Запад,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
barklch01,Баркλεϊ,Чарльз,1996,Запад,NBA,1,99,,,,,,,,,,,,,,,
barksdo01,Баркслей,Дон,1952,Восток,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
barnedi01,Барнетт,Дик,1967,Восток,NBA,1,22,15.0,,,1.0,0.0,,,,,12.0,7.0,2.0,1.0,,
barnema01,Бёрнес,Марвин,1974,Восток,ABA,1,21,16.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,13.0,6.0,4.0,4.0,0.0,0.0
barnema01,Бёрнес,Марвин,1975,Всезвездие,ABA,1,13,7.0,,,0.0,1.0,,,,3.0,5.0,3.0,1.0,1.0,0.0,0.0
barnhle01,Барнхорст,Лео,1951,Запад,NBA,1,23,14.0,,,2.0,2.0,,,,,16.0,7.0,1.0,0.0,,
barnhle01,Барнхорст,Лео,1952,Запад,NBA,1,13,2.0,,,3.0,2.0,,,,,2.0,1.0,1.0,0.0,,
barroda01,Барросы,Дана,1994,Восток,NBA,1,11,5.0,,,1.0,3.0,,,,,5.0,2.0,0.0,0.0,,
barryri01,Барри,Рик,1965,Запад,NBA,1,17,10.0,,,2.0,2.0,,,,,10.0,4.0,4.0,2.0,,
barryri01,Барри,Рик,1966,Запад,NBA,1,34,38.0,,,6.0,3.0,,,,,27.0,16.0,8.0,6.0,,
barryri01,Барри,Рик,1968,Запад,ABA,1,12,10.0,1.0,2.0,3.0,1.0,,,1.0,2.0,9.0,3.0,5.0,4.0,0.0,0.0
barryri01,Барри,Рик,1969,Запад,ABA,1,27,16.0,,,7.0,7.0,,,,0.0,12.0,7.0,2.0,2.0,0.0,0.0
barryri01,Барри,Рик,1970,Восток,ABA,1,17,14.0,0.0,2.0,2.0,2.0,,,2.0,3.0,6.0,4.0,6.0,6.0,0.0,0.0
barryri01,Барри,Рик,1971,Восток,ABA,1,26,4.0,4.0,8.0,12.0,8.0,,,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0
barryri01,Барри,Рик,1972,Запад,NBA,1,99,,,,,,,,,,,,,,,
barryri01,Барри,Рик,1973,Запад,NBA,1,19,8.0,,,4.0,3.0,,,,,6.0,3.0,2.0,2.0,,
barryri01,Барри,Рик,1974,Запад,NBA,1,38,22.0,,,5.0,8.0,,,,,20.0,11.0,0.0,0.0,,
