id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
408,1969,0,0,0,NYA,Роб,Вашингтон,,,Нью-Йоркский университет,ABA
409,1969,0,0,0,NYA,Дженнифер,Клейпулл,,,Городская грязь (ПА),ABA
423,1970,0,0,0,CAR,Боб,Леихард,,,Грузия,ABA
424,1970,0,0,0,CAR,Пет,Маравич,,maravpe01,Луизиана,ABA
427,1970,0,0,0,CAR,Павел,Адамс,,,Центральный Вашингтон,ABA
431,1970,0,0,0,CAR,Дон,Адамс,,adamsdo01,Северо-Западный,ABA
435,1970,0,0,0,CAR,Джим,Синьорили,,,Нью-Йоркский университет,ABA
438,1970,0,0,0,DNR,Грег,Хайдер,,hydergr01,Восточная Нью-Мексико,ABA
439,1970,0,0,0,DNR,Рон,Сент-Пьер,,,Ханновер,ABA
442,1970,0,0,0,DNR,Джон,Маррен,,,Мэнь-Хан,ABA
443,1970,0,0,0,DNR,Лари,Микан,,mikanla01,Миннесота,ABA
444,1970,0,0,0,DNR,Джо,МакБрайд,,,Августа,ABA
445,1970,0,0,0,DNR,Рон,Беккер,,,Новый Мексика,ABA
446,1970,0,0,0,DNR,Джим,Пеникс,,,Боулинг-Грин,ABA
447,1970,0,0,0,DNR,Майк,Цена,,pricemi01,Иллинойс,ABA
448,1970,0,0,0,DNR,Кен,Овощи,,,Депу,ABA
450,1970,0,0,0,FLO,Джон,Гуммер,,hummejo01,Принстон,ABA
454,1970,0,0,0,FLO,Вalt,Гилмор,,gilmowa01,Форт-Вэлли-Стейт (Джорджия),ABA
460,1970,0,0,0,INA,Дэниел,Аутрей,,awtrede01,Санта-Клара,ABA
461,1970,0,0,0,INA,Винс,Фриц,,,Орегонский государственный университет,ABA
462,1970,0,0,0,INA,Рик,Гора,,mountri01,Пурдью,ABA
463,1970,0,0,0,INA,"Извините, но я не понимаю ваш запрос. Можете ли вы повторить ваш вопрос или просьбу по-английски? Я здесь, чтобы помочь вам с переводом или любым другим запросом, который у вас может быть.",Оливер,,,Стивен Ф. Остин,ABA
466,1970,0,0,0,INA,Билли,Джонс,,,Луизианский колледж,ABA
468,1970,0,0,0,INA,Боб,Рили,,,гора Святой Марии,ABA
470,1970,0,0,0,INA,Микки,Фостер,,,Аризона,ABA
471,1970,0,0,0,INA,Сеаберн,Гилл,,,Аризона,ABA
472,1970,0,0,0,INA,Тед,Хилирия,,,Святой Джозеф (Индиана),ABA
473,1970,0,0,0,INA,Джефф,Сэуэлл,,,Маркетт,ABA
474,1970,0,0,0,KEN,Пет,Кросс,,crosspe01,Сан-Франциско,ABA
475,1970,0,0,0,KEN,Дэн,Исель,,isselda01,Кентукки,ABA
477,1970,0,0,0,KEN,Клод,Вирден,,virdecl01,Мюррей-Стейт,ABA
481,1970,0,0,0,KEN,Тед,Роза,,,Северный Мичиган,ABA
482,1970,0,0,0,KEN,Чарльз,Уоллес,,,Оклахома-Сити,ABA
486,1970,0,0,0,KEN,Лу,Запад,,,Сиэтл,ABA
492,1970,0,0,0,MMP,Чарльз,Епископ,,,Луизиана Тек,ABA
496,1970,0,0,0,MMP,Марвин,Винклер,,winklma01,Юго-западная Луизиана,ABA
499,1970,0,0,0,MMP,Энди,Оуенс,,,Флорида,ABA
517,1970,0,0,0,PTC,Майк,Малый,,maloymi01,Дайсон,ABA
519,1970,0,0,0,PTC,Кальвин,Мурфey,,murphca01,Ниагара,ABA
521,1970,0,0,0,PTC,Корнелл,Уерн,,warneco01,Джексон-Стейт,ABA
522,1970,0,0,0,PTC,Лу,Герстедон,,,Джексон-Стейт,ABA
524,1970,0,0,0,PTC,Билл,Янкинс,,,государственный университет Лонг-Бич,ABA
529,1970,0,0,0,PTC,Билли,Зопф,,zopfbi01,Дюкен,ABA
531,1970,0,0,0,TEX,Иммануил,Пушка,,,Грамбинг,ABA
539,1970,0,0,0,TEX,Ал,Генри,,henryal01,Висконсин,ABA
541,1970,0,0,0,TEX,Глен,Видновиц,,,Айова,ABA
543,1970,0,0,0,TEX,Рон,Питтс,,,Вайли,ABA
544,1970,0,0,0,UTS,Карл,Ашли,,,Вайоминг,ABA
549,1970,0,0,0,UTS,Дэйв,Соренсен,,sorenda01,Огайо Стейт,ABA
551,1970,0,0,0,UTS,Стан,Доддс,,,Вайоминг,ABA
553,1970,0,0,0,UTS,Ральф,Оуден,,ogdenra01,Санта-Клара,ABA
554,1970,0,0,0,UTS,Израиль,Оливер,,,Элизабет-Сити (Северная Каролина),ABA
557,1970,0,0,0,UTS,Брюс,Чапман,,,Невада-Лас-Вегас,ABA
560,1970,0,0,0,UTS,Роберт,Морр,,,Центральный штат (ОХ),ABA
561,1970,0,0,0,UTS,Лу,Маленький,,,Невада-Лас-Вегас,ABA
563,1970,0,0,0,VIR,Джеймс,Гилберт,,,Адамс-Стейт (Кольорадо),ABA
565,1970,0,0,0,VIR,Джордж,Ирвин,,irvinge01,Вашингтон,ABA
568,1970,0,0,0,VIR,Томми,Кеттер,,,Павел Квинн,ABA
570,1970,0,0,0,VIR,Кэррис,Перри,,perrycu01,Южный запад Миссури штата,ABA
571,1970,0,0,0,VIR,Павел,Раффнер,,ruffnpa01,Бригам Янг,ABA
573,1970,0,0,0,VIR,Чарльз,Блюдворт,,,Северо-западный штат Луизиана,ABA
576,1970,0,0,0,VIR,Джордж,Германия,,,Западный Нью-Энгланд,ABA
577,1970,0,0,0,VIR,Скотт,Уерн,,,Бригам Янг,ABA
583,1971,0,0,0,CAR,Рон,Риппико,,,Дэвид Липскомб,ABA
584,1971,0,0,0,CAR,Эд,Кемп,,,Адамс-Стейт,ABA
585,1971,0,0,0,CAR,Кенни,Дэвис,,,Гейбридж-Сити (Кентукки),ABA
587,1971,0,0,0,CAR,Кендалл,Майфлауэр,,mayfike01,Тускалуса,ABA
588,1971,0,0,0,CAR,Роберт,Маккенни,,,Перпинье,ABA
589,1971,0,0,0,CAR,Грегг,Любовь,,,Университет Огайо,ABA
590,1971,0,0,0,CAR,Боб,Вензель,,,Рутгерс,ABA
592,1971,0,0,0,CAR,Хэнк,Коммодор,,,Северо-запад Оклахомы,ABA
595,1971,0,0,0,CAR,Клифф,Харрис,,,Хардин-Симмонс,ABA
596,1971,0,0,0,CAR,Стив,Билский,,,Пенсильвания,ABA
598,1971,0,0,0,DNR,Ральф,Симпсоны,,simpsra01,Мичиган Стейт,ABA
599,1971,0,0,0,DNR,Клифф,Мелли,,meelycl01,Кораловый,ABA
600,1971,0,0,0,DNR,Марв,Робертс,,roberma01,Утаский штат,ABA
606,1971,0,0,0,DNR,Тирон,Марионо,,,Лойола (Лос-Анджелес),ABA
611,1971,0,0,0,DNR,Глен,Рикелс,,,Висконсин,ABA
613,1971,0,0,0,DNR,Ричард,Диксон,,,Луиса (Кالیфорнія),ABA
615,1971,0,0,0,DNR,Павел,Ботты,,,Центральный Мичиган,ABA
616,1971,0,0,0,DNR,Рон,Смит,,,Уичита,ABA
617,1971,0,0,0,DNR,Боби,Джонс,,,Дрейк,ABA
619,1971,0,0,0,DLC,Роже,Коричневый,,,Канзас,ABA
621,1971,0,0,0,DLC,Гарри,Нельсон,,,Дюкен,ABA
624,1971,0,0,0,DLC,Гена,Филлипс,,phillge01,Южный методистский университет,ABA
627,1971,0,0,0,DLC,Стерлинг,Количество,,,Центральный штат (Охао),ABA
630,1971,0,0,0,DLC,Гена,Кноль,,,Техасский технологический университет,ABA
631,1971,0,0,0,DLC,Ал,Шумате,,,Нет. Техасский государственный университет,ABA
632,1971,0,0,0,DLC,Уилли,Харт,,,Грамбинг,ABA
634,1971,0,0,0,DLC,Билл,Брикхаус,,,Монтана Стейт,ABA
639,1971,0,0,0,FLO,Богат,Ринальди,,rinalri01,Сент-Петерс (Нью-Джерси),ABA
640,1971,0,0,0,FLO,Лари,Холлидей,,,Орегон,ABA
641,1971,0,0,0,FLO,Грегг,Старрик,,,Южный Иллинойс,ABA
649,1971,0,0,0,FLO,Кен,Мая,,,Деньтон,ABA
650,1971,0,0,0,FLO,Вэйман,Террил,,,Оклахома-Баптистская церковь,ABA
654,1971,0,0,0,FLO,Пэт,Бибер,,,Тампа,ABA
657,1971,0,0,0,INA,Джим,Климонс,,cleamji01,Огайо Стейт,ABA
667,1971,0,0,0,INA,Кларенс,Смит,,,Виланова,ABA
672,1971,0,0,0,INA,Руди,Бенджамин,,,Мичиган Стейт,ABA
673,1971,0,0,0,INA,Сливки,Пинкхам,,,Депау (редширт),ABA
674,1971,0,0,0,KEN,Артис,Гилмор,,gilmoar01,Джексонвилл,ABA
675,1971,0,0,0,KEN,Джон,Роше,,rochejo01,Южная Каролина,ABA
676,1971,0,0,0,KEN,Фред,Коричневый,,brownfr01,Айова,ABA
679,1971,0,0,0,KEN,Лари,Стеэл,,steella01,Кентукки,ABA
680,1971,0,0,0,KEN,Кларенс,Шеррод,,,Висконсин,ABA
681,1971,0,0,0,KEN,Майк,Обриен,,,Колледж св. Лео (Флорида),ABA
685,1971,0,0,0,KEN,Пьер,Росселл,,russepi01,Канзас,ABA
687,1971,0,0,0,KEN,Уилли,Черри,,,Денвер,ABA
689,1971,0,0,0,MMP,Джим,Роза,,,Западный Кентукки,ABA
690,1971,0,0,0,MMP,Торп,Вебер,,,Вандервилль,ABA
691,1971,0,0,0,MMP,Том,Оуенс,,owensto01,Южная Каролина,ABA
696,1971,0,0,0,MMP,Джеймс,Дуглас,,,Мемфис Стейт,ABA
699,1971,0,0,0,MMP,Дэнни,Дэвис,,,Хендерсон,ABA
700,1971,0,0,0,MMP,Гэри,Рисист,,,Рис,ABA
705,1971,0,0,0,MMP,Хайвуд,Гилл,,,Ораль Робертс,ABA
706,1971,0,0,0,MMP,Реджи,Дрова,,,Стобнвилл,ABA
707,1971,0,0,0,MMP,Билли,Бёрнес,,,Южный штат,ABA
709,1971,0,0,0,NYA,Чарльз,Дэвис,,davisch01,Уэйк-Форест,ABA
710,1971,0,0,0,NYA,Боб,Кисане,,,Хولي-Кросс,ABA
711,1971,0,0,0,NYA,Марвин,Стюарт,,,Небраска,ABA
713,1971,0,0,0,NYA,Глен,Лето,,,Ганнон,ABA
714,1971,0,0,0,NYA,Майк,Нечай,,,Уильям Кэри,ABA
719,1971,0,0,0,NYA,Блейн,Генри,,,Маршалл,ABA
720,1971,0,0,0,NYA,Дон,Вард,,,Колгейт,ABA
722,1971,0,0,0,NYA,Джордж,Сиск,,,Грузия-Юэн-Саутерн,ABA
726,1971,0,0,0,NYA,Кальвин,Оливер,,,Панамериканский,ABA
729,1971,0,0,0,PTC,Джим,Обриен,,obrieji01,Бостонский колледж,ABA
730,1971,0,0,0,PTC,Ховард,Портер,,porteho01,Виланова,ABA
731,1971,0,0,0,PTC,Леви,Уит,,,Алькорн А&М,ABA
732,1971,0,0,0,PTC,Бубба,Джонс,,,Ашленд,ABA
733,1971,0,0,0,PTC,Билл,Смит,,smithwi01,Сиракузы,ABA
735,1971,0,0,0,PTC,Барри,Нельсон,,nelsoba01,Дюкен,ABA
738,1971,0,0,0,PTC,Винсент,Белый,,,Саванна-Стейт,ABA
739,1971,0,0,0,PTC,Джеймс,Флемминг,,,Алькорн А&М,ABA
742,1971,0,0,0,PTC,Кролик,Уилсон,,,Балтимор,ABA
743,1971,0,0,0,PTC,Рей,Зеленый,,,Калифорнийский государственный университет (Пенсильвания),ABA
744,1971,0,0,0,PTC,Гена,Мумфорд,,,Скрантон,ABA
751,1971,0,0,0,UTS,Мо,Лейтон,,laytomo01,Южная Калифорния,ABA
752,1971,0,0,0,UTS,Ли,Дедмон,,,Северная Каролина,ABA
757,1971,0,0,0,UTS,Джейк,Джонс,,jonesja01,Предположение (М),ABA
758,1971,0,0,0,VIR,Остин,Кэр,,carrau01,Нотр-Дам,ABA
768,1972,0,0,0,CAR,Том,Рикер,,rikerto01,Южная Каролина,ABA
769,1972,0,0,0,CAR,Дэниел,Вуйчик,,wuycide01,Северная Каролина,ABA
773,1972,0,0,0,CAR,Дон,Холкомб,,,Мемфис Стейт,ABA
774,1972,0,0,0,CAR,Генри,Бибби,,bibbyhe01,УЦЛ,ABA
776,1972,0,0,0,CAR,Майк,Коллинз,,,Сиэтл,ABA
779,1972,0,0,0,CAR,Майк,Снед,,,Файетвилл Стейт,ABA
781,1972,0,0,0,CAR,Кент,Мартенсы,,,Абилене Христиан,ABA
783,1972,0,0,0,CAR,Дэвид,Смит,,,Западная Каролина,ABA
789,1972,0,0,0,DNR,Дуг,Коллинз,,collido01,Иллинойс,ABA
790,1972,0,0,0,DNR,Дэйв,Бюра́н,,,Денвер,ABA
791,1972,0,0,0,DNR,Павел,Стовалл,,stovapa01,Аризона,ABA
795,1972,0,0,0,DNR,Бэрни,Фрайер,,fryerbe01,Бригам Янг,ABA
797,1972,0,0,0,DNR,Гэри,Стюарт,,,Каньезий,ABA
803,1972,0,0,0,DNR,Дэйв,Хулман,,,Аризона,ABA
807,1972,0,0,0,DLC,Ла́рье,Мартин,,martila01,Лойола (Иллинойс),ABA
809,1972,0,0,0,DLC,Боб,Морс,,,Пенн,ABA
810,1972,0,0,0,DLC,Билл,Уолтон,,waltobi01,УЦЛ,ABA
813,1972,0,0,0,DLC,Франк,К сожалению,,schadfr01,Эу-Кляр Стейт,ABA
814,1972,0,0,0,DLC,Ансלי,Труитт,,truitan01,Калифорния,ABA
815,1972,0,0,0,DLC,Уэйн,Грабец,,,Мичиган,ABA
816,1972,0,0,0,DLC,Жيري,Зелинский,,,Северная Иллинойс,ABA
817,1972,0,0,0,DLC,Джефф,Хикман,,,Хьюстон,ABA
819,1972,0,0,0,DLC,Дон,Вайсе,,,Рипон,ABA
821,1972,0,0,0,DLC,Рон,Уильямс,,,Мюррей-Стейт (Кентукки),ABA
823,1972,0,0,0,DLC,Ал,Вилчет,,,Луизвилл,ABA
843,1972,0,0,0,INA,Эд,Рэтлэфф,,ratleed01,государственный университет Лонг-Бич,ABA
844,1972,0,0,0,INA,Нейт,Стэфенс,,,государственный университет Лонг-Бич,ABA
