charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
729757,8131,482,10,1999-06-20T10:45:54,3843.0,8131,
1548096,1991,483,3,1999-10-07T10:47:19,1608.0,21991,
1219735,9398,500,8,1999-09-10T10:45:06,3424.0,19398,
946135,4108,487,3,1999-10-12T10:47:10,2950.0,24108,
1043753,9964,385,6,1999-09-03T10:46:59,1384.0,19964,
1164394,3040,495,10,1999-07-14T10:48:34,4291.0,3040,
686894,7888,498,5,1999-08-27T10:50:19,462.0,17888,
1987533,7661,406,8,1999-10-08T10:50:22,3717.0,27661,
765939,5449,453,2,1999-06-21T10:48:41,1363.0,5449,
1204858,9493,463,9,1999-08-12T10:43:59,4057.0,9493,
555053,10000,488,10,1999-08-05T10:47:51,129.0,10000,
721126,6202,230,7,1999-09-26T10:45:13,1953.0,26202,
1011569,7749,383,8,1999-10-08T10:44:29,2607.0,27749,
1327660,8887,433,2,1999-08-29T10:45:44,4014.0,18887,
1016656,4434,496,4,1999-08-08T10:44:52,4880.0,4434,
1277529,6818,449,2,1999-09-23T10:49:35,4398.0,26818,
697511,8744,473,8,1999-09-18T10:51:09,3781.0,28744,
1104784,6758,500,4,1999-09-01T10:43:59,1359.0,16758,
1529629,8902,487,5,1999-07-18T10:45:53,2350.0,8902,
1712029,7073,490,2,1999-08-19T10:44:31,1075.0,17073,
1650870,9419,487,4,1999-06-20T10:47:32,2860.0,9419,
1342530,9694,497,9,1999-06-16T10:46:53,702.0,9694,
1862002,6919,315,2,1999-08-30T10:48:22,2389.0,16919,
1758574,3640,453,9,1999-08-03T10:48:07,1280.0,3640,
561181,9472,369,8,1999-08-07T10:48:19,1791.0,9472,
1992794,3967,460,3,1999-09-16T10:50:47,3045.0,23967,
695951,8409,490,8,1999-08-10T10:51:01,3845.0,8409,
1151951,9607,435,4,1999-08-24T10:47:37,2748.0,19607,
699527,5088,500,3,1999-09-19T10:51:18,4208.0,25088,
1869948,4838,312,2,1999-10-04T10:49:00,4792.0,24838,
1902874,6311,500,10,1999-09-07T10:43:50,2030.0,16311,
1618461,7650,491,4,1999-09-08T10:45:00,1014.0,17650,
1552827,831,492,8,1999-07-23T10:47:42,1669.0,831,
1523525,5021,324,6,1999-08-12T10:45:23,2377.0,5021,
524086,6946,460,5,1999-09-10T10:45:28,2051.0,16946,
1988876,7282,499,4,1999-07-28T10:50:28,1222.0,7282,
967481,2841,500,7,1999-10-13T10:48:48,726.0,0,
845466,9262,486,7,1999-08-08T10:47:07,3937.0,9262,
1768253,8339,481,8,1999-08-05T10:48:52,1467.0,8339,
1958734,7472,494,8,1999-08-04T10:48:07,4459.0,7472,
1350780,8442,375,9,1999-09-11T10:47:32,189.0,18442,
677588,6704,493,5,1999-07-07T10:49:36,3092.0,6704,
809911,6374,496,7,1999-07-21T10:44:21,3549.0,6374,
1977271,6097,487,6,1999-07-24T10:49:34,301.0,6097,
72081,2634,391,9,1999-07-12T10:49:10,3442.0,2634,
1152225,9790,368,7,1999-07-02T10:47:39,2576.0,9790,
955297,4490,433,4,1999-07-18T10:47:52,1838.0,4490,
1106122,8914,422,4,1999-07-06T10:44:05,4092.0,8914,
840894,7085,220,7,1999-08-15T10:46:46,2694.0,17085,
753646,5401,393,6,1999-07-28T10:47:45,1296.0,5401,
1318962,9754,466,3,1999-07-01T10:45:02,4280.0,9754,
12661,7729,395,7,1999-07-27T10:44:34,2699.0,7729,
1010779,9771,493,7,1999-08-19T10:44:25,4409.0,19771,
1769512,8558,261,4,1999-08-23T10:48:58,3620.0,18558,
1035521,8922,491,10,1999-09-04T10:46:21,731.0,18922,
1635203,4387,395,3,1999-07-25T10:46:19,3077.0,4387,
1225402,8879,494,10,1999-09-10T10:45:34,4827.0,18879,
1114263,8269,492,10,1999-10-01T10:44:41,3917.0,28269,
903607,8516,296,6,1999-10-12T10:43:53,4844.0,28516,
609226,9431,452,3,1999-08-19T10:44:18,3586.0,19431,
24691,6869,435,10,1999-09-29T10:45:30,2982.0,26869,
1470380,9968,433,5,1999-06-23T10:49:02,3247.0,9968,
1766418,9544,499,8,1999-09-21T10:48:43,4938.0,29544,
1631090,7809,485,7,1999-08-20T10:46:00,2622.0,17809,
536690,8163,207,6,1999-06-16T10:46:27,808.0,8163,
1460153,8686,466,3,1999-08-30T10:48:14,1293.0,18686,
1929812,3612,489,3,1999-07-09T10:45:54,3680.0,3612,
530275,7682,432,8,1999-08-30T10:45:56,4151.0,17682,
700465,7792,295,9,1999-07-29T10:43:40,2889.0,7792,
1896125,5055,500,3,1999-08-01T10:51:02,4083.0,5055,
25918,8797,422,5,1999-08-12T10:45:36,4655.0,8797,
1611518,9636,414,5,1999-07-20T10:44:28,1660.0,9636,
636603,6930,459,6,1999-07-06T10:46:26,2163.0,6930,
1977401,7209,486,9,1999-09-26T10:49:35,97.0,27209,
913090,7663,493,2,1999-07-29T10:44:36,1657.0,7663,
1387663,7083,477,3,1999-07-19T10:50:22,4843.0,7083,
506639,7138,499,5,1999-09-23T10:44:07,3788.0,27138,
871439,7009,429,2,1999-06-27T10:49:07,2310.0,7009,
1585695,9810,492,3,1999-10-01T10:50:13,1314.0,29810,
1073748,3294,390,2,1999-08-06T10:49:18,4375.0,3294,
