raceid,year,round,circuitid,name,date,time,url
80,2005,10,8,Гран-при Франции,2005-07-03,14:00:00,Гран-при Франции 2005 года
81,2005,11,9,Британский Гран-при,2005-07-10,14:00:00,2005 Британская Гран-при
85,2005,15,14,Гран-при Италии,2005-09-04,14:00:00,Википедия: Итальянский Гран-при 2005 года
93,2004,4,21,Гран-при Сан-Марино,2004-04-25,,"Гран-при Сан-Марино 2004 года — автогонка, которая состоялась 30 мая 2004 года на трассе Autodromo Enzo e Dino Ferrari в Имоле, Италия, в рамках чемпионата мира Формулы-1 сезона 2004 года."
95,2004,6,6,Гран-при Монако,2004-05-23,,Гран-при Монако 2004 года
104,2004,15,14,Гран-при Италии,2004-09-12,,"2004 году в Италии
Гран-при Италии 2004 года — автогоночный этап, состоявшийся 12 сентября 2004 года на автодроме «Надже» в Монце, Италия. Это был одиннадцатый этап чемпионата мира в классе «Формула-1» сезона 2004 года."
111,2003,4,21,Гран-при Сан-Марино,2003-04-20,,"Гран-при Сан-Марино 2003 года — автогонка, прошедшая 27 апреля на трассе в Имоле, Италия, в рамках чемпионата мира по гонкам Формулы-1 сезона 2003 года."
114,2003,7,6,Гран-при Монако,2003-06-01,,"2003 года Гран-при Монако
26 мая 2003
Кими Райкконен, Макларен-Мерседес
78 кругов
26:19.894 (238,551 км/ч)
1. Ferrari F2003-GA №7 - Шумахер
2. Renault R23 №10 - Алонсо
3. Williams FW25 №4 - Баррикелло"
121,2003,14,14,Гран-при Италии,2003-09-14,,Гран-при Италии 2003 года
127,2002,4,21,Гран-при Сан-Марино,2002-04-14,,"Гран-при Сан-Марино 2002 года — автогонка, которая прошла 29 апреля на трассе Имола в Италии."
130,2002,7,6,Гран-при Монако,2002-05-26,,2002 года Гран-при Монако
138,2002,15,14,Гран-при Италии,2002-09-15,,"Википедия: 2002 Гран-при Италии

Гран-при Италии 2002 года, 53-й гран-при чемпионата мира по автогонкам в классе «Формула-1», состоялся на автодроме Национале Монца в Монце, Италия, 8 сентября."
144,2001,4,21,Гран-при Сан-Марино,2001-04-15,,Гран-при Сан-Марино 2001 года
147,2001,7,6,Гран-при Монако,2001-05-27,,"2001 года Гран-при Монако

Гран-при Монако 2001 года — автогонки, прошедшие 27 мая в рамках чемпионата мира Формулы-1 в 84-й раз на трассе в Монте-Карло.

Гонку выиграл Михаэль Шумахер, выступавший за команду Ferrari. Второе место занял Рубенс Баррикелло из команды Ferrari, третье — Жаки Ирок из McLaren."
155,2001,15,14,Гран-при Италии,2001-09-16,,"Википедия
2001 год в Формуле-1
2001 итальянский Гран-при
Страница на русском языке"
160,2000,3,21,Гран-при Сан-Марино,2000-04-09,,Гран-при Сан-Марино 2000 года
164,2000,7,6,Гран-при Монако,2000-06-04,,2000 года Гран-при Монако
171,2000,14,14,Гран-при Италии,2000-09-10,,Гран-при Италии 2000 года
177,1999,3,21,Гран-при Сан-Марино,1999-05-02,,1999 Гран-при Сан-Марино
178,1999,4,6,Гран-при Монако,1999-05-16,,Гран-при Монако 1999 года
187,1999,13,14,Гран-при Италии,1999-09-12,,Гран-при Италии 1999 года
194,1998,4,21,Гран-при Сан-Марино,1998-04-26,,Гран-при Сан-Марино 1998 года
196,1998,6,6,Гран-при Монако,1998-05-24,,"1998 ГП Монако

Кими Райкконен, Макларен-Мерседес

Оливер Панис, Prost

Джанкарло Физикелла, Джордан

Стартовый сет:

1. Майкл Шумахер, Феррари - поул

2. Дэвид Култхард, Макларен-Мерседес

3. Жаки Ирок, Арроу

4. Мика Хаккинен, Феррари

5. Эдди Ирвайн, Джордан

6. Рикардо Зонте, Бенеттон

7. Херберт Хэмптон, Астон Мартин

8. Ярно Трулли, بنتون

9. Оливье Панис, Prost

10. Жо Пескарало, Макларен-Мерседес"
204,1998,14,14,Гран-при Италии,1998-09-13,,"Уильямс, Монца, Италия."
210,1997,4,21,Гран-при Сан-Марино,1997-04-27,,Гран-при Сан-Марино 1997 года
211,1997,5,6,Гран-при Монако,1997-05-11,,1997 Гран-при Монако
219,1997,13,14,Гран-при Италии,1997-09-07,,"1997 года в Италии

 Grand Prix Италии 1997 года (официально именуемый 65° Gran Premio di Monza) — автогонка, проведённая 7 сентября 1997 года на автодроме «Национале Монца» в Монце, Италия. Это был двенадцатый этап чемпионата мира в сезоне 1997 года среди гонщиков и одиннадцатый — среди конструкторов."
228,1996,5,21,Гран-при Сан-Марино,1996-05-05,,"Википедия: Гран-при Сан-Марино 1996 года — гоночный этап, прошедший 24 марта 1996 года на трассе автодрома «Империале» в Имоле, Италия. Это был второй этап чемпионата мира по гонкам Формулы-1 сезона 1996 года."
229,1996,6,6,Гран-при Монако,1996-05-19,,Гран-при Монако 1996 года
237,1996,14,14,Гран-при Италии,1996-09-08,,Википедия: 1996 Итальянский Гран-при
242,1995,3,21,Гран-при Сан-Марино,1995-04-30,,"1995 года в Сан-Марино
 Grand Prix — гонка чемпионата мира по автогонкам в классе Формулы-1, которая состоялась 27 августа 1995 года на трассе «Фьяри», в Сан-Марино. В гонке приняли участие 24 гонщика, из которых 6 не добрались до финиша."
244,1995,5,6,Гран-при Монако,1995-05-28,,"1995 года Гран-при Монако
26 мая 1995
Гран-при Монако 1995 года, пятидесятый по счёту этап в чемпионате мира Формулы-1, прошёл 28 мая на трассе Монте-Карло в рамках чемпионата мира по автогонкам в классах «Формула-1», «Формула-3» и «Формула-3000». В этот уик-энд впервые в истории Гран-при Монако были отменены тренировки, а также заезд для молодых пилотов.
В пятницу, 26 мая, состоялась только одна сессия свободных заездов от 15 до 17 часов по местному времени."
251,1995,12,14,Гран-при Италии,1995-09-10,,1995 Итальянский Гран-при
259,1994,3,21,Гран-при Сан-Марино,1994-05-01,,Гран-при Сан-Марино 1994 года
260,1994,4,6,Гран-при Монако,1994-05-15,,"1994 года Гран-при Монако
29 мая 1994 года"
268,1994,12,14,Гран-при Италии,1994-09-11,,1994 года в Италии
276,1993,4,21,Гран-при Сан-Марино,1993-04-25,,"1993 год, Гран-при Сан-Марино"
278,1993,6,6,Гран-при Монако,1993-05-23,,"1993 года Гран-при Монако
20-й Гран-при сезона 1993 года в чемпионате мира Формулы-1.
6 июня 1993 года на трассе Монако в рамках седьмого этапа чемпионата прошёл один из самых запоминающихся за всю историю Формулы-1 уик-энда: на повороте ""Кассино"" в борьбе за лидерство произошло столкновение между лидерами чемпионата - Майком Хауендом и Айртоном Сенной. В результате этого инцидента оба гонщика сошли с трассы, что привело к победе Алена Проста, который к тому же стал 25-м победителем Гран-при Монако, побив рекорд Роже Эскарго."
285,1993,13,14,Гран-при Италии,1993-09-12,,Итальянский Гран-при 1993 года
293,1992,5,21,Гран-при Сан-Марино,1992-05-17,,Гран-при Сан-Марино 1992 года
294,1992,6,6,Гран-при Монако,1992-05-31,,"Гран-при Монако 1992 года — шестая гонка чемпионата мира по гонкам «Формулы-1», которая состоялась 30 мая на трассе в Монте-Карло, Монако."
301,1992,13,14,Гран-при Италии,1992-09-13,,1992 года в Италии
307,1991,3,21,Гран-при Сан-Марино,1991-04-28,,Гран-при Сан-Марино 1991 года
308,1991,4,6,Гран-при Монако,1991-05-12,,Гран-при Монако 1991 года
316,1991,12,14,Гран-при Италии,1991-09-08,,Википедия: 1991 Итальянский Гран-при
323,1990,3,21,Гран-при Сан-Марино,1990-05-13,,1990 год Сан-Марино Гран-при
324,1990,4,6,Гран-при Монако,1990-05-27,,"1990 ГП Монако

Гран-при Монако 1990 года, 47-й Гран-при по счету в чемпионате мира Формулы-1, состоялся 6 мая на трассе Монако в Монте-Карло. Гонку выиграли пилоты команды «Макларен» Ален Прост и Айртон Сенна, занявшие первые два места соответственно. Третий результат показал пилот «Феррари» Найджел Манселл."
332,1990,12,14,Гран-при Италии,1990-09-09,,Википедия: 1990 Гран-при Италии
342,2010,6,6,Гран-при Монако,2010-05-16,12:00:00,"Гран-при Монако 2010 года — шестая гонка чемпионата мира в сезоне 2010 года. Гонка прошла 29 мая на трассе Монте-Карло в городе Монте-Карло, Монако."
350,2010,14,14,Гран-при Италии,2010-09-12,12:00:00,Гран-при Италии 2010 года
357,1989,2,21,Гран-при Сан-Марино,1989-04-23,,Гран-при Сан-Марино 1989 года
358,1989,3,6,Гран-при Монако,1989-05-07,,1989 Гран-при Монако
367,1989,12,14,Гран-при Италии,1989-09-10,,1989 Итальянский Гран-при
374,1988,3,6,Гран-при Монако,1988-05-15,,1988 Гран-при Монако
391,1987,4,6,Гран-при Монако,1987-05-31,,1987 Гран-при Монако
407,1986,4,6,Гран-при Монако,1986-05-11,,1986 года Гран-при Монако
423,1985,4,6,Гран-при Монако,1985-05-19,,Гран-при Монако 1985 года
441,1984,6,6,Гран-при Монако,1984-06-03,,https://ru.wikipedia.org/wiki/Гран-при_Монако_1984
456,1983,5,6,Гран-при Монако,1983-05-15,,"1983 год, Гран-при Монако"
472,1982,6,6,Гран-при Монако,1982-05-23,,1982 Гран-при Монако
488,1981,6,6,Гран-при Монако,1981-05-31,,Гран-при Монако 1981 года
503,1980,6,6,Гран-при Монако,1980-05-18,,1980 ГП Монако
518,1979,7,6,Гран-при Монако,1979-05-27,,1979 Гран-при Монако
531,1978,5,6,Гран-при Монако,1978-05-07,,Гран-при Монако 1978 года
548,1977,6,6,Гран-при Монако,1977-05-22,,https://ru.wikipedia.org/wiki/Гран-при_Монако_1977 года
565,1976,6,6,Гран-при Монако,1976-05-30,,"1976 года Гран-при Монако

Гран-при Монако 1976 года (англ. 1976 Monaco Grand Prix) — автогонка, шестая гонка чемпионата мира в классе «Формула-1», которая прошла 28 июня на трассе в Монте-Карло.

Коробка передач"
580,1975,5,6,Гран-при Монако,1975-05-11,,1975 ГП Монако
595,1974,6,6,Гран-при Монако,1974-05-26,,Гран-при Монако 1974 года
610,1973,6,6,Гран-при Монако,1973-06-03,,1973 ГП Монако
623,1972,4,6,Гран-при Монако,1972-05-14,,1972 ГП Монако
634,1971,3,6,Гран-при Монако,1971-05-23,,1971 Гран-при Монако
645,1970,3,6,Гран-при Монако,1970-05-10,,Википедия: 1970 Гран-при Монако
658,1969,3,6,Гран-при Монако,1969-05-18,,Гран-при Монако 1969 года
669,1968,3,6,Гран-при Монако,1968-05-26,,Гран-при Монако 1968 года
680,1967,2,6,Гран-при Монако,1967-05-07,,Гран-при Монако 1967 года
690,1966,1,6,Гран-при Монако,1966-05-22,,1966 ГП Монако
700,1965,2,6,Гран-при Монако,1965-05-30,,1965 Гран-при Монако
709,1964,1,6,Гран-при Монако,1964-05-10,,1964 ГП Монако
719,1963,1,6,Гран-при Монако,1963-05-26,,1963 ГП Монако
730,1962,2,6,Гран-при Монако,1962-06-03,,1962 Гран-при Монако
738,1961,1,6,Гран-при Монако,1961-05-14,,1961 ГП Монако
747,1960,2,6,Гран-при Монако,1960-05-29,,"1960 года Гран-при Монако
1960 Monaco Grand Prix
В 1960 году Гран-при Монако прошёл 25 мая на трассе Монте-Карло.
1960 Monaco Grand Prix held on May 25 on the Monte Carlo Circuit"
756,1959,1,6,Гран-при Монако,1959-05-10,,Гран-при Монако 1959 года
766,1958,2,6,Гран-при Монако,1958-05-18,,"1958 года Гран-при Монако
25 мая 1958 года в Монте-Карло прошёл 30-й Гран-при Монако в рамках чемпионата мира по автогонкам в классе «Формула-1»."
777,1957,2,6,Гран-при Монако,1957-05-19,,1957 год
785,1956,2,6,Гран-при Монако,1956-05-13,,Гран-при Монако 1956 года
793,1955,2,6,Гран-при Монако,1955-05-22,,"Гран-при Монако 1955 года — автогонки, прошедшие 21 мая 1955 года на трассе в Монте-Карло, Mônaco."
834,1950,2,6,Гран-при Монако,1950-05-21,,Википедия: Гран-при Монако 1950 года
846,2011,6,6,Гран-при Монако,2011-05-29,12:00:00,Гран-при Монако 2011 года
865,2012,6,6,Гран-при Монако,2012-05-27,12:00:00,2012 ГП Монако
885,2013,6,6,Гран-при Монако,2013-05-26,12:00:00,2013 ГП Монако
905,2014,6,6,Гран-при Монако,2014-05-25,12:00:00,2014 года Гран-при Монако
931,2015,6,6,Гран-при Монако,2015-05-24,12:00:00,https://ru.wikipedia.org/wiki/Гран-при_Монако_2015
