raceid,driverid,stop,lap,time,duration,milliseconds
914,8,4,34,16:33:52,24.173,24173
866,13,1,12,14:19:28,21.128,21128
978,840,1,22,13:43:38,29.849,29849
936,829,3,43,15:14:50,17.116,17116
887,817,1,11,13:21:54,29.446,29446
936,1,1,19,14:34:42,23.146,23146
871,18,1,20,14:46:43,19.668,19668
847,816,2,23,13:43:32,30.497,30497
859,15,1,22,14:33:08,22.616,22616
967,1,1,20,14:47:37,33:30.361,2010361
962,832,4,48,21:37:18,29.377,29377
861,811,4,39,18:19:18,23.824,23824
917,821,3,48,15:05:32,23.418,23418
915,154,1,20,15:39:40,30.037,30037
903,828,1,10,15:22:18,23.677,23677
887,824,1,11,13:22:28,25.729,25729
926,3,1,26,16:46:11,22.105,22105
848,16,3,43,15:20:21,21.036,21036
874,17,1,1,15:06:19,32.462,32462
957,4,1,5,13:14:19,32.374,32374
841,22,3,28,17:49:07,16.892,16892
872,10,1,7,14:14:33,28.747,28747
917,4,2,28,14:39:32,23.134,23134
940,834,2,33,15:01:34,25.088,25088
870,30,3,32,14:54:51,20.503,20503
914,155,2,11,15:48:28,28.656,28656
952,837,1,22,14:39:41,28.753,28753
884,815,3,38,15:02:10,19.866,19866
845,30,1,10,14:18:43,20.084,20084
876,17,1,30,15:49:21,20.808,20808
942,3,2,38,15:20:21,25.242,25242
904,807,2,36,14:59:56,22.724,22724
886,823,3,38,14:56:58,29.056,29056
848,30,1,14,14:28:40,21.201,21201
883,818,1,2,15:09:07,41.485,41485
952,826,3,51,15:23:51,22.769,22769
851,3,4,54,15:28:47,23.244,23244
855,1,1,8,15:17:14,21.091,21091
941,4,1,13,14:29:42,29.539,29539
902,822,2,25,18:47:07,25.068,25068
932,826,1,27,14:39:23,23.681,23681
911,817,2,27,14:56:18,22.675,22675
847,3,4,53,16:39:36,22.702,22702
953,807,1,15,14:29:11,25.215,25215
960,13,2,9,14:24:35,16:40.664,1000664
976,839,3,20,17:47:51,31.657,31657
970,830,3,6,14:18:05,17.421,17421
893,1,1,15,20:32:41,29.032,29032
958,13,2,65,15:39:36,22.366,22366
973,817,1,21,14:33:54,21.811,21811
849,13,3,41,14:14:35,23.238,23238
954,13,1,22,14:32:47,22.925,22925
863,1,3,36,16:04:54,23.696,23696
929,828,2,25,18:46:26,49.162,49162
914,18,2,9,15:44:19,24.532,24532
854,153,2,24,20:52:14,24.299,24299
966,8,2,45,14:07:53,22.974,22974
848,67,1,14,14:28:54,21.321,21321
974,815,2,63,15:26:16,25.026,25026
962,828,3,25,20:53:46,29.468,29468
851,20,1,12,14:24:05,20.690,20690
851,814,1,11,14:22:46,22.262,22262
842,814,3,37,17:09:21,23.977,23977
862,37,1,17,15:34:24,23.634,23634
853,30,2,37,15:01:01,22.014,22014
843,815,1,16,15:31:55,21.473,21473
859,808,3,45,15:03:14,21.781,21781
917,815,1,5,14:09:55,23.467,23467
941,831,1,34,15:08:41,30.362,30362
855,155,2,24,15:45:21,22.299,22299
907,154,2,27,14:37:37,24.212,24212
904,822,1,20,14:34:39,22.824,22824
937,815,2,20,14:46:18,22.918,22918
899,814,1,20,14:30:15,23.237,23237
971,13,1,13,18:25:06,25.704,25704
957,1,1,7,13:18:15,30.343,30343
884,1,1,9,14:17:26,22.018,22018
905,20,1,4,14:10:25,1:06.065,66065
871,37,3,27,15:02:18,22.064,22064
844,153,3,39,16:05:31,21.986,21986
864,20,4,42,15:07:43,26.143,26143
870,807,2,39,15:04:31,20.607,20607
877,813,1,29,18:00:45,20.723,20723
948,807,2,18,16:37:14,18:09.155,1089155
899,823,2,47,15:06:59,27.107,27107
862,17,3,34,16:03:03,20.471,20471
982,817,4,11,20:30:55,29.658,29658
873,30,2,33,21:09:20,30.338,30338
845,15,2,29,14:48:41,21.723,21723
975,826,1,15,14:25:55,18.088,18088
864,818,1,10,14:18:52,20.388,20388
879,3,4,50,15:17:16,31.768,31768
904,18,2,36,15:00:01,24.408,24408
890,823,3,44,15:10:43,22.384,22384
939,8,2,37,21:17:42,30.689,30689
849,3,1,12,13:26:12,24.722,24722
851,153,2,24,14:43:20,22.552,22552
949,3,3,39,19:07:59,25.761,25761
952,828,3,40,15:07:25,22.897,22897
894,4,2,28,15:54:07,22.807,22807
914,16,1,2,15:06:37,18:55.797,1135797
846,153,2,56,15:22:30,27.550,27550
914,825,5,40,16:45:43,24.361,24361
969,840,1,5,16:14:22,22.293,22293
858,808,2,38,18:12:53,19.968,19968
853,811,1,2,14:08:02,22.534,22534
869,819,2,43,15:03:49,19.391,19391
902,822,3,40,19:12:44,25.980,25980
845,4,1,10,14:18:23,20.567,20567
857,17,2,37,16:00:03,21.240,21240
895,819,1,1,15:05:34,17.935,17935
890,813,1,9,14:17:14,22.103,22103
866,154,1,21,14:31:23,21.830,21830
977,1,1,31,14:38:58,20.761,20761
913,16,1,8,20:19:52,29.887,29887
914,16,3,22,16:10:19,24.407,24407
980,828,2,23,14:47:51,23.221,23221
970,807,2,4,14:13:11,17.336,17336
930,1,2,32,14:53:17,22.727,22727
890,20,1,11,14:19:47,21.343,21343
917,3,2,26,14:36:33,23.346,23346
952,20,2,29,14:49:18,22.617,22617
943,817,2,52,14:16:49,22.488,22488
852,155,2,29,15:03:08,21.269,21269
913,815,4,44,21:34:11,29.339,29339
883,3,2,20,15:38:32,21.331,21331
894,815,1,10,15:22:03,22.901,22901
883,824,4,48,16:27:23,23.803,23803
965,839,3,44,15:24:27,24.665,24665
945,817,2,26,17:51:05,22.118,22118
966,831,1,49,14:14:38,23.540,23540
862,813,2,33,16:01:26,21.229,21229
951,835,1,14,15:30:40,30.805,30805
966,826,2,47,14:11:56,22.865,22865
967,4,3,28,15:37:39,24:43.818,1483818
859,13,1,21,14:30:57,21.696,21696
878,3,1,34,14:03:17,21.346,21346
871,8,2,28,15:02:30,20.289,20289
939,817,2,37,21:17:32,29.419,29419
908,820,3,29,14:56:02,29.737,29737
981,154,1,3,14:08:10,33.433,33433
973,154,1,19,14:31:26,22.866,22866
944,13,3,55,15:15:12,23.401,23401
873,813,1,13,20:29:11,30.234,30234
870,4,2,43,15:10:01,19.365,19365
959,825,1,11,14:18:33,19.034,19034
843,2,2,30,15:56:29,21.821,21821
883,18,2,21,15:40:13,21.894,21894
890,820,1,21,14:36:25,22.323,22323
907,18,2,58,15:15:32,21.242,21242
851,18,1,11,14:22:29,21.786,21786
905,817,1,26,14:40:07,26.584,26584
981,825,1,11,14:19:43,24.384,24384
911,818,2,29,15:01:07,23.202,23202
861,808,2,13,17:26:37,29.359,29359
863,814,2,33,15:59:46,22.483,22483
950,832,1,4,14:10:51,25.754,25754
967,18,5,44,16:28:14,24.754,24754
890,823,2,27,14:44:59,22.831,22831
913,4,2,24,20:50:06,28.810,28810
942,826,1,19,14:41:54,24.638,24638
848,20,3,47,15:25:39,20.331,20331
864,817,3,39,15:03:31,20.059,20059
888,154,2,24,14:43:13,20.007,20007
891,822,2,28,14:59:02,23.540,23540
876,808,1,31,15:52:12,22.445,22445
936,8,1,22,14:38:42,22.566,22566
938,830,1,1,14:05:02,18.818,18818
970,838,1,2,14:08:01,25.146,25146
965,4,1,11,14:23:10,23.683,23683
861,10,2,13,17:26:37,25.660,25660
870,20,2,38,15:02:27,19.331,19331
858,17,3,54,18:39:14,19.525,19525
909,815,3,52,15:17:42,19.932,19932
869,815,1,17,14:26:37,18.143,18143
911,3,1,8,14:19:40,29.997,29997
849,30,3,31,13:58:47,24.651,24651
861,17,2,14,17:28:36,26.337,26337
953,832,1,21,14:38:53,27.738,27738
979,814,1,34,14:55:06,22.399,22399
870,10,1,18,14:34:25,21.337,21337
909,821,3,50,15:15:08,19.779,19779
939,822,2,37,21:18:06,29.239,29239
884,20,1,10,14:18:51,18.606,18606
846,22,1,32,14:46:47,25.921,25921
852,20,3,30,15:04:14,20.786,20786
899,1,2,47,15:05:43,24.423,24423
977,828,1,34,14:43:40,22.339,22339
936,3,1,20,14:35:52,21.780,21780
871,814,1,10,14:27:27,21.402,21402
886,815,2,43,15:01:30,20.805,20805
960,815,3,24,15:10:56,22.652,22652
857,814,3,39,16:04:47,20.984,20984
883,817,2,25,15:47:31,22.028,22028
843,1,1,15,15:29:49,20.878,20878
949,828,2,29,18:52:47,25.363,25363
881,8,1,6,16:15:57,25.905,25905
865,13,1,31,14:45:47,24.993,24993
973,826,2,33,14:52:37,22.117,22117
962,836,3,36,21:14:53,30.471,30471
914,820,1,2,15:06:52,18:55.937,1135937
980,826,2,30,15:01:33,23.341,23341
883,819,3,35,16:04:48,23.263,23263
954,825,1,39,14:56:12,23.162,23162
961,8,1,15,14:25:27,24.116,24116
961,3,1,24,14:38:25,25.550,25550
849,10,2,30,13:58:43,24.959,24959
