driverid,driverref,number,code,forename,surname,dob,nationality,url
23,Ральф Шумахер,,Ш,Ральф,Шумахер,1975-06-30,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Ральф Шумахер
24,Льюизи,,Льюис,Витантонио,Льюици,1980-08-06,Итальянский,Витантонио Лиузи
25,урц,,УР,Александр,Урс,1974-02-15,Австрийский,Александр Уёрц
26,скорость,,СПЕД,Скотт,Скорость,1983-01-24,Американский,Скотт Спид
27,Альберс,,АЛБ,Христиан,Альберс,1979-04-16,Нидерландский,Кристиян Алберг
28,Маркус_Винкельхочт,,ВИН,Маркус,Винкельхок,1980-06-13,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Маркус Винкельхок
29,Ямамото,,Ям,Сакон,Ямато,1982-07-09,日本語,Сакон Ямамото
30,Майкл Шумахер,,МСК,Майкл,Шумахер,1969-01-03,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Майкл Шумахер
31,Монтоя,,Понедельник,Юхан,Пабло Монтанья,1975-09-20,Колумбийский,Хуан Пабло Монтоя
32,клиент,,КЛИ,Христиан,Клиент,1983-02-07,Австрийский,Христиан Клен
33,Монтеиро,,ТМО,Тиагу,Монтеиро,1976-07-24,Португальский,Тиаго Монтейро
34,idей,,IDE,Юити,Иде,1975-01-21,日本語,Юити Иде
35,Виллевеневр,,ВИЛ,Жак,Вилленев,1971-04-09,Канадский,Жак Вильнёв
36,Ма́ннный,,ФМО,Франк,Монтанги,1978-01-05,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Франк Монтанж
37,роза,,ДЛР,Педро,де ла Роса,1971-02-24,¡Hola! Estoy aquí para ayudarte con la traducción de textos del inglés al español. ¿En qué puedo ayudarte hoy?,Педро де ла Роса
38,дурновос,,Да,Роберт,Дорнбос,1981-09-23,Нидерландский,Роберт Дёрнбос
39,Картикейнан,,КАР,Нараин,Картикейнан,1977-01-14,Индийский,Нараин Картикейан
40,Фрайсахер,,Привет! Как я могу тебе помочь?,Патрик,Фрайсахер,1980-09-26,Австрийский,Патрик Фрайсахер
41,Зонта,,ЗОН,Рикардо,Зонта,1976-03-23,Бразилиа,Рикардо Зонта
42,Пиццония,,Пицца,Антонио,Пицзония,1980-09-11,Бразилиа,Антонио Пиззония
43,Мата,,,Кристиано,Мэтт,1973-09-19,Бразилиа,Крістіано да Матта
44,хлеб,,,Оливье,Панис,1966-09-02,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Оливье Панис
45,пантано,,,Георгий,Панато,1979-02-04,Итальянский,Георгио Пантано
46,Бруни,,,Джан Мария,Бруни,1981-05-30,Итальянский,Ги́ан-Мариа Бруни
47,Баумгартнер,,,Зсолт,Баумгартнер,1981-01-01,Хунгарь,Золт Баумгартнер
48,ген,,,Марк,Gene,1974-03-29,¡Hola! Estoy aquí para ayudarte con la traducción de textos del inglés al español. ¿En qué puedo ayudarte hoy?,Марсени Жене
49,Френтцен,,,Гайнц-Харальд,Френцен,1967-05-18,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Хайнц-Харольд Френтцен
50,верстаппен,,,Хо́с,Вертеппен,1972-03-04,Нидерландский,Хос Верстаппен
51,Уилсон,,,Джастин,Уильям,1978-07-31,Британский,Джастин Уилсон
52,Фирман,,,Ральф,Фирман,1975-05-20,ирландский,Ральф Фирман
53,Киеса,,,Николь,Киёса,1978-03-03,"Да, я могу переводить с английского на датский. Какой у вас текст для перевода?",Никлас Кьерсе
54,бурти,,,Лукиано,Бурти,1975-03-05,Бразилиа,Лючано Burtini
55,Але́сь,,,Жан,Алеся,1964-06-11,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан Аλεси
56,Ирвин,,,Эди,Ирвин,1965-11-10,Британский,Эдди Ирвин
57,Хаккинен,,,Мика,Хаккинен,1968-09-28,финн,Мика Хаккинен
58,марки,,,Тарсо,Марки,1976-01-19,Бразилиа,Тарсо Маркес
59,Бернарди,,,Энрике,Бернолди,1978-10-19,Бразилиа,Энрике Бернольди
60,Маззакане,,,Гастон,Маззакан,1975-05-08,Аргентина,Гастон Mazzакане
61,энге,,,Томаш,Эйнге,1976-09-11,Чешский,Томаш Енге
62,Йонг,,,Алексей,Юонг,1976-07-20,малайзийский,Алекс Йонг
63,сало,,,Мика,Сало,1966-11-30,финн,Мика Сало
64,Диниз,,,Педро,Диниз,1970-05-22,Бразилиа,Педру Диниз
65,герберт,,,Джонни,Херберт,1964-06-25,Британский,Джонни Герберт
66,Мэтт МакНиш,,,Аллан,Мکنиш,1969-12-29,Британский,Алан Макниш
67,буеми,,БУЕ,Себастьен,Буеми,1988-10-31,Швейцария,Себастьян Буэми
68,Такаги,,,Тораносукэ,Такеги,1974-02-12,日本語,Тораносуке Такагити
69,Бадоер,,БД,Лука,Бадоер,1971-01-25,Итальянский,Лука Бадоер
70,Занарди,,,Александр,Занарди,1966-10-23,Итальянский,Алекс Занарди
71,Дэмон Хилл,,,Дэмон,Хилл,1960-09-17,Британский,Дамон Хилл
72,Саррацин,,,Стефан,Саррацин,1975-11-02,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Стефан Sarrazин
73,Россет,,,Рикардо,Россет,1968-07-27,Бразилиа,Рикардо Россет
74,туёро,,,Эстебан,Туеро,1978-04-22,Аргентина,Эстебан Туэро
75,Накано,,,Шинджи,Накано,1971-04-01,日本語,Шинджи Накано
76,Магнуссен,,МГ,Ян,Магнуссен,1973-07-04,"Да, я могу переводить с английского на датский. Какой у вас текст для перевода?",Ян Магнуссен
77,Бергер,,,Герольд,Бергер,1959-08-27,Австрийский,Герхард Бера
78,ларнины,,,Никола,Ларини,1964-03-19,Итальянский,Никола Ларинни
79,Катаяма,,,Укио,Катаяма,1963-05-29,日本語,Укио Катаяма
80,Сопири,,,Винченцо,Сопири,1966-10-07,Итальянский,Винченцо Соспири
81,Морибелли,,,Гянни,Морбиделли,1968-01-13,Итальянский,Гьяни Морбиделли
82,Фонтана,,,Норберто,Фонтана,1975-01-20,Аргентина,Норберто Фонтана
83,Лами,,,Педро,Лами,1972-03-20,Португальский,Педро Лами
84,Брундль,,,Мартин,Брундл,1959-06-01,Британский,Мартин Брундель
85,Монтерминини,,,Андреа,Монтерминни,1964-05-30,Итальянский,Андреа Монтемарини
86,Лаваги,,,Джованни,Лаваги,1958-02-18,Итальянский,Джованни Лаваджи
92,гачот,,,Бьёрн,Гачот,1962-12-23,Бельгийский,Брэтт Гашот
96,буллион,,,Жан-Кроф,Бульон,1969-12-27,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан-Крістоф Бурлион
102,Сенна,,,Аиртон,Сенна,1960-03-21,Бразилиа,Аиртон Сенна
107,Рацценбергер,,,Родольд,Ратценбергер,1960-07-04,Австрийский,Роланд Ратценбергер
108,Белендо,,,Павел,Белонго,1963-04-23,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Поль Белондо
117,просто,,,Ален,Прост,1955-02-24,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Ален Прост
118,Уорик,,,Дерек,Уорик,1954-08-27,Британский,Дерек Уорвик
119,Патресе,,,Риккардо,Патресе,1954-04-17,Итальянский,Риккардо Патрезе
122,капели,,,Иван,Капелли,1963-05-24,Итальянский,Ива́н Капе́лли
125,встреча,,,Эмануэле,Наспетти,1968-02-24,Итальянский,Эмануэле Наспетти
136,овцы,,,Ян,Ламмерс,1956-06-02,Нидерландский,"Ян Ламмерс

Ян Ламмерс (родился 23 апреля 1956 года в Эйндховене, Нидерланды) — бывший голландский гонщик в Формуле-1, гоночный инженер и дизайнер. Он участвовал в 146 Гран-при Формулы-1 с 1978 по 1982 год и с 1985 по 1988 год за команды «Хонда», «Купер», «Ройал» и «Арроу»."
139,Пирр,,,Эмануэле,Пирро,1962-01-12,Итальянский,Эмануэле Пирро
144,Хатори,,,Наоки,Хэттори,1966-06-13,日本語,Наоки Хатори
147,Барилла,,,Павел,Барилла,1961-04-20,Итальянский,Паоло Барилла
149,Langes,,,Клаудио,Лангес,1960-07-20,Итальянский,Клаудио Ленгес
152,Джакомелли,,,Бруно,Джакомелли,1952-09-10,Итальянский,Бруно Джакомелли
154,Грожан,8.0,ГРओ,Риман,Гро́жн,1986-04-17,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Рома́н Гроже́н
159,сала,,,Луис,Перес-Сала,1959-05-15,¡Hola! Estoy aquí para ayudarte con la traducción de textos del inglés al español. ¿En qué puedo ayudarte hoy?,Луис Перес-Сала
164,Йоахим Винкельхок,,,Иоахим,Винкельхок,1960-10-24,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Йохайм Винкельхок
167,кампосы,,,Адриан,Кампוסы,1960-06-17,¡Hola! Estoy aquí para ayudarte con la traducción de textos del inglés al español. ¿En qué puedo ayudarte hoy?,Адриан Кампос
172,Лафит,,,Жак,Лаффит,1943-11-21,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жак Лаффит
177,Кеке Росберг,,,Кеке,Россберг,1948-12-06,финн,Кеке Росберг
178,Джонс,,,Алэн,Джонс,1946-11-02,Австралия,Алан Джонс
179,Ротенгаттер,,,Хуб,Ротенгаттер,1954-10-08,Нидерландский,Хюб Ротенгаттер
180,гора,,,Аллен,Берґ,1961-08-01,Канадский,"Аллен Берг (родился 23 марта 1947 года в Бруклине, Нью-Йорк) — американский когнитивный психолог и профессор психологии в Университете штата Калифорния в Сан-Хосе. Он известен своими работами в области метафоры, концептуализации и визуализации."
181,Фридхольд Винкельхок,,,Манфред,Винкельхок,1951-10-06,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Мэнфред Винкелхок
182,Лауда,,,Ники,Луда,1949-02-22,Австрийский,Ники Лауда
191,Тэквелл,,,Майк,Тэкуэлл,1961-03-30,Новий Зеландец,Майк Тхакуэлл
195,Guerро,,,Роберто,Гуэрро,1958-11-16,Колумбийский,Роберто Герреро
196,Бое́сель,,,Рауль,Боесьл,1957-12-04,Бразилиа,Рауль Боссель
199,Рютеманн,,,Карлос,Рютеман,1942-04-12,Аргентина,Carlos Reutemann
203,Гийом Вильневен,,,Гийом,Вилленев,1950-01-18,Канадский,Гильем Вилленнев
204,Палетки,,,Риккардо,Пале́тти,1958-06-15,Итальянский,Риккардо Палетти
208,виллота,,,Эмилио,де Вильот,1946-07-26,¡Hola! Estoy aquí para ayudarte con la traducción de textos del inglés al español. ¿En qué puedo ayudarte hoy?,Эмилио де Виллота
212,Ребаке,,,Хектор,Ребаке,1956-02-05,Мексиканский,Хектор Ребаке
214,Коган,,,Кевин,Коган,1956-03-31,Американский,Кевин Коган
217,Зунино,,,Рикардо,Зунино,1949-04-13,Аргентина,Рикардо Зунино
221,депилятор,,,Патрик,Депаиллиер,1944-08-09,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Патрик Депайе
222,Шектер,,,Джоди,Шектер,1950-01-29,Южно-африканец,Джоди Счеттер
228,желание_вилсон,,,Дезире,Уильям,1953-11-26,Южно-африканец,Дезирэ Уилсон
233,Привязаться,,,Ханс-Йоахим,Привяжи себя к что-нибудь.,1951-01-01,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Ханс-Йоахим Стукк
236,Гийярд,,,Патрик,Гийярд,1952-02-12,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Патрик Гейллард
238,Петерсон,,,Ронни,Петерсон,1944-02-14,Swedish,Ронни Питерсон
241,Леони,,,Ламберто,Леони,1953-05-24,Итальянский,Ламберто Леони
242,галика,,,Дивина,Галика,1944-08-13,Британский,Дивина Галика
245,триммер,,,Тони,Трицтер,1943-01-24,Британский,Тони Тример
251,Иан Шекктер,,,Иэн,Шектер,1947-08-22,Южно-африканец,Иан Шектер
253,Хоффман,,,Инго,Хоффман,1953-02-28,Бразилиа,Инго Хоффман
254,Зорзи,,,Ренцо,Сорци,1946-12-12,Итальянский,Ренцо Зорци
260,Andersсон,,,Кони,Андерссон,1939-12-28,Swedish,Конни Андерссон
264,Сутклифт,,,Анди,Сутклифф,1947-05-09,Британский,Энди Сутклифф
268,День добрый! Как я могу вам помочь?,,,Ханс,Гейер,1943-03-16,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Ханс Гейер
269,Пилетта,,,Тедди,Пилетта,1942-07-26,Бельгийский,Тедди Пилетте
276,Эванс,,,Боб,Эванс,1947-06-11,Британский,Боб Эванс
280,Пескароло,,,Генри,Пескароло,1942-09-25,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Энри Пескароло
282,Мэйджер,,,Дэмиен,Мэги,1945-11-17,Британский,Дэмиен Мэги
283,Дикое поле; нетронутая природа; первозданный лес,,,Майк,Бесштановье,1946-01-07,Британский,Майк Уайлдс
287,Хасеми,,,Масахиро,Хасеми,1945-11-13,日本語,Масахиро Хасеми
289,горка,,,Грейэм,Хилл,1929-02-15,Британский,Γκράхем Хилл
303,Вонлантен,,,Да,Вонлантен,1942-05-31,Швейцария,Джо Вонлантен
304,Хульме,,,Дени,Хулм,1936-06-18,Новий Зеландец,Денни Хулм
306,Белтойс,,,Жан-Пьер,Бельтоиз,1937-04-26,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан-Пьер Белтоиз
309,Ревсон,,,Питер,Ревсон,1939-02-27,Американский,Петер Ревсон
310,водитель,,,Пэдди,Водитель,1934-05-13,Южно-африканец,Пэди Драйвер
311,бельсо,,,Том,Бельсё,1942-08-27,"Да, я могу переводить с английского на датский. Какой у вас текст для перевода?","Том Бельсё — датский шахматист, гроссмейстер (2001), международный мастер (1994). Победитель (2006) и серебряный призёр (2016) чемпионатов Дании."
313,Опель,,,Рикки,опель,1947-10-14,Лихтенштейнский,Рикки фон Опель
316,Киннен,,,Лео,Киннунен,1943-08-05,финн,Лео Киннен
319,Долг,,,Хосе,Добром,1944-04-26,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жозе Долхем
320,Гетин,,,Питер,Гээтин,1940-02-21,Британский,Питер Гетин
325,фасети,,,Карло,Фачетти,1935-06-26,Итальянский,Карло Фачетти
328,Стюарт,,,Джекки,Стюарт,1939-06-11,Британский,Джекки Стюарт
337,Марк,,,Хельмут,Марко,1943-04-27,Австрийский,Хельмут Марко
338,Уокер,,,Дэвид,Уокер,1941-06-10,Австралия,"Дэвид Уокер (род. 1967) — британский автогонщик, участник гонок «24 часа Ле-Мана» и «Леман-Серия»."
351,Мо́сер,,,Сильвио,Мо́сер,1941-04-24,Швейцария,Шильвио Моссер
353,чудесно,,,Пэт,Прекрасно,1926-04-11,Американский,Пэт Лавли
356,Джек Брабहम,,,Джек,Брэбем,1926-04-02,Австралия,Джек Брабхам
358,Риндт,,,Йохен,Риндт,1942-04-18,Австрийский,Йоханн Риндт
360,Макларен,,,Брюс,Макларен,1937-08-30,Новий Зеландец,Брюс Макларен
371,Пожалуйста,,,Ал,Пожалуйста,1921-10-15,Канадский,Ал Пейс
374,Спенсер,,,Майк,Спенсер,1936-12-30,Британский,Майк Спенс
380,Гарнер,,,Франк,Гарнер,1930-10-01,Австралия,Франк Гарнер
388,Ирвин,,,Крис,Ирвин,1942-06-27,Британский,Крис Ирвин
393,Том Джонс,,,Том,Джонс,1943-04-26,Американский,Том Джонс (авто гонщик)
395,Уильямс,,,Иона́н,Уильямс,1942-10-26,Британский,Джонатан Уильямс
396,Бондорант,,,Боб,Бондорант,1933-04-27,Американский,Боб Бондрант
400,Лоуренс,,,Крис,Лоуренс,1933-07-27,Британский,Хрис Лоуренс
405,Бакнем,,,Ронни,Бакнум,1936-04-05,Американский,Ронни Бакнам
417,Блиноут,,,Алексей,Блигнаут,1932-11-30,Южно-африканец,Алекс Блигнют
418,Грегорий,,,Мастен,Грегори,1932-02-29,Американский,Мастен Грегори
420,рабочий,,,Иэн,Рабы,1921-09-22,Британский,Иэн Рэби
423,миттер,,,Герольд,Миттер,1935-08-30,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Герард Миттер
425,вакарелла,,,Нино,Ваккелла,1933-03-04,Итальянский,Нино Ваккарелла
427,Трининжант,,,Моисей,Триньянтан,1917-10-30,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Моисей Тринтанжант
433,Хансген,,,Вальт,Гансген,1919-10-28,Американский,Уолт Хансген
435,Мейерес,,,Вилли,Майрессе,1928-10-01,Бельгийский,Вилли Майерсса
439,Стефано,,,Насиф,Стефано,1932-11-18,Аргентина,Насиф Эс-Сте́фано
442,Кунке,,,Курт,Кунке,1910-04-30,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Курт Кюнке
446,удалить,,,Карло,Уменьшить,1932-07-10,Итальянский,Карло Марио Абате
447,Старраба,,,Гацано,Старрабба,1932-12-03,Итальянский,Гаетано Старрабба
450,Вос,,,Эрни,Дэвос,1941-07-01,Нидерландский,Эرنст де Вос
451,дохнать,,,Франк,Дохналь,1920-10-08,Американский,Франк Дохналь
453,Уильямс,,,Джекки,Луис,1936-11-01,Британский,Джекки Льюис
455,Зейдель,,,Вольфганг,Сейдель,1926-07-04,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Вольфганг Сеидель
457,Пон,,,Бен,Пон,1936-12-09,Нидерландский,Бен Пон
459,болото,,,Тони,Марш,1931-07-20,Британский,Тони Марш
465,Грин,,,Кейтх,Грин,1938-01-05,Британский,Кит Грин
472,Харрис,,,Майк,Хэрис,1939-05-25,Южно-африканец,"Майк Харрис (род. 19 марта 1950 года) — канадский гонщик, который выступал в чемпионатах NASCAR и CART. Он родился в Гамильтоне, Онтарио, Канада."
475,моска,,,Стерлинг,Мосс,1929-09-17,Британский,Стэни́нг Росс
479,бруксы,,,Тони,Брокс,1932-02-25,Британский,Тони Брукс
484,Нейлор,,,Брайан,Нэйлор,1923-03-24,Британский,Брайан Нэйлор
495,кен_мили,,,Кен,Майлз,1918-11-01,Британский,Кен Милз
497,ларетта,,,Альберто Родригес,Ларрета,1934-01-14,Аргентина,Альберто Родригес Ларрета
506,Хэлфорд,,,Брюс,Халфорд,1931-05-18,Британский,ブルース Халфорд
507,Даиг,,,Чак,День,1923-11-29,Американский,Чак Даиг
508,неповторимый,,,Ланс,Ревентлоу,1936-02-24,Американский,Лэнс Рвентлоу
510,золотарь,,,Павел,Золотник,1925-10-02,Американский,Пол Голдсмит
517,Амик,,,Красный,Амик,1929-01-19,Американский,Красный Амикк
519,домойер,,,Билл,Домиер,1918-08-31,Американский,Билл Хомьер
523,темплеман,,,Шорти,Темплман,1919-08-12,Американский,Шорти Темплман
530,Вайлер,,,Уэйн,Вейлер,1934-12-09,Американский,Уэйн Уиллер
531,Фойт,,,Антоний,Фойт,1935-01-16,Американский,А. Дж. Фойт
540,Майк_Тейлор,,,Майк,Тейлор,1934-04-24,Британский,Майк Тейлор
542,Пайпер,,,Дэвид,Пайпер,1930-12-02,Британский,Дэвид Пайпер
544,Дорого,,,Пьеро,Дорго,1926-08-08,Итальянский,Пьеро Дрого
546,Оуэн,,,Артур,Оуэн,1915-03-23,Британский,Артур Оуэн
550,Чэнги,,,Ален,Из Чанги,1922-02-05,Бельгийский,Ален де Шэнги
551,Филиппы,,,Мэри,де Филиппи,1926-11-11,Итальянский,Мария Тереза де Филиппи
552,Люсьен Боннет,,,Жан,Люсьенбоннет,1923-01-07,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан-Люк Боннет
554,Бехра,,,Жан,Бехра,1921-02-16,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан Бехра
556,Деньвельт,,,Джимми,Дайвальт,1924-08-28,Американский,Джимми Дейвולט
558,Келлер,,,Ал,Келлер,1920-04-11,Американский,Ал Келлер
559,Флауэрти,,,Пэт,Флетчер,1926-01-06,Американский,"Пат Флатерти (род. 14 сентября 1965 года) — американский гонщик, участник серии NASCAR Cup и серии IndyCar. Он является братом-близнецом Гари Флатерти, который также является гонщиком."
564,Ларсон,,,Юд,Ларсон,1923-01-21,Американский,Джуд Ларсон
579,Фаньо,,,Юхан,Фангио,1911-06-24,Аргентина,Хуан Мануэль Фангио
581,Коллинз,,,Питер,Коллинз,1931-11-06,Британский,Питер Коллинз
583,гэрини,,,Герино,Герини,1928-08-10,Итальянский,Герино Герини
585,Эмери,,,Павел,Эмери,1916-11-12,Британский,Пьер Эмери
586,Пиотти,,,Луи,Пиотти,1913-10-27,Итальянский,Луиджи Пиотти
591,Джордж Эмиック,,,Джордж,Амик,1924-10-24,Американский,Джордж Эмик
597,Кэнор,,,Пэт,О'Коннор,1928-10-09,Американский,"Пат О'Коннор (родился 14 октября 1935 года в Детройте, штат Мичиган) — бывший гонщик NASCAR, выступавший в серии Sprint Cup и в гонках Stock Car. Он выиграл гонку Daytona 500 в 1968 году и пять раз финишировал вторым в чемпионате NASCAR."
602,ла-Казе,,,Роберт,Ла Казе,1917-02-26,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Робер Ла Казе
616,Джордж,,,Эльмер,Джордж,1928-07-15,Американский,Элмер Джордж
634,Скотти,,,Пьеро,Скотти,1909-11-11,Итальянский,Пьеро Скотти
648,Клинг,,,Карл,Клинг,1910-09-16,Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык.,Карл Клинг
649,Биргер,,,Пабло,Биргер,1924-01-07,Аргентина,Пабло Биргер
653,Дэвисы,,,Джимми,Дэвисы,1929-08-08,Американский,Джимми Дэвис
654,Фаулер,,,Вальт,Фолкнер,1920-02-16,Американский,Уолт Фаулнер
657,Вукович,,,Билл,Вукович,1918-12-13,Американский,Билл Вукович
663,Уортон,,,Кен,Уортон,1916-03-21,Британский,Кен Уортон
664,М. Калпайн,,,Кеннет,Макалпин,1920-09-21,Британский,Кеннет Макалпайн
666,Ролт,,,Тони,Ролт,1918-10-16,Британский,Тони Ролт
667,Фитч,,,Джон,Фитч,1917-08-04,Американский,"Джон Фич (род. 27 февраля 1953 года в Торонто, Онтарио, Канада) — бывший канадский гонщик, участник «24 часов Ле-Мана» и серии CART."
668,Лукас,,,Жан,Лукас,1917-04-25,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Жан Лукас
672,Дапонте,,,Георгий,Дапонте,1923-06-05,Аргентина,Жорж Дапонте
673,Назарук,,,Майк,Назарук,1921-10-02,Американский,Майк Назарук
683,Торн,,,Лесли,Тхорн,1916-06-23,Британский,Лесли Торн
687,Уайтхед,,,Питер,Уайтхед,1914-11-12,Британский,Питер Уайтхед
