orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10440,SAVEA,4,1997-02-10T00:00:00,1997-03-10T00:00:00,1997-02-28T00:00:00,2,86.53,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10446,TOMSP,6,1997-02-14T00:00:00,1997-03-14T00:00:00,1997-02-19T00:00:00,1,14.68,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10461,LILAS,1,1997-02-28T00:00:00,1997-03-28T00:00:00,1997-03-05T00:00:00,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10465,VAFFE,1,1997-03-05T00:00:00,1997-04-02T00:00:00,1997-03-14T00:00:00,3,145.04,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10471,BSBEV,2,1997-03-11T00:00:00,1997-04-08T00:00:00,1997-03-18T00:00:00,3,45.59,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10490,HILAA,7,1997-03-31T00:00:00,1997-04-28T00:00:00,1997-04-03T00:00:00,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10507,ANTON,7,1997-04-15T00:00:00,1997-05-13T00:00:00,1997-04-22T00:00:00,1,47.45,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10513,WANDK,7,1997-04-22T00:00:00,1997-06-03T00:00:00,1997-04-28T00:00:00,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10521,CACTU,8,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-02T00:00:00,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10527,QUICK,7,1997-05-05T00:00:00,1997-06-02T00:00:00,1997-05-07T00:00:00,1,41.9,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10539,BSBEV,6,1997-05-16T00:00:00,1997-06-13T00:00:00,1997-05-23T00:00:00,3,12.36,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10549,QUICK,5,1997-05-27T00:00:00,1997-06-10T00:00:00,1997-05-30T00:00:00,1,171.24,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10554,OTTIK,4,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-05T00:00:00,3,120.97,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10595,ERNSH,2,1997-07-10T00:00:00,1997-08-07T00:00:00,1997-07-14T00:00:00,1,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10606,TRADH,4,1997-07-22T00:00:00,1997-08-19T00:00:00,1997-07-31T00:00:00,3,79.4,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10612,SAVEA,1,1997-07-28T00:00:00,1997-08-25T00:00:00,1997-08-01T00:00:00,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10636,WARTH,4,1997-08-19T00:00:00,1997-09-16T00:00:00,1997-08-26T00:00:00,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10652,GOURL,4,1997-09-01T00:00:00,1997-09-29T00:00:00,1997-09-08T00:00:00,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10660,HUNGC,8,1997-09-08T00:00:00,1997-10-06T00:00:00,1997-10-15T00:00:00,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10666,RICSU,7,1997-09-12T00:00:00,1997-10-10T00:00:00,1997-09-22T00:00:00,2,232.42,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10669,SIMOB,2,1997-09-15T00:00:00,1997-10-13T00:00:00,1997-09-22T00:00:00,1,24.39,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10675,FRANK,5,1997-09-19T00:00:00,1997-10-17T00:00:00,1997-09-23T00:00:00,2,31.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10678,SAVEA,7,1997-09-23T00:00:00,1997-10-21T00:00:00,1997-10-16T00:00:00,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10681,GREAL,3,1997-09-25T00:00:00,1997-10-23T00:00:00,1997-09-30T00:00:00,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10690,HANAR,1,1997-10-02T00:00:00,1997-10-30T00:00:00,1997-10-03T00:00:00,1,15.8,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10711,SAVEA,5,1997-10-21T00:00:00,1997-12-02T00:00:00,1997-10-29T00:00:00,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,BONAP,3,1997-10-23T00:00:00,1997-11-06T00:00:00,1997-10-29T00:00:00,1,63.2,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10730,BONAP,5,1997-11-05T00:00:00,1997-12-03T00:00:00,1997-11-14T00:00:00,1,20.12,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10733,BERGS,1,1997-11-07T00:00:00,1997-12-05T00:00:00,1997-11-10T00:00:00,3,110.11,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10757,SAVEA,6,1997-11-27T00:00:00,1997-12-25T00:00:00,1997-12-15T00:00:00,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10759,ANATR,3,1997-11-28T00:00:00,1997-12-26T00:00:00,1997-12-12T00:00:00,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10762,FOLKO,3,1997-12-02T00:00:00,1997-12-30T00:00:00,1997-12-09T00:00:00,1,328.74,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10766,OTTIK,4,1997-12-05T00:00:00,1998-01-02T00:00:00,1997-12-09T00:00:00,1,157.55,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10770,HANAR,8,1997-12-09T00:00:00,1998-01-06T00:00:00,1997-12-17T00:00:00,3,5.32,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10773,ERNSH,1,1997-12-11T00:00:00,1998-01-08T00:00:00,1997-12-16T00:00:00,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10774,FOLKO,4,1997-12-11T00:00:00,1997-12-25T00:00:00,1997-12-12T00:00:00,1,48.2,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10777,GOURL,7,1997-12-15T00:00:00,1997-12-29T00:00:00,1998-01-21T00:00:00,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10788,QUICK,1,1997-12-22T00:00:00,1998-01-19T00:00:00,1998-01-19T00:00:00,2,42.7,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10791,FRANK,6,1997-12-23T00:00:00,1998-01-20T00:00:00,1998-01-01T00:00:00,2,16.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10793,AROUT,3,1997-12-24T00:00:00,1998-01-21T00:00:00,1998-01-08T00:00:00,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10796,HILAA,3,1997-12-25T00:00:00,1998-01-22T00:00:00,1998-01-14T00:00:00,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10803,WELLI,4,1997-12-30T00:00:00,1998-01-27T00:00:00,1998-01-06T00:00:00,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10824,FOLKO,8,1998-01-09T00:00:00,1998-02-06T00:00:00,1998-01-30T00:00:00,1,1.23,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10838,LINOD,3,1998-01-19T00:00:00,1998-02-16T00:00:00,1998-01-23T00:00:00,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1998-01-20T00:00:00,1998-02-17T00:00:00,1998-01-29T00:00:00,2,424.3,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10852,RATTC,8,1998-01-26T00:00:00,1998-02-09T00:00:00,1998-01-30T00:00:00,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10857,BERGS,8,1998-01-28T00:00:00,1998-02-25T00:00:00,1998-02-06T00:00:00,2,188.85,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10860,FRANR,3,1998-01-29T00:00:00,1998-02-26T00:00:00,1998-02-04T00:00:00,3,19.26,France restauration,"54, rue Royale",Nantes,,44000,France
10864,AROUT,4,1998-02-02T00:00:00,1998-03-02T00:00:00,1998-02-09T00:00:00,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10871,BONAP,9,1998-02-05T00:00:00,1998-03-05T00:00:00,1998-02-10T00:00:00,2,112.27,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10922,HANAR,5,1998-03-03T00:00:00,1998-03-31T00:00:00,1998-03-05T00:00:00,3,62.74,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10930,SUPRD,4,1998-03-06T00:00:00,1998-04-17T00:00:00,1998-03-18T00:00:00,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
