playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
chorsto01,,,Tom,Chorske,,Thomas P.,,73.0,212.0,R,10254,969.0,chorsto01,1989.0,1999.0,,,L,1966.0,9.0,18.0,USA,MN,Minneapolis,,,,,,
millegr01,,,Greg,Millen,,Gregory H.,,69.0,175.0,R,18343,3718.0,millegr01,1978.0,1991.0,,,G,1957.0,6.0,25.0,Canada,ON,Toronto,,,,,,
phillch02,,,Chris,Phillips,,Christopher,,75.0,216.0,L,14923,19311.0,phillch02,1997.0,2011.0,,,D,1978.0,3.0,9.0,Canada,AB,Fort McMurray,,,,,,
reganla01,reganla01c,,Larry,Regan,,Lawrence Emmett,,69.0,162.0,R,14095,4512.0,reganla01,1956.0,1960.0,,,R,1930.0,8.0,9.0,Canada,ON,North Bay,2009.0,3.0,9.0,Canada,ON,Ottawa
delorro01,,,Ron,Delorme,,Ronald Elmer,Chief,74.0,185.0,R,12431,1322.0,delorro01,1976.0,1984.0,1975.0,1975.0,R,1955.0,9.0,3.0,Canada,SK,North Battleford,,,,,,
fischro01,,,Ron,Fischer,,Ronald Alexander,,74.0,195.0,R,12595,6579.0,fischro01,1981.0,1982.0,,,D,1959.0,4.0,12.0,Canada,BC,Meritt,,,,,,
hamilje01,,,Jeff,Hamilton,,,,70.0,185.0,R,20833,28229.0,hamilje01,2003.0,2008.0,,,C,1977.0,9.0,4.0,USA,OH,Dayton,,,,,,
gustape02,,,Per,Gustafsson,,Per,,74.0,190.0,L,10347,16603.0,gustape02,1996.0,1997.0,,,D,1970.0,6.0,6.0,Sweden,,Oskarshamn,,,,,,
titcogo01,,,Gord,Titcomb,,Gordon,,71.0,186.0,L,,8714.0,titcogo01,,,1974.0,1974.0,L,1953.0,9.0,3.0,Canada,NB,Dalhousie,,,,,,
boydbi01,,,Bill,Boyd,,William G.,,70.0,185.0,R,12078,24346.0,boydbi01,1926.0,1929.0,,,R,1898.0,5.0,15.0,Canada,ON,Belleville,1940.0,11.0,17.0,,,
meaghri01,,,Rick,Meagher,,Richard Joseph,,69.0,192.0,L,13692,3653.0,meaghri01,1979.0,1990.0,,,C,1953.0,11.0,2.0,Canada,ON,Belleville,,,,,,
murrami02,,,Mike,Murray,,Michael,,72.0,195.0,L,13814,3867.0,murrami02,1987.0,1987.0,,,C,1966.0,8.0,29.0,Canada,ON,Kingston,,,,,,
johnsno01,,,Norm,Johnson,,Norman Bruce,,70.0,170.0,L,10962,2565.0,johnsno01,1957.0,1959.0,,,C,1932.0,11.0,27.0,Canada,SK,Moose Jaw,,,,,,
mccaste01,mccaste01c,,Ted,McCaskill,,Edward Joel,,73.0,195.0,L,13601,10201.0,mccaste01,1967.0,1967.0,1972.0,1973.0,C,1936.0,10.0,29.0,Canada,ON,Kapuskasing,,,,,,
coulsda01,,,D'arcy,Coulson,,D'arcy John,,71.0,175.0,R,12346,22889.0,coulsda01,1930.0,1930.0,,,D,1908.0,2.0,17.0,Canada,ON,Sudbury,1996.0,4.0,13.0,Canada,QC,Luskville
wellsch01,,,Chris,Wells,,Christopher,,78.0,223.0,L,11078,15582.0,wellsch01,1995.0,1999.0,,,C,1975.0,11.0,12.0,Canada,AB,Calgary,,,,,,
peterto01,,,Toby,Petersen,,,,70.0,197.0,L,17696,30633.0,peterto01,2000.0,2011.0,,,C,1978.0,10.0,27.0,USA,MN,Minneapolis,,,,,,
duponmi01,,,Micki,DuPont,,,,70.0,186.0,R,19831,29150.0,duponmi01,2001.0,2007.0,,,D,1980.0,4.0,15.0,Canada,AB,Calgary,,,,,,
jarviwe01,,,Wes,Jarvis,,Wesley Herbert,,71.0,185.0,L,13090,2515.0,jarviwe01,1979.0,1987.0,,,C,1958.0,5.0,30.0,Canada,ON,Toronto,,,,,,
willigo01,,,Gord,Williams,,Gordon James,,71.0,190.0,R,14691,5737.0,willigo01,1981.0,1982.0,,,R,1960.0,4.0,10.0,Canada,SK,Saskatoon,,,,,,
simonbe01,,,Ben,Simon,,,,72.0,195.0,L,14752,26157.0,simonbe01,2001.0,2005.0,,,C,1978.0,6.0,14.0,USA,OH,Shaker Heights,,,,,,
mylesvi01,,,Vic,Myles,,Victor Robert William,,73.0,208.0,R,13818,14596.0,mylesvi01,1942.0,1942.0,,,D,1915.0,11.0,12.0,Canada,SK,Moose Jaw,,,,,,
jonssto01,,,Tomas,Jonsson,,Tomas,,70.0,185.0,L,13141,2592.0,jonssto01,1981.0,1988.0,,,D,1960.0,4.0,12.0,Sweden,,Falun,,,,,,
kapanni01,,,Niko,Kapanen,,,,69.0,180.0,L,16609,34083.0,kapanni01,2001.0,2007.0,,,C,1978.0,4.0,29.0,Finland,,Hattula,,,,,,
tutenau01,,,Aud,Tuten,,Audley Kendrick,Ant/Tut,70.0,180.0,L,14590,14313.0,tutenau01,1941.0,1942.0,,,D,1915.0,1.0,14.0,USA,AL,Enterprise,1994.0,5.0,7.0,,,
mcanete01,,,Ted,McAneeley,,Edward Joseph,,69.0,185.0,L,13582,3496.0,mcanete01,1972.0,1974.0,1975.0,1975.0,D,1950.0,11.0,7.0,Canada,BC,Cranbrook,,,,,,
ennisji01,,,Jim,Ennis,,James,,72.0,200.0,L,12551,1568.0,ennisji01,1987.0,1987.0,,,D,1967.0,7.0,10.0,Canada,AB,Sherwood Park,,,,,,
behlidi01,,,Dick,Behling,,Clarence Richard,,73.0,195.0,R,11950,16077.0,behlidi01,1940.0,1942.0,,,D,1915.0,3.0,16.0,Canada,ON,Kitchener,1994.0,7.0,24.0,Canada,ON,Kitchener
coxda01,,,Danny,Cox,,Daniel Smith,Silent Danny,70.0,180.0,L,12358,1136.0,coxda01,1926.0,1933.0,,,L,1903.0,10.0,12.0,Canada,ON,Little Current,1982.0,8.0,8.0,,,
krahnbr01,,,Brent,Krahn,,,,76.0,212.0,L,19564,48688.0,krahnbr01,2008.0,2008.0,,,G,1982.0,4.0,2.0,Canada,MB,Winnipeg,,,,,,
caldwry01,,,Ryan,Caldwell,,,,74.0,174.0,L,19759,51265.0,caldwry01,2005.0,2007.0,,,D,1981.0,6.0,15.0,Canada,MB,Brandon,,,,,,
diached01,,,Edward,Diachuk,,Edward Henry,,73.0,185.0,L,12454,10757.0,diached01,1960.0,1960.0,,,L,1936.0,8.0,16.0,Canada,AB,Vegreville,,,,,,
martida01,,,Darcy,Martini,,Darcy R.,,76.0,220.0,L,11035,3438.0,martida01,1993.0,1993.0,,,D,1969.0,1.0,30.0,Canada,BC,Castlegar,,,,,,
campbgr01,,,Gregory,Campbell,,,,72.0,194.0,L,20534,55300.0,campbgr01,2003.0,2011.0,,,C,1983.0,12.0,17.0,Canada,ON,London,,,,,,
martise01,,,Seth,Martin,,Seth,The Magician,71.0,180.0,L,18607,11872.0,martise01,1967.0,1967.0,,,G,1933.0,5.0,4.0,Canada,BC,Rossland,,,,,,
rochetr01,,,Travis,Roche,,,,73.0,200.0,R,20261,49768.0,rochetr01,2000.0,2006.0,,,D,1978.0,6.0,17.0,Canada,AB,Grand Cache,,,,,,
sauvema01,,,Max,Sauve,,,,72.0,170.0,,,,sauvema01,2011.0,2011.0,,,C,1990.0,1.0,30.0,,,,,,,,,
racinbr01,,,Bruce,Racine,,Bruce Michael,,72.0,170.0,L,18359,4435.0,racinbr01,1995.0,1995.0,,,G,1966.0,8.0,9.0,Canada,ON,Cornwall,,,,,,
snowsa01,,,Sandy,Snow,,William Alexander,,72.0,175.0,R,14391,10965.0,snowsa01,1968.0,1968.0,,,R,1946.0,11.0,11.0,Canada,NS,Glace Bay,,,,,,
latalji01,,,Jiri,Latal,,Jiri,,72.0,190.0,L,13321,2994.0,latalji01,1989.0,1991.0,,,D,1967.0,2.0,2.0,Czech Republic,,Olomouc,,,,,,
krygito01,,,Todd,Krygier,,Todd Andrew,,72.0,185.0,L,10845,2840.0,krygito01,1989.0,1997.0,,,L,1965.0,10.0,12.0,USA,MI,Northville,,,,,,
lapoima01,,,Martin,Lapointe,,Martin,The Bulldog,71.0,215.0,R,10888,2962.0,lapoima01,1991.0,2007.0,,,R,1973.0,9.0,12.0,Canada,QC,Ville St. Pierre,,,,,,
vorosaa01,,,Aaron,Voros,,,,75.0,178.0,L,20405,56813.0,vorosaa01,2007.0,2010.0,,,L,1981.0,7.0,2.0,Canada,BC,Vancouver,,,,,,
morinst01,,,Stephane,Morin,,Stephane,,72.0,174.0,L,11142,3798.0,morinst01,1989.0,1993.0,,,C,1969.0,3.0,27.0,Canada,QC,Montreal,1998.0,10.0,6.0,Germany,,
lemieja01,,,Jacques,Lemieux,,Jacques Leonard,,74.0,190.0,R,13371,10069.0,lemieja01,1967.0,1969.0,,,D,1943.0,4.0,8.0,Canada,QC,Matane,,,,,,
peterst01,,,Steve,Peters,,Steven Alan,,71.0,186.0,L,13969,7459.0,peterst01,1979.0,1979.0,,,C,1960.0,1.0,23.0,Canada,ON,Peterborough,,,,,,
keefesh01,,,Sheldon,Keefe,,,,71.0,185.0,R,19167,42291.0,keefesh01,2000.0,2002.0,,,R,1980.0,9.0,17.0,Canada,ON,Brampton,,,,,,
alatami01,,,Mika,Alatalo,,Mika Antero,,72.0,202.0,L,17807,19175.0,alatami01,1999.0,2000.0,,,L,1971.0,6.0,11.0,Finland,,Oulu,,,,,,
wilsori01,wilsori01c,,Rick,Wilson,,Richard Gordon,,73.0,195.0,L,14707,10167.0,wilsori01,1973.0,1976.0,,,D,1950.0,8.0,10.0,Canada,SK,Prince Albert,,,,,,
lojekma01,,,Martin,Lojek,,,,76.0,220.0,R,20995,71738.0,lojekma01,2006.0,2007.0,,,D,1985.0,8.0,19.0,Czech Republic,,Brno,,,,,,
brydgpa01,,,Paul,Brydges,,Paul,,71.0,180.0,R,12133,638.0,brydgpa01,1986.0,1986.0,,,C,1965.0,6.0,21.0,Canada,ON,Guelph,,,,,,
fausste01,,,Ted,Fauss,,Theodore William,,74.0,205.0,L,12573,6147.0,fausste01,1986.0,1987.0,,,D,1961.0,6.0,30.0,USA,NY,Clinton,,,,,,
bodietr01,,,Troy,Bodie,,,,76.0,219.0,R,21164,71949.0,bodietr01,2008.0,2010.0,,,R,1985.0,1.0,25.0,Canada,MB,Portage La Prairie,,,,,,
cowicbr01,,,Bruce,Cowick,,Robert Bruce,,73.0,200.0,L,12356,1132.0,cowicbr01,1973.0,1975.0,,,F,1951.0,8.0,18.0,Canada,BC,Victoria,,,,,,
brouwtr01,,,Troy,Brouwer,,,,75.0,220.0,R,21472,62527.0,brouwtr01,2006.0,2011.0,,,R,1985.0,8.0,17.0,Canada,BC,Vancouver,,,,,,
barrity01,,,Tyson,Barrie,,,,70.0,190.0,,,,barrity01,2011.0,2011.0,,,D,1991.0,7.0,26.0,,,,,,,,,
barrefr01,,,Fred,Barrett,,Frederick William,Swoop,71.0,195.0,L,11922,218.0,barrefr01,1970.0,1983.0,,,D,1950.0,1.0,26.0,Canada,ON,Ottawa,,,,,,
leachst01,,,Stephen,Leach,,Stephen,,71.0,197.0,R,10917,3043.0,leachst01,1985.0,1999.0,,,R,1966.0,1.0,16.0,USA,MA,Cambridge,,,,,,
hagmama01,,,Matti,Hagman,,Matti Risto Tapio,Hakki,72.0,183.0,L,12808,2087.0,hagmama01,1976.0,1981.0,1977.0,1978.0,C,1955.0,9.0,21.0,Finland,,Helsinki,,,,,,
bourqch01,,,Chris,Bourque,,,,68.0,181.0,L,21291,78707.0,bourqch01,2007.0,2009.0,,,L,1986.0,1.0,29.0,USA,MA,Boston,,,,,,
snowga01,,,Garth,Snow,,Garth E.,,75.0,200.0,L,18387,5073.0,snowga01,1993.0,2005.0,,,G,1969.0,7.0,28.0,USA,MA,Wrentham,,,,,,
speckfr01,,,Fred,Speck,,Frederick Edmonstone,,69.0,160.0,L,14402,5098.0,speckfr01,1968.0,1971.0,1972.0,1974.0,C,1947.0,7.0,22.0,Canada,ON,Thorold,,,,,,
cavalpa01,,,Paul,Cavallini,,Paul Edward,Wally,73.0,202.0,L,10234,864.0,cavalpa01,1986.0,1995.0,,,D,1965.0,10.0,13.0,Canada,ON,Toronto,,,,,,
mattejo01,,,Joe,Matte,,Joseph,,71.0,165.0,R,13565,29877.0,mattejo01,1919.0,1925.0,,,D,1893.0,3.0,6.0,Canada,QC,Bourget,1961.0,6.0,13.0,,,
abbotre01,,,Reg,Abbott,,Reginald Stewart,,71.0,164.0,L,11801,11431.0,abbotre01,1952.0,1952.0,,,C,1930.0,2.0,4.0,Canada,MB,Winnipeg,,,,,,
chouima01,,,Marc,Chouinard,,,,77.0,218.0,R,10813,17671.0,chouima01,2000.0,2006.0,,,C,1977.0,5.0,6.0,Canada,QC,Charlesbourg,,,,,,
laplada01,,,Darryl,Laplante,,Darryl,,72.0,198.0,L,10979,19361.0,laplada01,1997.0,1999.0,,,C,1977.0,3.0,28.0,Canada,AB,Calgary,,,,,,
tarnsdi01,,,Dick,Tarnstrom,,,,73.0,205.0,L,10417,15994.0,tarnsdi01,2001.0,2007.0,,,D,1975.0,1.0,20.0,Sweden,,Solna,,,,,,
,,norribr01h,Bruce,Norris,,Bruce A.,,,,,B196902,,,,,,,,1924.0,2.0,19.0,USA,IL,Chicago,1986.0,1.0,1.0,,,
titovge01,,,German,Titov,,German,,73.0,203.0,L,10443,5411.0,titovge01,1993.0,2001.0,,,L,1965.0,10.0,16.0,Russia,,Moscow,,,,,,
jamesco01,,,Connor,James,,,,70.0,180.0,R,20817,54753.0,jamesco01,2005.0,2008.0,,,L,1982.0,8.0,25.0,Canada,AB,Calgary,,,,,,
makich01,,,Chico,Maki,,Ronald Patrick,,70.0,170.0,R,13496,3337.0,makich01,1960.0,1975.0,,,R,1939.0,8.0,17.0,Canada,ON,Sault Ste. Marie,,,,,,
lessafr01,,,Francis,Lessard,,,,75.0,235.0,R,10999,29682.0,lessafr01,2001.0,2010.0,,,D,1979.0,5.0,30.0,Canada,QC,Montreal,,,,,,
krepska01,,,Kamil,Kreps,,,,74.0,194.0,R,20909,57178.0,krepska01,2006.0,2009.0,,,C,1984.0,11.0,18.0,Czech Republic,,Litomerice,,,,,,
petroro02,,,Ronald,Petrovicky,,,,71.0,190.0,R,10515,28802.0,petroro02,2000.0,2006.0,,,R,1977.0,2.0,15.0,Slovakia,,Zilina,,,,,,
zalesmi01,,,Miroslav,Zalesak,,,,72.0,200.0,L,16560,37004.0,zalesmi01,2002.0,2003.0,,,R,1980.0,1.0,2.0,Slovakia,,Skalica,,,,,,
mcraeba01,,,Basil,McRae,,Basil Paul,Baz,74.0,210.0,L,11089,3636.0,mcraeba01,1981.0,1996.0,,,L,1961.0,1.0,5.0,Canada,ON,Beaverton,,,,,,
sobchde01,,,Dennis,Sobchuk,,Dennis James,The Greyhound,74.0,176.0,L,14392,5076.0,sobchde01,1979.0,1982.0,1974.0,1978.0,C,1954.0,1.0,12.0,Canada,SK,Lang,,,,,,
northba01,,,Baldy,Northcott,,Lawrence McFarlane,,72.0,184.0,L,13863,4002.0,northba01,1928.0,1938.0,,,L,1908.0,9.0,7.0,Canada,AB,Calgary,1986.0,11.0,7.0,,,
lattada01,,,David,Latta,,David Allan,,73.0,190.0,L,10902,2997.0,lattada01,1985.0,1990.0,,,L,1967.0,1.0,3.0,Canada,ON,Thunder Bay,,,,,,
roupema01,,,Magnus,Roupe,,Magnus,,72.0,189.0,L,14183,6327.0,roupema01,1987.0,1988.0,,,L,1963.0,3.0,23.0,Sweden,,Stockholm,,,,,,
morroke01,,,Ken,Morrow,,Kenneth,Wolfman,76.0,210.0,R,13786,3813.0,morroke01,1979.0,1988.0,,,D,1956.0,10.0,17.0,USA,MI,Flint,,,,,,
lefebpa01,,,Patrice,Lefebvre,,Patrice,,66.0,160.0,L,19276,3076.0,lefebpa01,1998.0,1998.0,,,R,1967.0,6.0,28.0,Canada,QC,Montreal,,,,,,
stasivi01,stasivi01c,,Vic,Stasiuk,,Victor John,Yogi,72.0,185.0,L,14436,5153.0,stasivi01,1949.0,1962.0,,,L,1929.0,5.0,23.0,Canada,AB,Lethbridge,,,,,,
molinla01,,,Lars,Molin,,Lars,,72.0,180.0,L,13758,3766.0,molinla01,1981.0,1983.0,,,L,1956.0,5.0,7.0,Sweden,,Ornskoldsvik,,,,,,
peltovi01,,,Ville,Peltonen,,Ville,,71.0,182.0,L,14888,4223.0,peltovi01,1995.0,2008.0,,,L,1973.0,5.0,24.0,Finland,,Vantaa,,,,,,
clarkbo01,,clarkbo01h,Bobby,Clarke,,Robert Earle,Clarkie,70.0,185.0,L,P198701,1019.0,clarkbo01,1969.0,1983.0,,,C,1949.0,8.0,13.0,Canada,MB,Flin Flon,,,,,,
fitzpro01,,,Ross,Fitzpatrick,,Ross Edward,,72.0,195.0,L,12600,1693.0,fitzpro01,1982.0,1985.0,,,C,1960.0,10.0,7.0,Canada,BC,Penticton,,,,,,
gilleha01,,,Hammy,Gillespie,,Donald Stewart,,70.0,170.0,R,,,,,,,,D,1898.0,8.0,23.0,Canada,MB,Winnipeg,,,,,,
olivemu01,olivemu01c,,Murray,Oliver,,Murray Clifford,Muzz,70.0,170.0,L,13887,4074.0,olivemu01,1957.0,1974.0,,,C,1937.0,11.0,14.0,Canada,ON,Hamilton,,,,,,
ellerla01,,,Lars,Eller,,,,72.0,198.0,L,,105385.0,ellerla01,2009.0,2011.0,,,C,1989.0,5.0,8.0,Denmark,,Rodovre,,,,,,
dopitji01,,,Jiri,Dopita,,,,76.0,210.0,L,16536,43527.0,dopitji01,2001.0,2002.0,,,F,1968.0,12.0,2.0,Czech Republic,,Sumperk,,,,,,
smrkest01,,,Stan,Smrke,,Stanley,,71.0,180.0,L,14385,10051.0,smrkest01,1956.0,1957.0,,,L,1928.0,9.0,2.0,Yugoslavia,,Belgrade,1977.0,4.0,13.0,Canada,ON,Toronto
halisma01,,,Matt,Halischuk,,,,71.0,173.0,R,22322,80248.0,halisma01,2008.0,2011.0,,,R,1988.0,6.0,1.0,Canada,ON,Toronto,,,,,,
richtba01,,,Barry,Richter,,Barron Patrick,,74.0,200.0,L,11377,4562.0,richtba01,1995.0,2000.0,,,D,1970.0,9.0,11.0,USA,WI,Madison,,,,,,
reidgo01,,,Gord,Reid,,Gordon John,,70.0,195.0,L,14100,16180.0,reidgo01,1936.0,1936.0,,,D,1912.0,2.0,19.0,Canada,ON,Mount Albert,,,,,,
larospa01,,,Paul,Larose,,Paul,,68.0,160.0,R,,8685.0,larospa01,,,1972.0,1974.0,R,1950.0,1.0,11.0,Canada,QC,Noranda,,,,,,
surmada01,,,Damian,Surma,,,,70.0,200.0,L,19234,42445.0,surmada01,2002.0,2003.0,,,L,1981.0,1.0,22.0,USA,MI,Lincoln Park,,,,,,
ellisry01,,,Ryan,Ellis,,,,70.0,179.0,,,,ellisry01,2011.0,2011.0,,,D,1991.0,1.0,3.0,,,,,,,,,
hollwry01,,,Ryan,Hollweg,,,,71.0,210.0,L,20414,50646.0,hollwry01,2005.0,2010.0,,,C,1983.0,4.0,23.0,USA,CA,Downey,,,,,,
darkmi01,,,Michael,Dark,,Michael,,75.0,210.0,R,12407,1257.0,darkmi01,1986.0,1987.0,,,D,1963.0,9.0,17.0,Canada,ON,Sarnia,,,,,,
keaed01,,,Ed,Kea,,Adrian Joseph,,75.0,200.0,L,13161,2657.0,keaed01,1973.0,1982.0,,,D,1948.0,1.0,19.0,Netherlands,,Weesp,1999.0,8.0,31.0,Canada,ON,
ashtobr01,,,Brent,Ashton,,Brent Kenneth,Ash,73.0,210.0,L,10039,119.0,ashtobr01,1979.0,1992.0,,,L,1960.0,5.0,18.0,Canada,SK,Saskatoon,,,,,,
malhoma01,,,Manny,Malhotra,,Emmanuel,,74.0,215.0,L,16822,25931.0,malhoma01,1998.0,2011.0,,,C,1980.0,5.0,18.0,Canada,ON,Mississauga,,,,,,
lokotvl01,,,Vladimir,Lokotko,,,,,,,,60092.0,lokotvl01,,,1977.0,1977.0,D,1954.0,7.0,18.0,,,,,,,,,
cluttca01,,,Cal,Clutterbuck,,,,71.0,213.0,R,21995,76786.0,cluttca01,2007.0,2011.0,,,R,1987.0,11.0,18.0,Canada,ON,Welland,,,,,,
evansch01,,,Chris,Evans,,Christopher Bruce,Big Indian,69.0,180.0,L,12558,1596.0,evansch01,1969.0,1974.0,1975.0,1977.0,D,1946.0,9.0,14.0,Canada,ON,Toronto,2000.0,5.0,9.0,,,
salakal01,,,Alexander,Salak,,,,73.0,189.0,L,,89363.0,salakal01,2009.0,2009.0,,,G,1987.0,1.0,5.0,Czech Republic,,Strakonice,,,,,,
kovinvl01,,,Vladimir,Kovin,,,,,,,,60071.0,kovinvl01,,,1978.0,1978.0,,1954.0,6.0,20.0,,,,,,,,,
nilanch01,,,Chris,Nilan,,Christopher John,Knuckles,72.0,205.0,R,11197,3975.0,nilanch01,1979.0,1991.0,,,R,1958.0,2.0,9.0,USA,MA,Boston,,,,,,
giontbr01,,,Brian,Gionta,,,,67.0,175.0,R,16758,35504.0,giontbr01,2001.0,2011.0,,,R,1979.0,1.0,18.0,USA,NY,Rochester,,,,,,
hickswa01,,,Wayne,Hicks,,Wayne Wilson,,71.0,185.0,R,12936,2271.0,hickswa01,1959.0,1967.0,,,R,1937.0,4.0,9.0,USA,WA,Aberdeen,,,,,,
abrahch01,,,Christer,Abrahamsson,,Christer,,72.0,180.0,L,,5932.0,abrahch01,,,1974.0,1976.0,G,1947.0,4.0,8.0,Sweden,,Umea,,,,,,
pirribr01,,,Brandon,Pirri,,,,72.0,160.0,,,,pirribr01,2010.0,2011.0,,,C,1991.0,4.0,19.0,Canada,ON,Toronto,,,,,,
muellch01,,,Chris,Mueller,,,,70.0,180.0,,,,muellch01,2010.0,2011.0,,,C,1986.0,3.0,6.0,USA,NY,West Seneca,,,,,,
ullmano01,,ullmano01h,Norm,Ullman,,Norman Victor Alexander,,70.0,175.0,L,P198203,5516.0,ullmano01,1955.0,1974.0,1975.0,1976.0,C,1935.0,12.0,26.0,Canada,AB,Provost,,,,,,
mcglydi01,,,Dick,McGlynn,,Richard Anthony,,74.0,185.0,R,,11708.0,mcglydi01,,,1972.0,1972.0,D,1948.0,7.0,19.0,USA,MA,Medford,,,,,,
saboubo01,,,Bob,Sabourin,,Robert,Sab,69.0,177.0,L,14206,11446.0,saboubo01,1951.0,1951.0,,,L,1933.0,3.0,17.0,Canada,ON,Sudbury,,,,,,
youngho01,,,Howie,Young,,Howard John Edward,Wild Thing,71.0,175.0,R,14738,5831.0,youngho01,1960.0,1970.0,1974.0,1976.0,D,1937.0,8.0,2.0,Canada,ON,Toronto,1999.0,11.0,24.0,,,
pikkail01,,,Ilkka,Pikkarainen,,,,74.0,215.0,R,,56020.0,pikkail01,2009.0,2009.0,,,R,1981.0,4.0,19.0,Finland,,Sonkajarvi,,,,,,
mogilal01,,,Alexander,Mogilny,,Alexander Gennadevitch,,72.0,210.0,L,11135,3762.0,mogilal01,1989.0,2005.0,,,R,1969.0,2.0,18.0,Russia,,Khabarovsk,,,,,,
stollja01,,,Jarret,Stoll,,,,73.0,201.0,R,19601,31058.0,stollja01,2002.0,2011.0,,,C,1982.0,6.0,25.0,Canada,SK,Melville,,,,,,
dheerma01,,,Marcel,Dheere,,Marcel Albert,Ching,67.0,175.0,L,12453,13661.0,dheerma01,1942.0,1942.0,,,L,1920.0,12.0,19.0,Canada,MB,St. Boniface,2002.0,11.0,5.0,Canada,MB,Winnipeg
armstbi01,,,Bill,Armstrong,,William Harold,Army,74.0,195.0,L,10037,5902.0,armstbi01,1990.0,1990.0,,,C,1966.0,6.0,25.0,Canada,ON,London,,,,,,
morintr01,,,Travis,Morin,,,,74.0,195.0,,,,morintr01,2010.0,2010.0,,,C,1984.0,1.0,9.0,USA,MN,Minneapolis,,,,,,
myreph01,,,Phil,Myre,,Louis Philippe,,73.0,185.0,L,18642,3884.0,myreph01,1969.0,1982.0,,,G,1948.0,11.0,1.0,Canada,QC,Ste. Anne de Bellevu,,,,,,
rinnepe01,,,Pekka,Rinne,,,,77.0,207.0,L,21516,62662.0,rinnepe01,2005.0,2011.0,,,G,1982.0,11.0,3.0,Finland,,Kempele,,,,,,
