playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
darraja01,1914,OT1,NHA,C,2,3,0,3,6
marksja01,1912,QU1,NHA,R,3,2,0,2,2
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
grahale01,1914,OT1,NHA,L,3,1,0,1,0
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
andrell01,1921,TRS,NHL,F,5,2,0,2,3
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
morenho01,1923,MTL,NHL,C,4,4,2,6,4
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
cleghod01,1924,MTL,NHL,R/C,4,0,0,0,0
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
malleke01,1914,VML,PCHA,C,3,0,0,0,0
cookll01,1914,VML,PCHA,D,3,3,0,3,9
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
ronansk01,1915,MOC,NHA,R,4,1,0,1,6
pitredi01,1915,MOC,NHA,R,5,4,1,5,15
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
camerha01,1921,TRS,NHL,D,4,0,2,2,11
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
bouchbi01,1924,MTL,NHL,R,4,1,1,2,13
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
bouchbi01,1924,MTL,NHL,R,4,1,1,2,13
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
halljo01,1918,MTL,NHL,D,5,0,0,0,6
clancki01,1922,OTS,NHL,D,6,1,0,1,4
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
camerha01,1913,TBS,NHA,D,2,1,0,1,4
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
uksilch01,1915,PO1,PCHA,R,5,2,0,2,6
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
marshja02,1913,TBS,NHA,D,3,1,0,1,2
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
stanlba01,1917,VML,PCHA,R,5,2,0,2,6
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
mackami01,1920,VML,PCHA,C,5,0,1,1,0
andrell01,1921,TRS,NHL,F,5,2,0,2,3
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
cookll01,1917,VML,PCHA,D,5,2,0,2,12
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
crawfru01,1912,QU1,NHA,R,3,3,0,3,19
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
duforan01,1914,OT1,NHA,C,2,0,1,1,0
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
tobinch01,1921,VML,PCHA,R,5,0,0,0,0
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
morenho01,1924,MTL,NHL,C,4,4,1,5,4
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
broadpu01,1914,OT1,NHA,R,3,3,0,3,9
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
gerared01,1921,TRS,NHL,D,1,0,0,0,0
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
camerha01,1913,TBS,NHA,D,2,1,0,1,4
clancki01,1922,OTS,NHL,D,6,1,0,1,4
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
skinnal01,1922,VAM,PCHA,R,3,1,1,2,6
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
oatmaed01,1921,VML,PCHA,R,5,1,1,2,14
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
camerha01,1913,TBS,NHA,D,2,1,0,1,4
cookll01,1920,VML,PCHA,D,5,2,0,2,20
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
noblere01,1921,TRS,NHL,L,5,0,1,1,9
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
gerared01,1922,OTS,NHL,D,6,1,0,1,4
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
andrell01,1921,TRS,NHL,F,5,2,0,2,3
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
marksja01,1912,QU1,NHA,R,3,2,0,2,2
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
morenho01,1923,MTL,NHL,C,4,4,2,6,4
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
mackami01,1914,VML,PCHA,L,3,4,2,6,6
pitredi01,1915,MOC,NHA,R,5,4,1,5,15
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
gerared01,1914,OT1,NHA,L,3,1,2,3,14
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
cleghod01,1924,MTL,NHL,R/C,4,0,0,0,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
clancki01,1922,OTS,NHL,D,6,1,0,1,4
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
moynesp01,1917,VML,PCHA,R,4,0,0,0,9
gerared01,1919,OTS,NHL,D,5,2,1,3,3
marshja02,1913,TBS,NHA,D,3,1,0,1,2
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
oatmaed01,1921,VML,PCHA,R,5,1,1,2,14
hartgi01,1925,VIC,WCHL,R,4,0,0,0,2
hartgi01,1924,VIC,WCHL,R,4,2,1,3,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
adamsbi01,1920,VML,PCHA,R,4,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
malleke01,1914,VML,PCHA,C,3,0,0,0,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
merriho01,1914,OT1,NHA,D,3,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
smithto01,1916,MOC,NHA,C,4,2,0,2,3
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
camerha01,1921,TRS,NHL,D,4,0,2,2,11
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
noblere01,1921,TRS,NHL,L,5,0,1,1,9
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
gerared01,1914,OT1,NHA,L,3,1,2,3,14
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
duforan01,1914,OT1,NHA,C,2,0,1,1,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
mackami01,1914,VML,PCHA,L,3,4,2,6,6
stewane01,1925,MTM,NHL,C,4,6,1,7,14
broadpu01,1914,OT1,NHA,R,3,3,0,3,9
phillme01,1925,MTM,NHL,F,4,1,1,2,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
