playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
rypieri01,2005,1,VAN,NHL,C,5.0,1.0,0.0,1.0,4.0,1,0,0,0,0,0,,6,,,,,,,,,,,,
rayro01,2000,1,BUF,NHL,R,63.0,4.0,6.0,10.0,210.0,2,0,0,0,0,1,0,33,3,0,0,0,2,0,0,0,0,0,0,0
hillmla01,1974,1,CLC,WHA,D,77.0,0.0,16.0,16.0,83.0,-6,0,,0,,0,,151,5,1,3,4,0,,,,,,1,
duponmi01,2001,1,CAL,NHL,D,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,2,,,,,,,,,,,,
daniesc01,1998,1,NJD,NHL,L,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
francro01,1995,1,PIT,NHL,C,77.0,27.0,92.0,119.0,56.0,25,12,42,1,1,4,0,158,11,3,6,9,4,3,2,3,0,1,1,23
nielsch01,2000,1,CBS,NHL,L,29.0,4.0,5.0,9.0,4.0,4,0,0,0,0,1,1,36,,,,,,,,,,,,
minkgr01,2008,1,WAS,NHL,L,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,4,,,,,,,,,,,,
chistst01,2002,1,ANA,NHL,L,79.0,12.0,18.0,30.0,54.0,4,3,7,0,0,2,0,114,21,4,2,6,8,4,0,1,0,0,1,33
montast01,2008,1,AND,NHL,D,65.0,4.0,16.0,20.0,125.0,14,0,1,0,0,0,,100,,,,,,,,,,,,
hjalmni01,2011,1,CHI,NHL,D,69.0,1.0,14.0,15.0,14.0,9,0,0,0,1,0,,65,6,0,1,1,4,-3,0,0,0,0,0,3
reeseje01,1992,1,CAL,NHL,G,26.0,0.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
brunemu01,1940,1,DET,NHL,R,45.0,11.0,17.0,28.0,12.0,,,,,,,,,9,2,1,3,2,,,,,,,
westfed01,1977,1,NYI,NHL,R,71.0,5.0,19.0,24.0,14.0,7,0,,1,,1,1,72,2,0,0,0,0,,0,,0,,0,
chriser01,2011,1,NYR,NHL,C,20.0,1.0,4.0,5.0,2.0,0,1,1,0,0,0,,10,,,,,,,,,,,,
lajeuse01,1974,1,PHI,NHL,D,5.0,0.0,0.0,0.0,2.0,1,0,,0,,0,0,6,,,,,,,,,,,,
dayha01,1926,1,TRS,NHL,L/D,44.0,11.0,5.0,16.0,50.0,,,,,,,,,,,,,,,,,,,,
adamske01,1999,1,TOR,NHL,C,52.0,5.0,8.0,13.0,39.0,-7,0,0,0,1,0,0,70,12,1,0,1,7,-2,0,0,1,0,0,13
neufera01,1979,1,HAR,NHL,R,8.0,1.0,0.0,1.0,0.0,-3,0,,0,,0,0,4,2,1,0,1,0,,0,,0,,0,
mcgilda01,1996,1,EDM,NHL,D,73.0,6.0,16.0,22.0,52.0,2,2,5,1,0,2,0,139,12,0,5,5,24,9,0,1,0,0,0,20
gunnaca01,2011,1,TOR,NHL,D,76.0,4.0,15.0,19.0,20.0,-9,0,6,0,0,0,,89,,,,,,,,,,,,
mccorco01,2008,1,COL,NHL,C,55.0,1.0,11.0,12.0,92.0,-5,0,0,0,1,0,,66,,,,,,,,,,,,
richtda01,1982,1,MNS,NHL,D,6.0,0.0,0.0,0.0,4.0,0,0,,0,,0,0,3,,,,,,,,,,,,
whiteia01,2011,1,DET,NHL,D,77.0,7.0,25.0,32.0,22.0,23,0,10,0,0,0,,196,5,1,0,1,0,-2,0,0,0,0,0,7
bowerjo01,1958,1,TOR,NHL,G,39.0,0.0,0.0,0.0,2.0,,,,,,,,,12,0,0,0,0,,,,,,,
butsavi01,1992,1,PHI,NHL,C,52.0,2.0,14.0,16.0,61.0,3,0,0,0,0,0,0,58,,,,,,,,,,,,
mancama01,2006,1,BUF,NHL,R,3.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,,1,,,,,,,,,,,,
nannelo01,1968,1,MNS,NHL,D,41.0,2.0,12.0,14.0,47.0,-9,1,,1,,0,0,71,,,,,,,,,,,,
dubech01,1996,1,NYR,NHL,C,27.0,1.0,1.0,2.0,4.0,-4,1,1,0,0,0,0,14,3,0,0,0,0,-2,0,0,0,0,0,0
suttoan01,2000,1,MIN,NHL,D,69.0,3.0,4.0,7.0,131.0,-11,2,0,0,0,0,0,64,,,,,,,,,,,,
lalonne01,1909,2,REN,NHA,,5.0,22.0,0.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,
scottla01,1922,1,SAC,WCHL,L,21.0,7.0,6.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,
ottojo01,1986,1,CAL,NHL,C,68.0,19.0,31.0,50.0,185.0,8,5,,0,,1,0,127,2,0,2,2,6,0,0,,0,,0,3
stackro01,1972,1,DET,NHL,D,78.0,5.0,29.0,34.0,82.0,22,0,,0,,0,1,129,,,,,,,,,,,,
archayv01,1972,1,PHB,WHA,G,6.0,0.0,1.0,1.0,0.0,,0,,0,,,,,3,0,0,0,0,,0,,0,,0,
shervgo01,1987,1,HAR,NHL,C,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,,,,,,,,,,,,
campbco01,1981,1,VAN,NHL,D,47.0,0.0,8.0,8.0,131.0,4,0,,0,,0,0,35,16,2,2,4,89,,0,,0,,1,
westrpa01,1976,2,BIR,WHA,D,34.0,1.0,11.0,12.0,48.0,8,0,,0,,,,24,,,,,,,,,,,,
granato01,1991,1,LAK,NHL,L,80.0,39.0,29.0,68.0,187.0,4,7,8,2,2,8,1,223,6,1,5,6,10,1,0,0,0,0,0,19
komismi01,2010,1,TOR,NHL,D,75.0,1.0,9.0,10.0,86.0,-8,0,0,0,0,0,,48,,,,,,,,,,,,
pothibr01,2006,1,WAS,NHL,D,72.0,3.0,25.0,28.0,44.0,-11,2,13,0,0,0,,118,,,,,,,,,,,,
cunnera01,1986,1,PIT,NHL,L,79.0,26.0,27.0,53.0,142.0,14,3,,2,,5,0,169,,,,,,,,,,,,
wilsodo01,1977,1,CHI,NHL,D,77.0,14.0,20.0,34.0,72.0,11,5,,0,,2,2,203,4,0,0,0,0,,0,,0,,0,
mcdonan01,2003,1,ANA,NHL,L,79.0,9.0,21.0,30.0,24.0,-13,2,7,1,0,1,1,162,,,,,,,,,,,,
moreaet01,2007,1,EDM,NHL,L,25.0,5.0,4.0,9.0,39.0,-4,1,1,0,0,0,,54,,,,,,,,,,,,
gilmodo01,1985,1,STL,NHL,C,74.0,25.0,28.0,53.0,41.0,-3,2,,1,,5,0,183,19,9,12,21,25,3,1,,2,,2,55
edleral01,2006,1,VAN,NHL,D,22.0,1.0,2.0,3.0,6.0,3,0,0,0,0,0,,10,3,0,0,0,2,0,0,0,0,0,0,2
dazeer01,1995,1,CHI,NHL,L,80.0,30.0,23.0,53.0,18.0,16,2,4,0,0,2,0,167,10,3,5,8,0,4,0,2,0,0,1,32
duchega01,1982,1,WAS,NHL,L,77.0,18.0,19.0,37.0,52.0,15,0,,1,,6,0,126,4,1,1,2,4,,0,,0,,0,
gueribi01,1992,1,NJD,NHL,R,65.0,14.0,20.0,34.0,63.0,14,0,1,0,0,2,0,123,5,1,1,2,4,-2,0,0,0,0,0,3
mackere01,1926,1,NYR,NHL,D,34.0,0.0,0.0,0.0,16.0,,,,,,,,,1,0,0,0,0,,,,,,,
crawfma01,1983,1,VAN,NHL,L,19.0,0.0,1.0,1.0,9.0,0,0,,0,,0,0,13,,,,,,,,,,,,
mohnsdo01,1971,1,MNS,NHL,D,78.0,6.0,30.0,36.0,82.0,6,4,,0,,3,0,143,4,1,2,3,10,,1,,0,,0,
skinnal01,1916,1,TBS,NHA,,14.0,5.0,2.0,7.0,49.0,,,,,,,,,,,,,,,,,,,,
whitmka01,1989,1,HAR,NHL,G,9.0,0.0,1.0,1.0,4.0,0,0,,0,,0,0,0,,,,,,,,,,,,
dalgabr01,1994,1,NYI,NHL,R,22.0,3.0,2.0,5.0,14.0,-8,1,0,1,0,0,1,18,,,,,,,,,,,,
breweer01,2002,1,EDM,NHL,D,80.0,8.0,21.0,29.0,45.0,-11,1,12,0,0,1,0,147,6,1,3,4,6,1,0,1,0,0,0,9
corriyv01,1987,1,WAS,NHL,L,44.0,10.0,9.0,19.0,84.0,17,0,0,0,0,1,0,52,13,1,2,3,30,-2,0,0,0,0,0,14
connoti01,2000,1,NYI,NHL,C,82.0,10.0,31.0,41.0,42.0,-14,5,14,0,1,0,0,171,,,,,,,,,,,,
headga01,1967,1,DET,NHL,R,1.0,0.0,0.0,0.0,0.0,-1,0,,0,,0,0,0,,,,,,,,,,,,
gaulije01,1984,1,QUE,NHL,L,22.0,3.0,3.0,6.0,8.0,2,0,,0,,0,0,24,1,0,0,0,0,0,0,,0,,0,0
browndu01,2011,1,LAK,NHL,R,82.0,22.0,32.0,54.0,53.0,18,9,7,1,2,6,,214,20,8,12,20,34,16,1,3,2,3,3,59
woytobo01,1974,1,WIJ,WHA,D,24.0,0.0,4.0,4.0,8.0,-3,0,,0,,0,,11,,,,,,,,,,,,
seiliri01,1984,1,BUF,NHL,R,73.0,16.0,15.0,31.0,86.0,30,2,,3,,3,0,118,5,4,1,5,4,2,0,,0,,0,11
cookema01,2010,1,PIT,NHL,L,67.0,12.0,18.0,30.0,129.0,14,0,0,3,3,2,,95,,,,,,,,,,,,
coopejo01,1935,1,NYR,NHL,D,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
chadjo01,1945,1,CHI,NHL,R,13.0,0.0,1.0,1.0,2.0,,,,,,,,,3,0,1,1,0,,,,,,,
lacomno01,1990,1,PHI,NHL,R,74.0,11.0,20.0,31.0,27.0,-1,1,0,0,1,1,0,91,,,,,,,,,,,,
quintst01,1988,1,BOS,NHL,D,26.0,0.0,1.0,1.0,29.0,-5,0,1,0,0,0,0,23,,,,,,,,,,,,
vanbijo01,1981,1,NYR,NHL,G,1.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
schocro01,1964,1,BOS,NHL,C,33.0,4.0,7.0,11.0,14.0,,1,,0,,0,0,,,,,,,,,,,,,
trembgi01,1960,1,MTL,NHL,L,45.0,7.0,11.0,18.0,4.0,,,,,,,,,6,1,3,4,0,,,,,,0,
lafrape01,1973,1,CLF,NHL,L,65.0,7.0,7.0,14.0,14.0,-28,0,,0,,0,0,67,,,,,,,,,,,,
oatesad01,2001,2,PHI,NHL,C,14.0,3.0,7.0,10.0,6.0,-2,0,4,0,0,0,0,17,5,0,2,2,0,-1,0,1,0,0,0,4
carrge01,1975,1,LAK,NHL,L,38.0,8.0,11.0,19.0,16.0,-1,0,,0,,1,1,61,,,,,,,,,,,,
hampste01,1972,1,MFS,WHA,C,77.0,17.0,45.0,62.0,20.0,,4,,0,,2,,,5,3,1,4,0,,0,,0,,0,
giroucl01,2009,1,PHI,NHL,R,82.0,16.0,31.0,47.0,23.0,-9,8,13,0,0,2,,145,23,10,11,21,4,7,3,4,0,1,2,47
evansdo01,1991,1,WIN,NHL,L,30.0,7.0,7.0,14.0,68.0,2,1,5,0,0,0,0,39,1,0,0,0,2,0,0,0,0,0,0,0
milleaa01,2005,1,LAK,NHL,D,56.0,0.0,8.0,8.0,27.0,-6,0,1,0,1,0,,32,,,,,,,,,,,,
pandoja01,2005,1,NJD,NHL,R,82.0,10.0,10.0,20.0,16.0,2,0,1,0,0,0,,116,9,1,4,5,0,1,0,0,1,2,1,4
hossama02,2007,2,PHO,NHL,L,14.0,0.0,0.0,0.0,4.0,-6,0,0,0,0,0,,12,,,,,,,,,,,,
larwado01,1974,1,HOU,WHA,R,76.0,22.0,14.0,36.0,59.0,26,0,,0,,,,140,13,3,1,4,8,,,,,,0,
marapa01,2003,1,PHO,NHL,D,81.0,6.0,36.0,42.0,48.0,-11,1,22,0,2,0,0,140,,,,,,,,,,,,
wallije01,1999,1,DET,NHL,D,1.0,0.0,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,,,,,,,,,,,,
terbepa01,1972,1,BUF,NHL,D,42.0,0.0,7.0,7.0,8.0,7,0,,0,,0,0,20,6,0,0,0,0,,0,,0,,0,
grachev01,2010,1,NYR,NHL,C,8.0,0.0,0.0,0.0,0.0,-3,0,0,0,0,0,,3,,,,,,,,,,,,
mitchhe01,1925,1,BOS,NHL,D,26.0,3.0,0.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,
lapoiri01,1984,1,LAK,NHL,D,73.0,4.0,13.0,17.0,46.0,-10,0,,0,,1,0,69,,,,,,,,,,,,
walkego01,1986,1,NYR,NHL,L,1.0,1.0,0.0,1.0,4.0,2,0,,0,,0,0,1,,,,,,,,,,,,
donatte01,1997,1,BOS,NHL,L,79.0,16.0,23.0,39.0,54.0,6,3,7,0,0,5,1,129,5,0,0,0,2,-3,0,0,0,0,0,3
leverdo01,1986,1,BUF,NHL,L,10.0,3.0,2.0,5.0,4.0,-3,3,,0,,1,0,8,,,,,,,,,,,,
fonteva01,1962,1,DET,NHL,L,67.0,6.0,14.0,20.0,2.0,,,,,,,,,11,0,0,0,2,,,,,,0,
greentr01,1997,1,NYI,NHL,C,54.0,14.0,12.0,26.0,66.0,-19,8,7,0,0,2,1,99,,,,,,,,,,,,
gusaral01,1998,1,COL,NHL,D,54.0,3.0,10.0,13.0,24.0,12,1,3,0,0,0,0,28,5,0,0,0,2,1,0,0,0,0,0,2
macinal01,1992,1,CAL,NHL,D,50.0,11.0,43.0,54.0,61.0,15,7,27,0,2,4,0,201,6,1,6,7,10,-4,1,4,0,0,0,25
lapiema01,2005,1,MTL,NHL,C,1.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,,0,,,,,,,,,,,,
armstbo01,1956,1,BOS,NHL,D,57.0,1.0,15.0,16.0,79.0,,,,,,,,,10,0,3,3,10,,,,,,,
fogolle02,1981,1,EDM,NHL,D,80.0,4.0,25.0,29.0,154.0,40,0,,0,,0,0,98,5,1,1,2,14,,0,,1,,0,
bailejo01,2008,1,NYI,NHL,C,68.0,7.0,18.0,25.0,16.0,-14,3,8,0,0,0,,74,,,,,,,,,,,,
miszujo01,1967,1,PHI,NHL,D,74.0,5.0,17.0,22.0,79.0,1,1,,1,,1,0,78,7,0,3,3,11,,0,,0,,0,
simpsto02,1974,1,TOT,WHA,R,70.0,52.0,28.0,80.0,48.0,25,11,,0,,,,228,5,1,1,2,0,,,,,,0,
murrado01,2006,1,SJS,NHL,D,35.0,0.0,3.0,3.0,31.0,0,0,1,0,0,0,,18,,,,,,,,,,,,
johnsed02,1981,1,NYR,NHL,R,68.0,30.0,28.0,58.0,57.0,-5,4,,0,,3,3,141,10,2,6,8,25,,1,,0,,0,
tarnsdi01,2003,1,PIT,NHL,D,80.0,16.0,36.0,52.0,38.0,-37,12,26,0,0,0,0,158,,,,,,,,,,,,
morenho01,1933,1,MTL,NHL,C,39.0,8.0,13.0,21.0,21.0,,,,,,,,,2,1,1,2,0,,,,,,,
mioed01,1984,1,DET,NHL,G,7.0,0.0,0.0,0.0,2.0,0,0,,0,,0,0,0,,,,,,,,,,,,
phanedi01,2008,1,CAL,NHL,D,80.0,11.0,36.0,47.0,100.0,-11,4,17,0,0,4,,277,5,0,3,3,4,2,0,2,0,0,0,8
blomqti01,1981,1,WAS,NHL,D,44.0,1.0,11.0,12.0,62.0,-17,0,,0,,0,0,53,,,,,,,,,,,,
freerma01,1993,1,CAL,NHL,C,2.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
phillch02,1998,1,OTT,NHL,D,34.0,3.0,3.0,6.0,32.0,-5,2,1,0,0,0,0,51,3,0,0,0,0,-1,0,0,0,0,0,1
talboma01,2011,1,PHI,NHL,C,81.0,19.0,15.0,34.0,59.0,5,1,1,2,1,2,,115,11,4,2,6,10,5,1,0,2,2,0,15
oatmaed01,1915,1,PO1,PCHA,C,18.0,11.0,10.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,
jarrega01,1975,1,CLC,WHA,L,69.0,16.0,17.0,33.0,22.0,-4,1,,0,,1,,128,3,0,3,3,2,-1,,,,,0,
williti01,1987,2,HAR,NHL,L,26.0,6.0,0.0,6.0,87.0,2,1,0,0,0,1,0,31,,,,,,,,,,,,
sheppjo01,1922,1,EDE,WCHL,C,21.0,1.0,1.0,2.0,6.0,,,,,,,,,2,0,0,0,0,,,,,,,
galarmi01,1981,1,HAR,NHL,C,10.0,0.0,0.0,0.0,4.0,-7,0,,0,,0,0,10,,,,,,,,,,,,
baxtepa01,1985,1,CAL,NHL,D,47.0,4.0,3.0,7.0,194.0,5,0,,1,,0,0,41,13,0,1,1,55,-4,0,,0,,0,7
juzdabi01,1949,1,TOR,NHL,D,62.0,1.0,14.0,15.0,68.0,,,,,,,,,7,0,0,0,16,,,,,,,
mancugu01,1942,1,NYR,NHL,R,21.0,6.0,8.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,
mcfadji01,1949,1,DET,NHL,C,68.0,14.0,16.0,30.0,8.0,,,,,,,,,14,2,3,5,8,,,,,,,
yellest01,2006,1,CAL,NHL,C,56.0,10.0,14.0,24.0,32.0,5,1,0,1,2,1,,55,6,0,0,0,2,-3,0,0,0,0,0,8
lummejy01,1997,1,VAN,NHL,D,74.0,9.0,21.0,30.0,34.0,-25,4,8,0,0,1,1,117,,,,,,,,,,,,
lafrape01,1972,1,CLF,NHL,L,77.0,16.0,25.0,41.0,26.0,-24,2,,0,,1,1,113,,,,,,,,,,,,
barryma01,1933,1,BOS,NHL,C,48.0,27.0,12.0,39.0,12.0,,,,,,,,,,,,,,,,,,,,
goyetph01,1956,1,MTL,NHL,C,14.0,3.0,4.0,7.0,0.0,,,,,,,,,10,2,1,3,4,,,,,,,
shantje01,1995,1,CHI,NHL,C,78.0,6.0,14.0,20.0,24.0,12,1,0,2,1,0,0,72,10,2,3,5,6,-2,0,1,0,0,0,9
chaseke01,1997,1,STL,NHL,R,67.0,4.0,3.0,7.0,231.0,10,0,0,0,0,1,0,29,7,0,0,0,23,-2,0,0,0,0,0,0
dornhga01,1977,1,PHI,NHL,R,47.0,7.0,5.0,12.0,62.0,-3,2,,0,,0,1,61,4,0,0,0,7,,0,,0,,0,
damphvi01,1987,1,TOR,NHL,L,75.0,12.0,36.0,48.0,40.0,2,1,6,0,0,2,0,111,6,0,1,1,10,-3,0,0,0,0,0,4
mcelhcu01,2009,2,AND,NHL,G,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
barryma01,1927,1,NYA,NHL,C,9.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
bullehy01,1952,1,NYR,NHL,D,70.0,7.0,18.0,25.0,73.0,,,,,,,,,,,,,,,,,,,,
brodatu01,1937,1,TOR,NHL,G,48.0,0.0,0.0,0.0,0.0,,,,,,,,,7,0,0,0,0,,,,,,,
guenest01,1986,1,PIT,NHL,G,2.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
knublmi01,2002,1,BOS,NHL,R,75.0,30.0,29.0,59.0,45.0,18,9,8,0,0,4,1,185,5,0,2,2,2,-2,0,1,0,0,0,8
buswewa01,1934,1,DET,NHL,D,47.0,1.0,3.0,4.0,32.0,,,,,,,,,,,,,,,,,,,,
hatchke01,1985,1,WAS,NHL,D,79.0,9.0,10.0,19.0,119.0,6,1,,0,,1,0,132,9,1,1,2,19,5,0,,0,,0,11
fiddlve01,2010,1,PHO,NHL,C,71.0,6.0,16.0,22.0,46.0,3,0,1,1,1,2,,97,4,0,0,0,0,-2,0,0,0,0,0,5
labrepa01,1995,1,MTL,NHL,G,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
boychza01,2008,1,CAR,NHL,C,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
thomsji01,1954,1,TOR,NHL,D,70.0,4.0,12.0,16.0,63.0,,,,,,,,,4,0,0,0,16,,,,,,,
