year,lgid,tmid,oppid,w,l,t,otl
2000,NHL,DAL,ATL,1,0,0.0,0.0
1958,NHL,CHI,NYR,7,4,3.0,
2000,NHL,FLO,NAS,0,0,1.0,0.0
2011,NHL,LAK,CBS,2,2,,0.0
1993,NHL,TBL,WAS,1,3,1.0,
2006,NHL,DET,SJS,1,3,,0.0
1985,NHL,EDM,CHI,3,0,0.0,
1994,NHL,ANA,EDM,2,2,0.0,
1995,NHL,NJD,NYR,2,1,2.0,
1980,NHL,HAR,NYI,0,2,2.0,
1980,NHL,QUE,NYI,1,3,0.0,
1994,NHL,TOR,CAL,2,1,1.0,
1993,NHL,PHI,DET,0,2,0.0,
1987,NHL,MTL,VAN,2,0,1.0,
2005,NHL,NYI,MIN,0,1,,0.0
2002,NHL,ANA,OTT,1,1,0.0,0.0
1973,WHA,TOT,HOU,4,2,0.0,
1995,NHL,ANA,LAK,2,3,1.0,
1981,NHL,HAR,WIN,2,1,0.0,
1992,NHL,NJD,DET,1,1,0.0,
1998,NHL,ANA,BUF,1,1,0.0,
1981,NHL,STL,QUE,1,2,0.0,
1990,NHL,MNS,BOS,0,1,2.0,
1984,NHL,VAN,DET,1,2,0.0,
1996,NHL,PIT,EDM,1,1,0.0,
2001,NHL,BOS,OTT,2,2,0.0,1.0
2009,NHL,WAS,AND,1,0,,0.0
1978,NHL,COR,PIT,1,3,0.0,
2005,NHL,NJD,ATL,0,2,,2.0
2002,NHL,CAL,TOR,1,2,0.0,0.0
1989,NHL,VAN,CAL,1,5,2.0,
1984,NHL,VAN,MTL,2,1,0.0,
2007,NHL,BUF,CBS,0,1,,0.0
2006,NHL,BUF,MTL,4,3,,1.0
1996,NHL,ANA,PHO,1,3,0.0,
1981,NHL,NYR,CHI,3,0,0.0,
2000,NHL,BUF,SJS,1,1,0.0,0.0
1998,NHL,NAS,TBL,1,1,0.0,
2001,NHL,WAS,STL,0,2,0.0,0.0
2007,NHL,CBS,STL,3,5,,0.0
1987,NHL,NYI,NJD,4,3,0.0,
1988,NHL,NYR,LAK,2,1,0.0,
2003,NHL,TBL,COL,1,0,0.0,1.0
2011,NHL,AND,VAN,2,1,,1.0
1998,NHL,ANA,OTT,0,0,2.0,
1974,NHL,NYI,BOS,2,2,0.0,
2003,NHL,PHI,DET,0,1,0.0,0.0
2006,NHL,NJD,OTT,3,1,,0.0
1982,NHL,NJD,WAS,0,6,1.0,
2006,NHL,CBS,BOS,1,0,,0.0
1990,NHL,QUE,NYI,0,3,0.0,
2007,NHL,TOR,DAL,0,1,,0.0
1987,NHL,NYI,PHI,3,3,1.0,
1988,NHL,CAL,EDM,5,2,1.0,
2001,NHL,TOR,DET,1,1,0.0,0.0
1986,NHL,QUE,TOR,3,0,0.0,
2010,NHL,CHI,MTL,0,0,,1.0
1983,NHL,CHI,STL,4,3,1.0,
1982,NHL,LAK,PIT,1,2,0.0,
2009,NHL,BUF,PHO,2,0,,0.0
1949,NHL,NYR,MTL,5,7,2.0,
1989,NHL,MNS,NJD,2,1,0.0,
1919,PCHA,SEA,VA2,7,4,0.0,
1996,NHL,BOS,DAL,1,1,0.0,
1990,NHL,PIT,NYI,5,2,0.0,
2000,NHL,PIT,MTL,1,2,1.0,0.0
1972,WHA,MFS,HOU,2,5,1.0,
1991,NHL,HAR,LAK,1,0,2.0,
2003,NHL,ANA,BOS,0,0,0.0,1.0
1998,NHL,TBL,PIT,1,4,0.0,
1972,NHL,CLF,LAK,2,4,0.0,
1978,NHL,PHI,BUF,3,0,2.0,
1976,NHL,MNS,PHI,0,3,2.0,
1996,NHL,ANA,NYI,0,1,1.0,
1981,NHL,PIT,COR,3,0,0.0,
1936,NHL,NYA,DET,3,2,1.0,
1988,NHL,WIN,TOR,3,0,0.0,
1987,NHL,BOS,BUF,4,3,1.0,
1985,NHL,BOS,TOR,2,0,1.0,
1996,NHL,CHI,PHO,1,4,0.0,
1984,NHL,BOS,PHI,1,2,0.0,
1997,NHL,NYR,FLO,3,1,1.0,
1987,NHL,WIN,TOR,2,1,0.0,
2001,NHL,MTL,FLO,2,2,0.0,0.0
2000,NHL,DAL,NYI,2,0,0.0,0.0
1969,NHL,CHI,PHI,4,0,2.0,
1977,NHL,COR,LAK,1,2,1.0,
2008,NHL,NAS,MIN,2,2,,0.0
1987,NHL,CHI,MNS,5,2,1.0,
2000,NHL,DET,ANA,4,0,0.0,0.0
2009,NHL,ATL,CBS,0,2,,0.0
2011,NHL,PHO,CHI,3,1,,0.0
2001,NHL,MTL,NYI,2,0,1.0,1.0
1993,NHL,TOR,EDM,2,1,1.0,
2009,NHL,CAR,NJD,1,3,,0.0
1994,NHL,ANA,TOR,1,2,1.0,
2006,NHL,NJD,NYI,6,1,,1.0
2009,NHL,CHI,TBL,1,0,,0.0
1993,NHL,TOR,TBL,1,2,0.0,
1931,NHL,NYA,NYR,2,4,0.0,
2011,NHL,NJD,OTT,3,0,,1.0
1983,NHL,DET,NYI,2,1,0.0,
2009,NHL,BUF,DAL,1,0,,0.0
2010,NHL,BUF,TBL,2,2,,0.0
1976,WHA,IND,NEW,7,1,2.0,
1974,NHL,KCS,ATF,0,4,1.0,
1975,NHL,BUF,VAN,1,2,1.0,
2007,NHL,NJD,MIN,1,0,,0.0
1999,NHL,FLO,CHI,0,2,0.0,0.0
2005,NHL,CAR,DET,1,0,,0.0
2008,NHL,SJS,NYR,1,0,,0.0
1999,NHL,SJS,MTL,1,0,0.0,1.0
2001,NHL,ATL,VAN,0,1,0.0,0.0
2000,NHL,ATL,NYI,1,2,1.0,0.0
1988,NHL,VAN,MTL,0,3,0.0,
1973,NHL,NYI,NYR,1,4,0.0,
1937,NHL,BOS,MTM,4,0,2.0,
1992,NHL,BUF,NJD,1,2,1.0,
1970,NHL,PIT,MTL,1,3,2.0,
1967,NHL,BOS,MNS,2,2,0.0,
1974,NHL,LAK,DET,5,0,1.0,
2001,NHL,CAL,BOS,0,1,0.0,0.0
2007,NHL,EDM,NJD,0,1,,0.0
1974,NHL,ATF,LAK,2,1,1.0,
1976,WHA,MF2,PHR,0,2,0.0,
1974,NHL,WAS,NYI,0,4,0.0,
2011,NHL,VAN,CHI,2,1,,1.0
1987,NHL,VAN,QUE,3,0,0.0,
2002,NHL,NAS,FLO,1,0,0.0,0.0
2003,NHL,MIN,CAR,0,0,1.0,0.0
2002,NHL,SJS,OTT,0,1,0.0,0.0
1972,NHL,VAN,TOR,3,2,1.0,
2002,NHL,ANA,PIT,1,0,0.0,0.0
2003,NHL,CBS,MIN,2,2,0.0,0.0
1992,NHL,NYI,OTT,2,1,0.0,
1994,NHL,TOR,SJS,2,2,0.0,
2010,NHL,NJD,MTL,2,2,,0.0
1991,NHL,DET,LAK,2,1,0.0,
2006,NHL,PIT,ATL,2,1,,1.0
1989,NHL,LAK,NYI,1,2,0.0,
2008,NHL,NYI,PIT,1,4,,1.0
1992,NHL,BOS,LAK,1,1,0.0,
2007,NHL,CAL,PHO,3,1,,0.0
1953,NHL,NYR,TOR,3,6,5.0,
2005,NHL,DET,LAK,4,0,,0.0
2007,NHL,TBL,CHI,0,1,,0.0
1977,NHL,BUF,COR,3,1,0.0,
1974,NHL,KCS,NYR,0,4,1.0,
1982,NHL,LAK,WIN,2,6,0.0,
1983,NHL,MTL,LAK,1,2,0.0,
2002,NHL,STL,CAL,4,0,0.0,0.0
1990,NHL,BOS,HAR,5,2,1.0,
2011,NHL,DET,WPG,1,0,,0.0
2005,NHL,PHO,EDM,2,1,,1.0
1983,NHL,BUF,EDM,1,2,0.0,
2000,NHL,STL,PIT,1,1,0.0,0.0
2002,NHL,DET,SJS,3,1,0.0,0.0
2003,NHL,MTL,BUF,3,3,0.0,0.0
1997,NHL,BOS,NYR,3,1,0.0,
2002,NHL,PHO,TBL,0,2,0.0,0.0
1994,NHL,WAS,HAR,2,1,1.0,
2006,NHL,PHI,MTL,1,3,,0.0
1993,NHL,TBL,PIT,1,3,0.0,
2011,NHL,DAL,NYR,1,0,,0.0
2005,NHL,COL,CAL,3,4,,1.0
1998,NHL,PIT,OTT,2,1,1.0,
1937,NHL,NYA,MTL,2,3,3.0,
2000,NHL,NJD,ANA,2,0,0.0,0.0
1977,WHA,CIN,SOV,0,1,0.0,
1971,NHL,BUF,TOR,1,5,0.0,
2002,NHL,CAR,WAS,1,4,0.0,0.0
2005,NHL,BUF,ATL,2,2,,0.0
1940,NHL,TOR,BOS,2,4,2.0,
1998,NHL,LAK,OTT,1,1,0.0,
2002,NHL,NJD,NAS,2,0,0.0,0.0
2005,NHL,MTL,FLO,3,1,,0.0
1978,NHL,NYI,COR,4,0,1.0,
1977,WHA,CIN,IND,9,3,0.0,
1986,NHL,QUE,WAS,2,0,1.0,
1967,NHL,DET,MNS,2,2,0.0,
1983,NHL,PHI,DET,1,0,2.0,
1967,NHL,TOR,LAK,2,2,0.0,
2011,NHL,PHO,NYR,0,1,,1.0
1995,NHL,STL,NYI,2,0,0.0,
2011,NHL,NAS,CHI,4,1,,1.0
2007,NHL,ATL,DET,1,0,,0.0
1974,NHL,BUF,LAK,1,3,1.0,
1987,NHL,PIT,BUF,2,0,1.0,
2009,NHL,NYR,COL,1,0,,0.0
1977,NHL,MNS,COR,1,3,2.0,
1974,WHA,SDM,VAB,5,1,0.0,
1995,NHL,NJD,PIT,1,2,1.0,
1981,NHL,EDM,HAR,2,0,1.0,
1997,NHL,BOS,CAR,2,3,0.0,
1999,NHL,STL,LAK,2,1,1.0,0.0
1979,NHL,BOS,WAS,2,1,1.0,
1993,NHL,CAL,WIN,4,0,0.0,
2008,NHL,MTL,MIN,1,0,,0.0
1993,NHL,TBL,TOR,2,1,0.0,
1986,NHL,NYR,PIT,3,2,2.0,
2002,NHL,BOS,ATL,3,1,0.0,0.0
1975,NHL,ATF,PHI,1,4,1.0,
1954,NHL,BOS,CHI,7,4,3.0,
2005,NHL,DET,WAS,1,0,,0.0
1978,NHL,VAN,STL,4,1,3.0,
2008,NHL,VAN,TBL,1,0,,0.0
1977,NHL,VAN,BOS,0,2,2.0,
2006,NHL,CAL,PHO,3,0,,1.0
1974,WHA,MFS,TOT,4,2,0.0,
2001,NHL,CBS,SJS,1,3,0.0,0.0
2000,NHL,NJD,LAK,1,1,0.0,0.0
1992,NHL,WIN,BUF,0,2,0.0,
1920,NHL,TRS,HAM,6,2,0.0,
2005,NHL,TOR,NJD,4,0,,0.0
2002,NHL,TBL,CBS,0,0,1.0,0.0
2008,NHL,WAS,NYI,4,0,,0.0
1979,NHL,NYI,EDM,1,2,1.0,
1989,NHL,HAR,LAK,2,1,0.0,
2007,NHL,AND,TOR,1,0,,0.0
2009,NHL,BUF,PIT,1,2,,1.0
1974,WHA,NEW,MIB,4,1,1.0,
1972,WHA,LAS,NEW,3,3,0.0,
1997,NHL,TOR,DAL,2,4,0.0,
1991,NHL,WAS,DET,0,3,0.0,
2007,NHL,EDM,PHI,1,0,,0.0
1994,NHL,LAK,WIN,3,0,1.0,
2006,NHL,EDM,CAL,3,5,,0.0
1957,NHL,NYR,BOS,5,6,3.0,
1983,NHL,WIN,CAL,1,4,3.0,
1999,NHL,MTL,SJS,1,1,0.0,0.0
1981,NHL,MTL,QUE,3,3,2.0,
1976,NHL,CHI,MNS,2,3,1.0,
1975,WHA,PHR,DOT,5,1,0.0,
2003,NHL,PHO,TBL,0,1,0.0,0.0
2010,NHL,TOR,ATL,2,1,,1.0
2002,NHL,OTT,CHI,0,1,0.0,0.0
1996,NHL,NYI,TOR,0,2,0.0,
2009,NHL,DAL,MIN,3,1,,0.0
1914,NHA,MOW,TBS,3,1,0.0,
1975,WHA,DOT,CLC,3,0,1.0,
2005,NHL,FLO,ANA,0,1,,0.0
1996,NHL,PIT,WAS,3,1,0.0,
1996,NHL,BUF,OTT,4,2,0.0,
1970,NHL,TOR,DET,4,1,1.0,
1985,NHL,MTL,DET,3,0,0.0,
1979,NHL,EDM,NYR,1,3,0.0,
1991,NHL,EDM,BOS,1,2,0.0,
2000,NHL,MTL,ATL,3,1,0.0,0.0
2009,NHL,PIT,LAK,0,1,,0.0
1983,NHL,WAS,LAK,3,0,0.0,
1995,NHL,TOR,HAR,0,2,0.0,
1984,NHL,HAR,MNS,1,2,0.0,
2000,NHL,PHI,DAL,0,1,0.0,0.0
1974,WHA,CHC,PHR,2,4,0.0,
1984,NHL,MNS,CAL,0,1,2.0,
2006,NHL,OTT,BOS,4,4,,0.0
1994,NHL,FLO,MTL,1,1,1.0,
1990,NHL,NYI,VAN,0,2,1.0,
2003,NHL,DAL,ATL,1,0,0.0,0.0
2010,NHL,NJD,DAL,1,0,,1.0
1977,NHL,DET,WAS,4,1,1.0,
2008,NHL,AND,WAS,0,1,,0.0
2001,NHL,BUF,DAL,0,1,0.0,0.0
1977,NHL,NYR,WAS,2,0,2.0,
1990,NHL,WIN,TOR,1,1,1.0,
2003,NHL,NJD,PHI,2,3,1.0,0.0
1984,NHL,STL,MNS,6,1,1.0,
2002,NHL,STL,MIN,2,1,1.0,0.0
1999,NHL,SJS,CHI,2,1,0.0,1.0
2007,NHL,LAK,SJS,4,4,,0.0
1994,NHL,VAN,DAL,0,0,4.0,
2000,NHL,BOS,MTL,4,1,0.0,0.0
1961,NHL,NYR,DET,5,6,3.0,
1997,NHL,NJD,TOR,2,0,0.0,
1938,NHL,NYA,DET,3,3,2.0,
1982,NHL,NYR,QUE,1,2,0.0,
1985,NHL,HAR,WIN,2,1,0.0,
2011,NHL,WAS,MIN,1,0,,0.0
1997,NHL,NYR,PIT,1,2,1.0,
1991,NHL,NJD,WAS,2,5,0.0,
1973,WHA,MFS,NYJ,2,4,0.0,
2009,NHL,LAK,COL,3,0,,1.0
2005,NHL,TBL,MTL,1,3,,0.0
1987,NHL,NYR,BOS,2,1,0.0,
1974,WHA,WIJ,HOU,1,5,0.0,
1920,PCHA,VML,SEA,4,8,0.0,
2006,NHL,DET,STL,4,1,,3.0
1935,NHL,TOR,MTM,2,5,1.0,
1979,NHL,TOR,WIN,4,0,0.0,
1930,NHL,PHQ,NYR,0,6,0.0,
1981,NHL,EDM,STL,3,0,0.0,
1970,NHL,CLF,BOS,1,5,0.0,
1971,NHL,DET,PIT,4,2,0.0,
2006,NHL,TOR,NYI,1,1,,2.0
1977,NHL,BUF,TOR,2,3,1.0,
2008,NHL,NYI,BOS,0,4,,0.0
1981,NHL,BOS,WIN,3,0,0.0,
2006,NHL,NYI,NYR,5,1,,2.0
1962,NHL,TOR,BOS,8,4,2.0,
1997,NHL,OTT,NJD,2,2,0.0,
2010,NHL,SJS,PIT,1,0,,0.0
1970,NHL,PIT,VAN,4,1,1.0,
1990,NHL,BOS,NJD,1,1,1.0,
2002,NHL,NYI,PIT,4,0,0.0,1.0
2009,NHL,NYI,CBS,2,0,,0.0
1992,NHL,PHI,HAR,3,0,0.0,
2006,NHL,MIN,EDM,6,2,,0.0
1984,NHL,CHI,DET,3,3,2.0,
1922,WCHL,CAT,VAM,1,1,0.0,
1972,NHL,LAK,CHI,3,2,0.0,
1995,NHL,PIT,WAS,3,1,0.0,
1989,NHL,CAL,WIN,3,5,0.0,
1999,NHL,CHI,PHO,2,1,1.0,0.0
1955,NHL,TOR,DET,5,5,4.0,
1924,NHL,MTL,BOS,4,2,0.0,
1987,NHL,LAK,EDM,2,4,2.0,
2006,NHL,STL,MTL,0,1,,0.0
1999,NHL,NYI,ATL,1,3,0.0,0.0
1976,WHA,QUN,NEW,8,2,1.0,
1980,NHL,PHI,NYR,1,1,2.0,
2001,NHL,NAS,OTT,1,1,0.0,0.0
1990,NHL,MTL,WAS,3,0,0.0,
2006,NHL,TOR,MIN,1,0,,0.0
2001,NHL,TBL,STL,1,0,0.0,0.0
1990,NHL,STL,CHI,2,5,1.0,
2002,NHL,NJD,ANA,2,0,0.0,0.0
1982,NHL,WIN,STL,2,1,0.0,
2001,NHL,OTT,EDM,0,1,0.0,0.0
1952,NHL,NYR,MTL,2,7,5.0,
2011,NHL,WPG,PHI,3,0,,1.0
1985,NHL,NJD,MTL,1,2,0.0,
1991,NHL,LAK,PIT,3,0,0.0,
1930,NHL,DTF,NYA,0,2,2.0,
1999,NHL,CAR,SJS,1,0,0.0,0.0
1991,NHL,BUF,MTL,4,4,0.0,
2007,NHL,OTT,DET,1,0,,0.0
1999,NHL,ANA,LAK,2,1,2.0,1.0
1918,NHL,OTS,MTL,5,4,0.0,
2001,NHL,SJS,NJD,0,1,0.0,0.0
2002,NHL,PHO,NYR,0,0,0.0,1.0
1915,NHA,TBS,OT1,3,3,0.0,
2003,NHL,NYI,CAL,0,1,0.0,0.0
1967,NHL,TOR,MNS,2,1,1.0,
1976,WHA,WIJ,NEW,4,2,0.0,
1966,NHL,BOS,MTL,5,7,2.0,
2000,NHL,EDM,VAN,2,2,0.0,1.0
1991,NHL,MTL,NYI,3,0,0.0,
1992,NHL,WAS,QUE,2,0,1.0,
2003,NHL,WAS,NYI,2,2,0.0,0.0
1974,NHL,ATF,CHI,2,3,0.0,
1979,NHL,WIN,ATF,0,4,0.0,
1999,NHL,ANA,STL,1,2,1.0,0.0
2006,NHL,DAL,PHI,1,0,,0.0
1987,NHL,MTL,NJD,1,2,0.0,
2002,NHL,NJD,DAL,1,0,0.0,0.0
1996,NHL,BUF,CAL,0,1,1.0,
1993,NHL,CHI,ANA,4,1,0.0,
1981,NHL,MNS,NYI,0,2,1.0,
1988,NHL,BUF,NYR,3,0,0.0,
2009,NHL,ATL,AND,1,0,,0.0
1997,NHL,LAK,EDM,1,4,0.0,
1943,NHL,DET,CHI,5,5,0.0,
1975,NHL,NYI,CLF,3,1,0.0,
1974,WHA,EDO,CHC,4,2,0.0,
2011,NHL,VAN,NAS,2,2,,0.0
1981,NHL,NYR,HAR,1,1,1.0,
1986,NHL,QUE,BUF,4,3,1.0,
1935,NHL,MTL,BOS,1,3,2.0,
2007,NHL,BOS,CAR,1,3,,0.0
2002,NHL,STL,EDM,2,1,1.0,0.0
1974,NHL,DET,MNS,0,2,2.0,
1993,NHL,CHI,DET,2,4,0.0,
2010,NHL,CAR,STL,1,0,,0.0
2008,NHL,VAN,DAL,2,1,,1.0
1934,NHL,NYA,MTM,1,4,1.0,
2008,NHL,ATL,PHO,0,0,,1.0
2000,NHL,STL,COL,1,2,1.0,0.0
1995,NHL,NYR,LAK,1,1,0.0,
2005,NHL,TBL,STL,1,0,,0.0
2009,NHL,NYR,MIN,0,1,,0.0
2011,NHL,SJS,EDM,2,0,,2.0
1998,NHL,NYI,TBL,1,2,1.0,
1981,NHL,CAL,PHI,0,3,0.0,
1995,NHL,BOS,LAK,1,0,1.0,
1983,NHL,TOR,STL,2,6,0.0,
2006,NHL,NJD,SJS,0,1,,0.0
2006,NHL,TBL,CAL,1,0,,0.0
1989,NHL,BUF,MNS,1,1,1.0,
2009,NHL,EDM,TOR,1,1,,0.0
1933,NHL,BOS,CHI,3,2,1.0,
1996,NHL,HAR,LAK,0,2,0.0,
1967,NHL,OAK,CHI,0,3,1.0,
1974,NHL,KCS,CHI,1,4,1.0,
1999,NHL,CAR,NJD,2,2,0.0,0.0
1982,NHL,PIT,EDM,1,2,0.0,
1980,NHL,WAS,MTL,0,2,2.0,
2002,NHL,ANA,FLO,1,0,1.0,0.0
2010,NHL,VAN,PIT,0,1,,0.0
1974,NHL,NYR,BUF,1,4,0.0,
1985,NHL,NYR,PIT,2,4,1.0,
1984,NHL,PIT,BOS,1,2,0.0,
1991,NHL,WIN,STL,0,2,1.0,
2001,NHL,PHO,WAS,1,0,1.0,0.0
1996,NHL,SJS,TOR,0,4,0.0,
2005,NHL,COL,TOR,1,0,,0.0
1987,NHL,TOR,HAR,0,3,0.0,
1982,NHL,MTL,WAS,1,0,2.0,
1967,NHL,PIT,PHI,4,3,3.0,
2011,NHL,CHI,OTT,1,0,,0.0
1978,NHL,PIT,NYR,2,2,0.0,
1974,WHA,PHR,SDM,3,3,0.0,
2009,NHL,BUF,CBS,0,1,,0.0
1972,NHL,ATF,VAN,4,1,0.0,
1997,NHL,WAS,PIT,1,1,2.0,
1974,NHL,DET,KCS,3,1,0.0,
1976,NHL,NYI,NYR,4,1,1.0,
2002,NHL,VAN,BOS,1,1,0.0,0.0
1973,NHL,MNS,TOR,1,3,1.0,
1998,NHL,DAL,NYR,1,0,1.0,
1981,NHL,BUF,BOS,2,5,1.0,
2003,NHL,NAS,PHO,3,0,1.0,0.0
1998,NHL,COL,BOS,1,1,0.0,
1996,NHL,COL,CAL,3,3,0.0,
1998,NHL,COL,EDM,3,3,0.0,
1978,NHL,COR,NYR,1,4,0.0,
1969,NHL,NYR,MNS,3,1,2.0,
1993,NHL,WIN,EDM,1,3,0.0,
2002,NHL,CBS,MTL,1,0,0.0,0.0
1972,WHA,MFS,PHB,4,2,0.0,
2006,NHL,VAN,AND,1,3,,0.0
1985,NHL,HAR,DET,2,1,0.0,
2001,NHL,PHI,TOR,2,1,1.0,0.0
2007,NHL,WAS,CBS,1,0,,0.0
1971,NHL,STL,PHI,2,1,3.0,
1993,NHL,EDM,CHI,1,3,0.0,
1995,NHL,COL,WAS,1,1,0.0,
1997,NHL,FLO,CAR,3,1,0.0,
1994,NHL,NYR,TBL,3,0,1.0,
2011,NHL,MTL,FLO,0,3,,1.0
1986,NHL,MNS,VAN,3,0,0.0,
2009,NHL,MIN,NYR,1,0,,0.0
1993,NHL,VAN,CHI,3,1,0.0,
1974,WHA,TOT,EDO,3,3,0.0,
1986,NHL,NJD,HAR,1,1,1.0,
1971,NHL,MNS,PHI,3,1,2.0,
2011,NHL,STL,MIN,2,1,,1.0
1989,NHL,EDM,STL,2,0,1.0,
1980,NHL,MNS,TOR,0,4,0.0,
2008,NHL,VAN,CHI,2,2,,0.0
1982,NHL,CAL,PIT,3,0,0.0,
1986,NHL,NYR,CHI,1,1,1.0,
2003,NHL,TOR,TBL,1,2,1.0,0.0
1991,NHL,MTL,HAR,3,2,3.0,
1988,NHL,NYR,PHI,3,3,1.0,
1990,NHL,NYR,EDM,1,1,1.0,
1993,NHL,CHI,TOR,3,3,0.0,
1984,NHL,NYI,HAR,1,1,1.0,
1973,NHL,STL,NYR,1,3,1.0,
1962,NHL,DET,BOS,7,2,5.0,
1971,NHL,VAN,MTL,0,6,0.0,
1971,NHL,TOR,PIT,4,2,0.0,
1984,NHL,DET,EDM,0,3,0.0,
1975,NHL,MNS,NYI,1,4,0.0,
1997,NHL,WAS,BUF,2,2,0.0,
2006,NHL,PIT,NJD,3,4,,1.0
1998,NHL,OTT,WAS,3,1,0.0,
2009,NHL,PHO,BUF,0,2,,0.0
1990,NHL,LAK,MTL,1,1,1.0,
1993,NHL,BOS,NJD,2,2,0.0,
1974,NHL,MTL,DET,4,0,2.0,
1976,WHA,PHR,NEW,2,4,0.0,
2001,NHL,BUF,NAS,0,1,1.0,0.0
1988,NHL,VAN,MNS,1,2,0.0,
1991,NHL,CHI,HAR,3,0,0.0,
2000,NHL,CBS,NAS,3,2,0.0,0.0
1979,NHL,MTL,MNS,3,1,0.0,
1980,NHL,COR,QUE,2,2,0.0,
1995,NHL,NJD,FLO,1,5,0.0,
1980,NHL,PIT,NYR,2,1,1.0,
1997,NHL,CAL,ANA,2,2,1.0,
2005,NHL,PIT,EDM,0,1,,0.0
2009,NHL,VAN,FLO,1,0,,0.0
2007,NHL,NYI,PIT,3,5,,0.0
1932,NHL,OTS,DET,1,4,1.0,
1984,NHL,MNS,TOR,6,2,0.0,
1978,NHL,MNS,ATF,2,1,1.0,
1952,NHL,BOS,DET,2,10,2.0,
1976,WHA,CIN,EDO,3,3,0.0,
1995,NHL,HAR,COL,2,0,0.0,
1988,NHL,MTL,BUF,5,3,0.0,
2003,NHL,CBS,SJS,1,2,0.0,1.0
1981,NHL,WAS,WIN,2,1,0.0,
1971,NHL,BUF,VAN,2,3,1.0,
2001,NHL,BUF,PIT,1,2,1.0,0.0
1990,NHL,NJD,NYI,1,4,2.0,
1997,NHL,COL,STL,2,1,1.0,
2009,NHL,SJS,WAS,1,1,,0.0
1987,NHL,TOR,MTL,0,3,0.0,
2009,NHL,BUF,CHI,1,0,,0.0
2002,NHL,NYR,TOR,3,1,0.0,0.0
2002,NHL,CBS,BOS,0,1,0.0,0.0
2005,NHL,CHI,SJS,1,2,,1.0
1993,NHL,DAL,PHI,2,0,0.0,
1979,NHL,WAS,EDM,1,3,0.0,
1956,NHL,NYR,DET,3,10,1.0,
2009,NHL,TOR,MIN,0,1,,0.0
1932,NHL,MTM,MTL,3,2,1.0,
1988,NHL,BUF,DET,3,0,0.0,
1984,NHL,CAL,EDM,1,6,1.0,
2010,NHL,CBS,NAS,2,3,,1.0
1996,NHL,CAL,SJS,2,3,0.0,
2009,NHL,BOS,BUF,4,2,,0.0
2009,NHL,VAN,STL,2,2,,0.0
