coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
sonmogl01c,1972,MFS,WHA,1,,59,28,28,3,,,,
muckljo01c,1968,MNS,NHL,2,,35,6,23,6,,,,
gorinbu01c,1985,BOS,NHL,1,,80,37,31,12,3,0,3,0
melroba01c,1994,LAK,NHL,1,,41,13,21,7,,,,
johnsma01c,1974,CLF,NHL,1,,48,11,28,9,,,,
agnewga01c,2006,CBS,NHL,2,interim,5,0,4,1,,,,
boondi01c,1913,MOW,NHA,1,,15,4,11,0,,,,
keenami01c,2001,FLO,NHL,2,,56,16,32,8,,,,
cunnera01c,2011,MTL,NHL,2,,50,18,23,9,,,,
irvindi01c,1940,MTL,NHL,1,,48,16,26,6,3,1,2,0
bowmasc01c,1974,MTL,NHL,1,,80,47,14,19,11,6,5,0
clancki01c,1954,TOR,NHL,1,,70,24,24,22,4,0,4,0
holmgpa01c,1994,HAR,NHL,1,,48,19,24,5,,,,
francem01c,1970,NYR,NHL,1,,78,49,18,11,13,7,6,0
patrile01c,1920,VA2,PCHA,1,,24,10,13,1,,,,
francem01c,1976,STL,NHL,1,,80,32,39,9,4,0,4,0
sonmogl01c,1984,MNS,NHL,2,,67,22,35,10,9,5,4,0
patrile01c,1931,NYR,NHL,1,,48,23,17,8,7,3,4,0
hartce01c,1937,MTL,NHL,1,,48,18,17,13,3,1,2,0
brophjo01c,1986,TOR,NHL,1,,80,32,42,6,13,7,6,0
croziro01c,1981,WAS,NHL,2,,1,0,1,0,,,,
schoeji01c,1988,NJD,NHL,1,,80,27,41,12,,,,
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12,6,6,0
ramsacr01c,2010,ATL,NHL,1,,82,34,36,12,,,,
lemaija01c,2006,MIN,NHL,1,,82,48,26,8,5,1,4,0
imlacpu01c,1964,TOR,NHL,1,,70,30,26,14,6,2,4,0
tortojo01c,2008,NYR,NHL,2,,21,12,7,2,7,3,4,0
sonmogl01c,1977,BIR,WHA,1,,77,36,38,3,5,1,4,0
bowneri01c,1997,NYI,NHL,1,,63,22,32,9,,,,
keenami01c,1987,PHI,NHL,1,,80,38,33,9,7,3,4,0
abelsi01c,1965,DET,NHL,1,,70,31,27,12,12,6,6,0
ivanto01c,1952,DET,NHL,1,,70,36,16,18,6,2,4,0
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11,4,7,0
ludzist01c,1999,TBL,NHL,1,,82,19,54,9,,,,
gottsjo01c,1947,CHI,NHL,1,,28,7,19,2,,,,
viviaja01c,1974,CLC,WHA,2,,45,21,22,2,5,1,4,0
francem01c,1972,NYR,NHL,1,,78,47,23,8,10,5,5,0
greenpe01c,1922,OTS,NHL,1,,24,14,9,1,8,6,2,0
longba01c,1984,WIN,NHL,1,,80,43,27,10,8,3,5,0
thomppa01c,1944,CHI,NHL,1,,1,0,1,0,,,,
harvedo01c,1961,NYR,NHL,1,,70,26,32,12,6,2,4,0
murraan01c,2003,LAK,NHL,1,,82,28,38,16,,,,
sutteda01c,1993,CHI,NHL,1,,84,39,36,9,6,2,4,0
smithro02c,1992,NYR,NHL,2,,44,15,22,7,,,,
beverni01c,1995,TOR,NHL,2,,17,9,6,2,6,2,4,0
ubriage01c,1989,PIT,NHL,1,,26,10,14,2,,,,
