year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1974,WHA,VAB,25,12,2.0,,12,27,0.0,,,,,,3,3,0,,4,7,1,,8,4,1,,6.0,9.0,0.0,,7.0,5.0,0.0,,6,9,0,,3,2,0,
1972,NHL,LAK,21,11,7.0,,10,25,4.0,,,,,,6,6,0,,4,5,4,,8,5,0,,3.0,8.0,3.0,,3.0,7.0,2.0,,7,5,2,,,,,
1996,NHL,NYI,19,18,4.0,,10,23,8.0,,,,,,1,5,4,,5,5,4,,6,7,0,,4.0,9.0,1.0,,4.0,6.0,1.0,,8,4,1,,1,5,1,
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5.0,9.0,1.0,,3.0,6.0,2.0,,5,8,1,,2,6,0,
1985,NHL,CAL,23,11,6.0,,17,20,3.0,,,,,,5,5,0,,8,2,3,,4,8,0,,6.0,7.0,2.0,,7.0,3.0,2.0,,7,6,2,,3,0,0,
2003,NHL,CAL,21,14,5.0,1,21,16,2.0,2,,,,,4,4,0,1,5,4,1,2,10,3,2,0,6.0,8.0,1.0,0,7.0,5.0,1.0,0,9,5,2,0,1,1,0,0
1999,NHL,DAL,21,11,5.0,4,22,12,5.0,2,,,,,6,5,1,0,5,5,2,1,8,4,2,0,8.0,3.0,0.0,1,7.0,3.0,1.0,1,9,1,2,2,0,2,2,1
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5.0,8.0,,0,4.0,1.0,,2,10,5,,1,5,4,,0
1974,WHA,WIJ,23,13,3.0,,15,22,2.0,,,,,,4,1,0,,7,5,1,,6,8,0,,3.0,7.0,1.0,,7.0,6.0,1.0,,11,5,1,,0,3,1,
1977,NHL,COR,17,14,9.0,,2,26,12.0,,,,,,3,2,3,,3,7,2,,2,7,3,,3.0,9.0,3.0,,2.0,7.0,5.0,,4,7,4,,2,1,1,
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10.0,2.0,,1,4.0,2.0,,0,7,5,,3,9,0,,0
1991,NHL,WIN,20,14,6.0,,13,18,9.0,,,,,,6,5,2,,6,3,3,,4,8,3,,5.0,6.0,2.0,,4.0,6.0,1.0,,5,4,4,,3,0,0,
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8.0,7.0,0.0,0,6.0,3.0,1.0,1,2,4,6,2,1,3,0,0
1996,NHL,SJS,14,23,4.0,,13,24,4.0,,,,,,5,5,3,,3,8,1,,6,6,0,,4.0,7.0,1.0,,4.0,7.0,2.0,,3,10,0,,2,4,1,
1972,NHL,NYI,10,25,4.0,,2,35,2.0,,,,,,1,6,1,,2,10,1,,1,12,2,,2.0,13.0,0.0,,2.0,11.0,1.0,,4,8,0,,0,0,1,
1920,PCHA,SEA,9,3,0.0,,3,8,1.0,,,,,,,,,,,,,,3,1,0,,5.0,4.0,0.0,,3.0,5.0,0.0,,1,1,1,,,,,
1994,NHL,NJD,14,4,6.0,,8,14,2.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,6.0,4.0,3.0,,7,6,2,,8,4,2,
1935,NHL,DET,14,5,5.0,,10,11,3.0,,,,,,,,,,1,2,4,,6,3,2,,6.0,4.0,0.0,,7.0,2.0,1.0,,4,5,1,,,,,
1949,NHL,CHI,13,18,4.0,,9,20,6.0,,,,,,2,4,2,,5,4,2,,3,9,2,,4.0,7.0,2.0,,3.0,6.0,2.0,,5,8,0,,,,,
1980,NHL,NYI,23,6,11.0,,25,12,3.0,,,,,,4,4,3,,12,1,2,,8,2,3,,9.0,5.0,0.0,,5.0,5.0,2.0,,7,1,4,,3,0,0,
1931,NHL,MTL,18,3,3.0,,7,13,4.0,,,,,,,,,,3,3,1,,4,5,2,,5.0,5.0,2.0,,7.0,1.0,1.0,,6,2,1,,,,,
1995,NHL,PHI,27,9,5.0,,18,15,8.0,,,,,,7,1,3,,9,5,1,,6,5,2,,2.0,3.0,5.0,,7.0,4.0,1.0,,9,4,1,,5,2,0,
