playerid,award,year,lgid,note,pos
seibeea01,Команда всех звёзд второй команды,1936,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
hallgl01,Везина,1966,NHL,"общий, общий",
roypa01,Джеффрис,1987,NHL,"общий, общий",
shawbr01,Все новичок,1989,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
shanabr01,Король Кливленд,2002,NHL,,
clarkbo01,Селька,1982,NHL,,
hullbo01,Первая сборная звезд,1965,NHL,,ЛВ
leclajo01,Первая сборная звезд,1994,NHL,,ЛВ
perryco01,Первая сборная звезд,2010,NHL,,РР
smithsi01,Команда всех звёзд второй команды,1951,NHL,,ЛВ
hortoti01,Команда всех звёзд второй команды,1953,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
smithbi01,Везина,1981,NHL,,
martiri01,Первая сборная звезд,1974,NHL,,ЛВ
romnedo01,Леди Бынг,1935,NHL,,
robinla01,Первая сборная звезд,1979,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
kerrda01,Первая сборная звезд,1939,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
quiltjo01,Калдер,1940,NHL,,
goyetph01,Леди Бынг,1969,NHL,,
bauerbo01,Леди Бынг,1946,NHL,,
grahadi01,Селька,1990,NHL,,
stewaja01,Первая сборная звезд,1947,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
howego01,Команда всех звёзд второй команды,1955,NHL,,РР
wortero01,Команда всех звёзд второй команды,1931,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
reschgl01,Команда всех звёзд второй команды,1978,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
cowlebi01,Команда всех звёзд второй команды,1944,NHL,,К
stanlal01,Команда всех звёзд второй команды,1960,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
nealja01,Первая сборная звезд,2011,NHL,,РР
leclajo01,Плюс-минус,1998,NHL,,
blakero01,Все новичок,1990,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
robitlu01,Команда всех звёзд второй команды,1986,NHL,,ЛВ
selbybr01,Калдер,1965,NHL,,
wardca01,Конн Смайт,2005,NHL,,
belfoed01,Крозье́р,1999,NHL,,
thompti01,Первая сборная звезд,1937,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
chelich01,Норрис,1992,NHL,,
lemiema01,Арт Росс,1991,NHL,,
cookbi01,Первая сборная звезд,1930,NHL,,РР
lehtije01,Селька,1997,NHL,,
kellyre01,Первая сборная звезд,1951,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
cechmro01,Джеффрис,2002,NHL,"общий, общий",
mooredi01,Первая сборная звезд,1958,NHL,,ЛВ
osgooch01,Команда всех звёзд второй команды,1995,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
robitlu01,Калдер,1986,NHL,,
langwro01,Команда всех звёзд второй команды,1984,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
lemiema01,Пирсон,1987,NHL,,
durnabi01,Везина,1948,NHL,,
shoreed01,Команда всех звёзд второй команды,1933,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
langwro01,Первая сборная звезд,1982,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
fedorse01,Селька,1993,NHL,,
breweca01,Команда всех звёзд второй команды,1969,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
bossymi01,Конн Смайт,1981,NHL,,
harvedo01,Команда всех звёзд второй команды,1958,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
bernise01,MVP плей-офф,1976,WHA,,
makarse01,Все новичок,1989,NHL,,РР
bourqra01,Первая сборная звезд,1986,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
stewaga01,Команда всех звёзд второй команды,1947,NHL,,ЛВ
dumarwo01,Команда всех звёзд второй команды,1939,NHL,,ЛВ
gelinja01,Калдер,1949,NHL,,
fuhrgr01,Первая сборная звезд,1987,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
rafalbr01,Все новичок,1999,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
jagrja01,Первая сборная звезд,1994,NHL,,РР
provocl01,Первая сборная звезд,1964,NHL,,РР
appssy01,Калдер,1936,NHL,,
kovalil01,Ричард,2003,NHL,"общий, общий",
toddke01,Все новичок,1991,NHL,,К
morrike01,Первая сборная звезд,1974,WHA,,"I'm sorry, I don't understand your request. Could you please clarify?"
johnsch01,Команда всех звёзд второй команды,1930,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
mooredi01,Арт Росс,1957,NHL,,
sedinda01,Арт Росс,2010,NHL,,
keslery01,Селька,2010,NHL,,
orrbo01,Калдер,1966,NHL,,
turekro01,Джеффрис,1998,NHL,"общий, общий",
laperja01,Команда всех звёзд второй команды,1969,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
prongch01,Харт,1999,NHL,,
roypa01,Команда всех звёзд второй команды,1990,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
brodema01,Первая сборная звезд,2003,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
mahovfr01,Команда всех звёзд второй команды,1969,NHL,,ЛВ
howego01,Первая сборная звезд,1953,NHL,,РР
elliobr01,Джеффрис,2011,NHL,"общий, общий",
lacroan01,Первая сборная звезд,1973,WHA,,К
leachre01,Команда всех звёзд второй команды,1975,NHL,,РР
macinal01,Первая сборная звезд,1990,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
shuttst01,Команда всех звёзд второй команды,1977,NHL,,ЛВ
sundima01,Команда всех звёзд второй команды,2001,NHL,,К
hasekdo01,Пирсон,1997,NHL,,
hasekdo01,Джеффрис,1993,NHL,"общий, общий",
conacch01,Первая сборная звезд,1935,NHL,,РР
abelsi01,Харт,1948,NHL,,
schenlu01,Все новичок,2008,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
delveal01,Леди Бынг,1965,NHL,,
duncaia01,Все новичок,1987,NHL,,ЛВ
turgesy01,Все новичок,1983,NHL,,ЛВ
stlouma01,Леди Бынг,2010,NHL,,
orrbo01,Первая сборная звезд,1972,NHL,,"I'm sorry, I don't understand your request. Could you please clarify?"
thompti01,Везина,1935,NHL,,
haywabr01,Джеффрис,1988,NHL,"общий, общий",
parenbe01,Первая сборная звезд,1974,NHL,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
clappdi01,Команда всех звёзд второй команды,1934,NHL,,РР
esposph01,Команда всех звёзд второй команды,1967,NHL,,К
