playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
veisomi01,1979,1,CHI,NHL,11,660,3,5,3,2,0,37,,1,60,0,1,,0,0,6,
fitzpma01,1990,1,NYI,NHL,2,120,1,1,0,0,0,6,60,,,,,,,,,
stephwa01,1974,1,PHI,NHL,12,639,7,2,1,1,1,29,,2,123,2,0,,0,1,4,
hrudeke01,1985,1,NYI,NHL,45,2563,19,15,8,2,1,137,1455,2,120,0,2,,0,0,6,59
cudewi01,1933,1,MTL,NHL,1,60,1,0,0,,1,0,,,,,,,,,,
trembvi01,1980,1,TOR,NHL,3,143,0,3,0,0,0,16,,,,,,,,,,
hanlogl01,1985,1,NYR,NHL,23,1170,5,12,1,0,0,65,608,3,75,0,0,,0,0,6,32
henryji01,1954,1,BOS,NHL,27,1572,8,12,6,,1,79,,3,183,1,2,,,0,8,
winchja01,1909,1,MOS,NHA,5,301,2,2,1,,0,26,,,,,,,,,,
mioed01,1977,1,IND,WHA,17,900,6,8,0,1,0,64,470,,,,,,,,,
wortero01,1930,1,NYA,NHL,44,2760,18,16,10,,8,74,,,,,,,,,,
jablopa01,1993,1,TBL,NHL,15,834,5,6,3,0,0,54,374,,,,,,,,,
puppada01,1988,1,BUF,NHL,37,1908,17,10,6,1,1,107,961,,,,,,,,,
stcrori01,1979,1,PHI,NHL,1,60,1,0,0,0,0,2,,,,,,,,,,
smithal02,1978,1,NEW,WHA,40,2396,17,17,5,2,1,132,1124,4,153,1,2,,0,0,12,
wamslri01,1992,1,TOR,NHL,3,160,0,3,0,0,0,15,91,,,,,,,,,
hedbejo01,2009,1,ATL,NHL,47,2632,21,16,6,4,3,115,1355,,,,,,,,,
budajpe01,2008,1,COL,NHL,56,3232,20,29,5,5,2,154,1531,,,,,,,,,
chabolo01,1930,1,TOR,NHL,37,2300,21,8,8,,6,80,,2,139,0,1,1,,0,4,
littmda01,1990,1,BUF,NHL,1,36,0,0,0,0,0,3,18,,,,,,,,,
beverbi01,1942,1,NYR,NHL,17,1020,4,10,3,,1,89,,,,,,,,,,
raycran01,2007,1,TOR,NHL,19,965,2,9,5,1,1,63,509,,,,,,,,,
hasekdo01,2000,1,BUF,NHL,67,3904,37,24,4,2,11,137,1726,13,833,7,6,,1,1,29,347
zimmely01,1975,1,DOT,WHA,8,495,2,6,0,0,0,31,301,,,,,,,,,
brownan01,1976,1,IND,WHA,10,430,1,4,1,0,0,26,196,,,,,,,,,
barrato01,2001,2,TOR,NHL,4,219,2,2,0,0,0,10,110,,,,,,,,,
mcleodo01,1973,1,HOU,WHA,49,2971,33,13,3,3,3,127,1432,14,842,12,2,,0,0,35,386
drydeda01,1961,1,NYR,NHL,1,40,0,1,0,,0,3,,,,,,,,,,
durnabi01,1943,1,MTL,NHL,50,3000,38,5,7,,2,109,,9,549,8,1,,,1,14,
coxab01,1929,1,MTM,NHL,1,60,1,0,0,,0,2,,,,,,,,,,
liutmi01,1989,1,HAR,NHL,29,1683,15,12,1,3,3,74,745,,,,,,,,,
conneal01,1931,1,DTF,NHL,48,3050,18,20,10,,6,108,,2,120,0,1,1,,0,3,
heinzri01,1983,1,STL,NHL,22,1118,7,7,3,1,0,80,539,1,8,0,0,,0,0,1,2
mclenja01,1995,1,NYI,NHL,13,636,3,9,1,1,0,39,342,,,,,,,,,
eschero01,2001,1,PHO,NHL,22,1145,6,10,2,3,1,52,533,,,,,,,,,
thompti01,1934,1,BOS,NHL,48,2970,26,16,6,,8,112,,4,275,1,3,0,,1,7,
faveldo01,1972,1,PHI,NHL,44,2419,20,15,4,3,3,114,,11,669,5,6,,1,1,29,
ranfobi01,1995,2,BOS,NHL,40,2307,21,12,4,0,1,109,1030,4,239,1,3,,0,0,16,112
janecbo01,1985,1,LAK,NHL,38,2083,14,16,4,2,0,162,1130,,,,,,,,,
liutmi01,1977,1,CIN,WHA,27,1215,8,12,0,2,0,86,663,,,,,,,,,
veisomi01,1977,1,CHI,NHL,12,720,3,4,5,0,2,31,,,,,,,,,,
richtmi01,1993,1,NYR,NHL,68,3710,42,12,6,1,5,159,1758,23,1417,16,7,,0,4,49,623
parenri01,1997,1,STL,NHL,1,12,0,0,0,0,0,0,1,,,,,,,,,
harripa01,1981,1,PIT,NHL,13,700,3,7,0,1,0,64,,,,,,,,,,
tugnuro01,1987,1,QUE,NHL,6,284,2,3,0,0,0,16,123,,,,,,,,,
gardibe01,1938,1,NYR,NHL,,,,,,,,,,6,434,3,3,,,0,12,
emeryra01,2005,1,OTT,NHL,39,2168,23,11,4,0,3,102,1045,10,604,5,5,,0,0,29,289
khudoan01,2010,1,MIN,NHL,4,189,2,1,0,1,1,5,86,,,,,,,,,
grattgi01,1975,1,STL,NHL,6,265,2,0,2,0,0,11,,,,,,,,,,
huetcr01,2007,2,WAS,NHL,13,771,11,2,0,1,2,21,329,7,451,3,4,,1,0,22,242
patrile01,1927,1,NYR,NHL,,,,,,,,,,1,46,1,0,0,,0,1,
johnsbr02,2007,1,WAS,NHL,19,1032,7,8,2,3,0,46,500,,,,,,,,,
lehmahu01,1922,1,VAM,PCHA,25,1565,16,8,1,,4,61,,2,120,1,1,0,,1,3,
garrejo01,1975,2,TOT,WHA,9,551,3,6,0,0,1,33,349,,,,,,,,,
roachjo01,1928,1,NYR,NHL,44,2760,21,13,10,,13,65,,6,392,3,2,1,,3,5,
dunhami01,1996,1,NJD,NHL,26,1013,8,7,1,1,2,43,456,,,,,,,,,
raynech01,1951,1,NYR,NHL,53,3180,18,25,10,,2,159,,,,,,,,,,
winklha01,1923,1,EDE,WCHL,26,1632,9,13,4,,2,69,,,,,,,,,,
reschgl01,1978,1,NYI,NHL,43,2539,26,7,10,0,2,106,,5,300,2,3,,0,1,11,
brodatu01,1940,1,TOR,NHL,48,2970,28,14,6,,5,99,,7,438,3,4,,,0,15,
skudrpe01,2000,1,BUF,NHL,1,0,0,0,0,0,0,0,0,,,,,,,,,
sauvebo01,1986,1,CHI,NHL,46,2660,19,19,5,0,1,159,1497,4,245,0,4,,0,0,15,136
legacma01,2009,1,CAR,NHL,28,1472,10,7,5,3,1,69,745,,,,,,,,,
vasilmi01,1977,1,SOV,WHA,3,180,0,3,0,0,0,19,87,,,,,,,,,
stephwa01,1976,1,PHI,NHL,21,1065,12,3,2,2,3,41,,9,532,4,3,,1,1,23,
besteal01,1990,2,DET,NHL,3,178,0,3,0,1,0,13,99,1,20,0,0,,0,0,1,12
soetado01,1980,1,NYR,NHL,39,2320,16,16,7,2,0,152,,,,,,,,,,
walshfl01,1932,1,MTM,NHL,22,1303,8,11,3,,2,56,,,,,,,,,,
grantdo01,1978,1,STL,NHL,4,190,0,2,1,1,0,23,,,,,,,,,,
roypa01,2000,1,COL,NHL,62,3585,40,13,7,5,4,132,1513,23,1451,16,7,,0,4,41,622
smithal02,1979,1,HAR,NHL,30,1754,11,10,8,2,2,107,,2,120,0,2,,0,0,10,
fernama01,1999,1,DAL,NHL,24,1353,11,8,3,3,1,48,603,1,17,0,0,,0,0,1,8
tenoha01,1938,1,DET,NHL,5,300,2,3,0,,0,15,,,,,,,,,,
billicr01,1993,1,OTT,NHL,63,3319,11,41,4,6,0,254,1801,,,,,,,,,
niittan01,2006,1,PHI,NHL,52,2943,9,29,9,8,0,166,1567,,,,,,,,,
beaurst01,1989,1,WIN,NHL,19,1079,7,8,3,4,0,59,570,4,238,1,3,,0,0,12,105
stanied01,1981,1,WIN,NHL,45,2643,20,19,6,2,1,174,,2,120,0,2,,0,0,12,
garrejo01,1975,1,MFS,WHA,52,3179,26,22,4,3,2,177,1733,,,,,,,,,
bierkza01,1997,1,TBL,NHL,13,433,1,4,1,0,0,30,210,,,,,,,,,
ouimete01,1974,1,NEW,WHA,1,20,0,0,0,0,0,3,13,,,,,,,,,
mccarja01,1960,1,NYR,NHL,8,440,1,6,1,,1,36,,,,,,,,,,
worthch01,1969,1,OAK,NHL,1,60,0,1,0,0,0,5,,,,,,,,,,
brodatu01,1946,1,TOR,NHL,60,3600,31,19,10,,4,172,,11,680,8,3,,,1,27,
belfoed01,2002,1,TOR,NHL,62,3738,37,20,5,4,7,141,1816,7,532,3,4,,0,0,24,282
defelno01,1956,1,BOS,NHL,10,600,3,5,2,,0,30,,,,,,,,,,
riendvi01,1991,2,DET,NHL,2,87,2,0,0,0,0,2,31,2,73,1,0,,0,0,4,30
jenseal01,1984,1,WAS,NHL,14,803,10,3,1,1,1,34,295,3,201,1,2,,1,0,8,86
thomati01,2009,1,BOS,NHL,43,2442,17,18,8,2,5,104,1221,,,,,,,,,
aebisda01,2000,1,COL,NHL,26,1393,12,7,3,3,3,52,538,1,1,0,0,,0,0,0,0
pettiji01,1977,1,BOS,NHL,1,60,0,1,0,0,0,6,,,,,,,,,,
paillma01,1962,1,NYR,NHL,3,180,0,1,2,,0,10,,,,,,,,,,
wetzeca01,1972,1,MFS,WHA,1,60,0,1,0,0,0,3,35,,,,,,,,,
hackeje01,1998,1,CHI,NHL,10,524,2,6,1,3,0,33,256,,,,,,,,,
benedcl01,1920,1,OTS,NHL,24,1462,14,10,0,,2,75,,2,120,2,0,0,,2,0,
millegr01,1981,1,HAR,NHL,55,3201,11,30,12,5,0,229,,,,,,,,,,
grahajo01,2001,1,BOS,NHL,19,1079,8,7,2,0,1,52,503,,,,,,,,,
larocmi02,2000,1,CHI,NHL,3,152,0,2,0,0,0,9,59,,,,,,,,,
brimsfr01,1941,1,BOS,NHL,47,2930,24,17,6,,3,115,,5,307,2,3,,,0,16,
gardnge01,1966,1,DET,NHL,11,560,3,6,0,0,0,36,,,,,,,,,,
dalesco01,1992,1,HAR,NHL,1,11,0,0,0,0,0,0,3,,,,,,,,,
jablopa01,1989,1,STL,NHL,4,208,0,3,0,0,0,17,98,,,,,,,,,
rutlewa01,1973,1,HOU,WHA,25,1509,12,12,1,0,0,84,737,,,,,,,,,
palmami01,1981,1,WAS,NHL,11,584,2,7,2,0,0,47,,,,,,,,,,
danisya01,2005,1,MTL,NHL,6,312,3,2,0,0,1,14,152,,,,,,,,,
storrja01,1995,1,LAK,NHL,5,262,3,1,0,0,0,12,147,,,,,,,,,
pangda01,1984,1,CHI,NHL,1,60,0,1,0,0,0,4,22,,,,,,,,,
smithga01,1977,2,MNS,NHL,3,180,0,2,1,0,0,9,,,,,,,,,,
potvife01,1999,1,NYI,NHL,22,1273,5,14,3,3,1,68,632,,,,,,,,,
wamslri01,1991,1,CAL,NHL,9,457,3,4,0,0,0,34,226,,,,,,,,,
sabouda01,2006,1,VAN,NHL,9,480,2,4,1,2,0,21,224,2,14,0,0,,0,0,1,11
paillma01,1964,1,NYR,NHL,39,2262,10,21,7,1,0,135,,,,,,,,,,
mcculfr01,1915,1,VA1,PCHA,18,1103,5,13,0,,0,102,,,,,,,,,,
flahewa01,2000,2,TBL,NHL,2,118,0,2,0,0,0,8,55,,,,,,,,,
snowga01,2003,1,NYI,NHL,39,2015,14,15,5,0,1,94,932,,,,,,,,,
dolsodo01,1929,1,DTC,NHL,5,320,0,4,1,,0,24,,,,,,,,,,
berthda01,1991,1,BOS,NHL,8,399,1,4,2,0,0,21,156,,,,,,,,,
brodeke01,1973,1,BOS,NHL,5,300,2,2,1,1,0,16,,,,,,,,,,
tugnuro01,2002,1,DAL,NHL,31,1701,15,10,5,0,4,70,672,,,,,,,,,
mcdufpe01,1977,1,IND,WHA,12,539,1,6,1,1,0,39,313,,,,,,,,,
cousima01,1998,1,NYI,NHL,6,293,0,4,0,0,0,14,119,,,,,,,,,
berthda01,1987,1,WIN,NHL,56,3010,22,19,7,0,2,176,1489,5,300,1,4,,0,0,25,154
fredera01,1954,1,CHI,NHL,5,300,0,4,1,,0,22,,,,,,,,,,
grahajo01,2006,1,CAR,NHL,28,1515,10,13,2,6,0,72,702,,,,,,,,,
myreph01,1980,2,COR,NHL,10,580,3,6,1,0,0,33,,,,,,,,,,
lowro01,1975,1,WAS,NHL,43,2289,6,31,2,3,0,208,,,,,,,,,,
brodemi01,2010,1,OTT,NHL,4,97,0,1,0,0,0,7,42,,,,,,,,,
lundqhe01,2008,1,NYR,NHL,70,4153,38,25,7,3,3,168,2007,7,380,3,4,,0,1,19,207
rosatmi01,1998,1,WAS,NHL,1,28,1,0,0,0,0,0,12,,,,,,,,,
hirscco01,2000,1,WAS,NHL,1,20,1,0,0,0,0,0,8,,,,,,,,,
cheevge01,1973,1,CLC,WHA,59,3562,30,20,6,4,4,180,1911,5,303,1,4,,0,0,18,196
lumleha01,1955,1,TOR,NHL,59,3527,21,28,10,,3,159,,5,304,1,4,,,1,14,
millegr01,1980,1,PIT,NHL,63,3721,25,27,10,6,0,258,,5,325,2,3,,1,0,19,
bouchda01,1980,2,QUE,NHL,29,1740,19,5,5,1,2,92,,5,286,2,3,,1,1,19,
karakmi01,1937,1,CHI,NHL,48,2980,14,25,9,,1,139,,8,505,6,2,,,2,15,
karakmi01,1943,1,CHI,NHL,26,1560,12,9,5,,3,79,,9,549,4,5,,,1,24,
berthda01,1989,2,MNS,NHL,5,240,1,3,0,0,0,14,104,,,,,,,,,
larocmi01,1976,1,MTL,NHL,26,1525,19,2,4,0,4,53,,,,,,,,,,
bouchbr01,2003,1,PHO,NHL,40,2364,10,19,10,5,5,108,1150,,,,,,,,,
hextaro01,1998,1,PHI,NHL,23,1235,10,7,4,0,0,52,464,,,,,,,,,
esposto01,1980,1,CHI,NHL,66,3935,29,23,14,5,0,246,,3,215,0,3,,0,0,15,
gillan01,1972,1,CHC,WHA,33,1709,4,24,0,2,0,118,982,,,,,,,,,
hrudeke01,1988,2,LAK,NHL,16,974,10,4,2,1,1,47,49,10,566,4,6,,1,0,35,293
hebergu01,1999,1,ANA,NHL,68,3976,28,31,9,8,4,166,1805,,,,,,,,,
gamblbr01,1960,1,BOS,NHL,52,3120,12,33,7,,0,195,,,,,,,,,,
auldal01,2008,1,OTT,NHL,43,2449,16,18,7,7,1,101,1141,,,,,,,,,
raycran01,2002,1,BOS,NHL,5,300,2,3,0,0,0,12,146,,,,,,,,,
brodeke01,1977,2,QUN,WHA,24,1140,9,8,1,1,0,83,590,2,48,0,1,,0,0,2,
hunwish01,2011,1,CBS,NHL,1,3,0,0,0,0,0,0,0,,,,,,,,,
backsni01,2009,1,MIN,NHL,60,3489,26,23,8,6,2,158,1632,,,,,,,,,
besteal01,1987,1,TOR,NHL,30,1607,8,12,5,1,2,102,879,5,253,2,3,,0,0,21,135
gilbegi01,1981,1,DET,NHL,27,1478,6,10,6,2,0,105,,,,,,,,,,
cheevge01,1969,1,BOS,NHL,41,2384,24,8,8,0,4,108,,13,781,12,1,,0,0,29,
hollake01,1980,1,HAR,NHL,1,60,0,1,0,0,0,7,,,,,,,,,,
worslgu01,1956,1,NYR,NHL,68,4080,26,28,14,,3,220,,5,315,1,4,,,0,22,
toivoha01,2005,1,BOS,NHL,20,1163,9,5,4,0,1,51,590,,,,,,,,,
vachoro01,1968,1,MTL,NHL,36,2051,22,9,3,0,2,98,,8,507,7,1,,0,1,12,
shtalmi01,1999,1,PHO,NHL,15,904,7,6,2,3,2,36,370,,,,,,,,,
bierkza01,2002,1,PHO,NHL,16,884,4,9,1,3,1,32,471,,,,,,,,,
hirscco01,1995,1,VAN,NHL,41,2338,17,14,6,4,1,114,1173,6,338,2,3,,0,0,21,166
lairdbi01,1922,1,REG,WCHL,28,1701,16,12,0,,3,83,,2,150,0,1,1,,0,4,
cudewi01,1936,1,MTL,NHL,44,2730,22,17,5,,5,99,,5,352,2,3,,,0,13,
chabolo01,1927,1,NYR,NHL,44,2730,19,16,9,,11,79,,6,321,2,2,1,,1,8,
shielst01,1997,1,BUF,NHL,16,785,3,6,4,0,0,37,408,,,,,,,,,
roypa01,1993,1,MTL,NHL,68,3867,35,17,11,4,7,161,1956,6,375,3,3,,0,0,16,228
schwaco01,2002,1,NJD,NHL,11,614,5,3,1,0,1,15,223,2,28,0,0,,0,0,0,8
lumleha01,1959,1,BOS,NHL,42,2520,16,21,5,,2,147,,,,,,,,,,
brathfr01,1994,1,EDM,NHL,14,601,2,5,1,1,0,40,292,,,,,,,,,
harripa01,1976,1,MNS,NHL,2,120,0,2,0,0,0,11,,,,,,,,,,
chabolo01,1928,1,TOR,NHL,44,2562,20,17,5,,11,65,,4,262,2,2,0,,0,5,
dubnyde01,2009,1,EDM,NHL,19,1075,4,10,2,1,0,64,579,,,,,,,,,
burkese01,2003,1,PHO,NHL,32,1795,10,15,5,3,1,84,913,,,,,,,,,
hodsoke01,1997,1,DET,NHL,21,988,9,3,3,1,2,44,444,1,0,0,0,,0,0,0,0
parenbe01,1972,1,PHB,WHA,63,3653,33,28,0,5,2,220,1936,1,70,0,1,,0,0,3,42
wilsodu01,1974,2,NYR,NHL,3,180,1,2,0,0,0,13,,,,,,,,,,
