playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
drouiju01,,,Джу́д,Друин,,Джу́д,,70,160,r,12492,1438,drouiju01,1968,1980,,,К,1948,10,28,Канада,Качество,Мёрдоквилл,,,,,,
skraska01,,,Карлис,Скаристь,,Карлис,,73,210,"Hello, how can I help you today?",17737,40221,skraska01,1998,2010,,,"I'm sorry, I don't understand your request. Could you please clarify?",1974,7,9,Латвия,,Рига,2011,9,7,Россия,,Ярославль
howarji01,,,Джимми,Ховард,,Джеймс,,72,218,"Hello, how can I help you today?",20919,67804,howarja02,2005,2011,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1984,3,26,США,Нय,Сиракузы,,,,,,
,quinnmi01c,,Майк,Квинн,,Майкл,,,,,,,quinnmi99c,,,,,,,,,,,,9999,,,,,
stuarbi01,,,Билли,Стюарт,,Уильям Роксборо,красный,71,190,"Hello, how can I help you today?",14473,24560,stuarbi01,1920,1926,,,"I'm sorry, I don't understand your request. Could you please clarify?",1900,2,1,Канада,Н/Д,Саквилл,1978,3,7,,,
fiorepe01,,,Питер,Фьорентино,,Питер Н.,,73,205,r,10475,1683,fiorepe01,1991,1991,,,"I'm sorry, I don't understand your request. Could you please clarify?",1968,12,22,Канада,Да,Ниагарский водопад,,,,,,
dorean01,,,Андрей,Дор,,Андре Хектор,Уловить,74,200,r,12478,1406,dorean01,1978,1984,,,"I'm sorry, I don't understand your request. Could you please clarify?",1958,2,11,Канада,Качество,Монреаль,,,,,,
berthda01,,,Даниэль,Бертье,,Даниэль Дж.,Бандит,69,155,"Hello, how can I help you today?",18218,366,berthda01,1985,1993,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1966,1,26,Канада,Качество,Долинар-д-Лонжюа,,,,,,
taffeje01,,,Джефф,Таффе,,,,75,207,"Hello, how can I help you today?",19585,49573,taffeje01,2002,2011,,,К,1981,2,19,США,МН,Гастингс,,,,,,
tatchsp01,,,Спенсер,Тэтчелл,,Спенсер Генри,,71,175,"Hello, how can I help you today?",14523,17675,tatchsp01,1942,1942,,,"I'm sorry, I don't understand your request. Could you please clarify?",1924,7,16,Канада,СК,Ллойдминстер,,,,,,
gardnji01,gardnji01c,gardnji01h,Джимми,Гарнер,,Джеймс Генри,,69,180,"Hello, how can I help you today?",P196205,1847,gardnji01,,,,,"Hello, how can I help you today?",1881,5,21,Канада,Качество,Монреаль,1940,11,7,,,
aaltoan01,,,Анти,Аалто,,Анти,,73,210,"Hello, how can I help you today?",14862,5928,aaltoan01,1997,2000,,,К,1975,3,4,Финляндия,,Лаппеенранта,,,,,,
abbeybr01,,,Брюс,Абби,,Брюс,,73,185,"Hello, how can I help you today?",,11918,abbeybr01,,,1975,1975,"I'm sorry, I don't understand your request. Could you please clarify?",1951,8,18,Канада,Да,Торонто,,,,,,
abbotge01,,,Джордж,Абботт,,Джордж Генри,Пресвитер,67,153,"Hello, how can I help you today?",18411,14591,abbotge01,1943,1943,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1911,8,3,Канада,Да,Синехам,,,,,,
abbotre01,,,Рег,Абботт,,Регинальд Стюарт,,71,164,"Hello, how can I help you today?",11801,11431,abbotre01,1952,1952,,,К,1930,2,4,Канада,МБ,Виндзор,,,,,,
abdelju01,,,Джастин,Абделкадер,,,,73,195,"Hello, how can I help you today?",21661,81002,abdelju01,2007,2011,,,"Hello, how can I help you today?",1987,2,25,США,МI,Мускорон,,,,,,
abelcl01,,,Кларенс,Абель,,Кларенс Джон,Таффи,73,225,"Hello, how can I help you today?",11802,18751,abelcl01,1926,1933,,,"I'm sorry, I don't understand your request. Could you please clarify?",1900,5,28,США,МI,Саут-Стэ-Марие,1964,8,1,США,МI,Саут-Стэ-Марие
abelge01,,,Гэри,Абель,,Джерри Скотт,,74,168,"Hello, how can I help you today?",11803,10017,abelge01,1966,1966,,,"Hello, how can I help you today?",1944,12,25,США,МI,Детройт,,,,,,
abelsi01,abelsi01c,abelsi01h,Сид,Абель,,Сидней Джералд,Песок нос,71,170,"Hello, how can I help you today?",P196901,5931,abelsi01,1938,1953,,,К,1918,2,22,Канада,СК,Мелвилл,2000,2,7,США,МI,Фармингтон
abgrade01,,,Деннис,Абгралл,,Дэнни Харви,,73,180,r,11805,6708,abgrade01,1975,1975,1976,1977,r,1953,4,24,Канада,СК,Моосомин,,,,,,
abidra01,,,Рамзи,Абид,,,,74,210,"Hello, how can I help you today?",16620,29408,abidra01,2002,2006,,,"Hello, how can I help you today?",1980,3,24,Канада,Качество,Монреаль,,,,,,
abrahch01,,,Кростер,Абрахамсон,,Кростер,,72,180,"Hello, how can I help you today?",,5932,abrahch01,,,1974,1976,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1947,4,8,Швеция,,Умео,,,,,,
abrahth01,,,Томми,Абрахамсон,,Томми Ульф,,74,185,"Hello, how can I help you today?",11806,5933,abrahth01,1980,1980,1974,1976,"I'm sorry, I don't understand your request. Could you please clarify?",1947,4,12,Швеция,,Лександ,,,,,,
achtyge01,,,Ген,Ахтымчук,,Евгений Эдвард,Акки,71,170,"Hello, how can I help you today?",11807,11142,achtyge01,1951,1958,,,К,1932,9,7,Канада,АВ,Ламонт,,,,,,
acombdo01,,,Дуг,Акомб,,Дуглас Рэймонд,,71,165,"Hello, how can I help you today?",11808,10475,acombdo01,1969,1969,,,К,1949,5,15,Канада,Да,Торонто,,,,,,
actonke01,,,Ки́т,Актон,,Китх Эдвард,Уолт Дисней,68,170,"Hello, how can I help you today?",10002,5935,actonke01,1979,1993,,,К,1958,4,15,Канада,Да,Стафффилд,,,,,,
adairji01,,,Джим,Адайр,,Джеймс Альберт Джон,,71,180,"Hello, how can I help you today?",,8323,adairji01,,,1973,1973,К,1948,9,29,Канада,Да,Броквилл,,,,,,
adamdo01,,,Дуглас,Адам,,Дуглас Патрик,,71,165,"Hello, how can I help you today?",11809,11560,adamdo01,1949,1949,,,"Hello, how can I help you today?",1923,9,7,Канада,Да,Торонто,2001,12,24,,,
adamipe01,,,Пётр,Адамик,,,,,,,,,adamipe01,,,1978,1978,,,,,,,,,,,,,
adamlu01,,,Лука,Адам,,,,74,203,,,,adamlu01,2010,2011,,,"Hello, how can I help you today?",1990,6,18,Канада,НЛ,Сент-Джонс,,,,,,
adamru01,,,Рус,Адам,,Россел Норман,,70,185,"Hello, how can I help you today?",11810,8812,adamru01,1982,1982,,,К,1961,5,5,Канада,Да,Виндзор,,,,,,
adamsbi01,,,Билл,Адамс,,Уильям,,,,r,,60149,,,,,,r,,,,,,,,,,,,
adamsbr01,,,Брайан,Адамс,,Брайан,,72,185,"Hello, how can I help you today?",19147,22031,adamsbr01,1999,2000,,,"Hello, how can I help you today?",1977,3,20,Канада,BC,Форт-Сент-Джеймс,,,,,,
,,adamsch01h,Шарль,Адамс,,Чарльз Фрэнсис,,,,,B196001,,,,,,,,1876,10,18,США,ВТ,Ньюпорт,1947,,,,,
adamscr01,,,Крейг,Адамс,,,,72,200,r,10045,25067,adamscr01,2000,2011,,,r,1977,4,26,Бруней Даруссалам,,Серия,,,,,,
adamsgr01,,,Грег,Адамс,,Грегори Чарльз,Эди,73,190,"Hello, how can I help you today?",11811,6236,adamsgr01,1980,1989,,,"Hello, how can I help you today?",1960,5,31,Канада,BC,Дункан,,,,,,
adamsgr02,,,Грег,Адамс,,Грегори Дарен,Гус/Орёл,75,195,"Hello, how can I help you today?",10003,6237,adamsgr02,1984,2000,,,"Hello, how can I help you today?",1963,8,15,Канада,BC,Нельсон,,,,,,
adamsja01,adamsja01c,adamsja01h,Джек,Адамс,,Джон Джеймс,Желтый Джек,69,175,r,P195901,23806,adamsja01,1917,1926,,,К,1895,6,14,Канада,Да,Форт-Уильям,1968,5,1,,,
adamsjo01,,,Джон,Адамс,,Джон Эллис,Джек,70,163,"Hello, how can I help you today?",11813,5940,adamsjo01,1940,1940,,,"Hello, how can I help you today?",1920,5,5,Канада,АВ,Калгари,,,,,,
adamsjo02,,,Джон,Адамс,,Джон Мэтью,,72,200,"Hello, how can I help you today?",18412,6859,adamsjo02,1972,1974,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1946,7,27,Канада,Да,Порт-Артур,,,,,,
adamske01,,,Кевин,Адамс,,Кевин В.,,73,200,r,14822,6216,adamske01,1997,2007,,,К,1974,10,8,США,ДК,Вашингтон,,,,,,
adamsst01,,,Еда в горшке,Адамс,,Стюарт Александр,,70,165,"Hello, how can I help you today?",11814,18927,adamsst01,1929,1932,,,"Hello, how can I help you today?",1904,10,16,Канада,АВ,Калгари,1978,5,18,Канада,АВ,Калгари
,,adamswe01h,Западон,Адамс,,Уэстон В. (старший),,,,,B197201,,,,,,,,1904,8,9,США,А,Спрингфилд,1973,3,19,,,
adduora01,,,Рей,Аддуно,,Рэймонд Питер,,69,160,"Hello, how can I help you today?",,8347,adduora01,,,1973,1977,К,1947,1,21,Канада,Да,Форт-Уильям,,,,,,
adduori01,,,Рик,Аддуно,,Рик Норман,,71,182,"Hello, how can I help you today?",11815,6474,adduori01,1975,1979,1978,1978,К,1955,1,25,Канада,Да,Форт-Уильям,,,,,,
aebisda01,,,Дэвид,Эбишер,,,,73,185,"Hello, how can I help you today?",18227,29051,aebisda01,2000,2007,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1978,2,7,Швейцария,,Фребург,,,,,,
afanadm01,,,Димитрий,Афанащенко,,,,74,209,r,16474,36989,afanadm01,2000,2006,,,"Hello, how can I help you today?",1980,5,12,Россия,,Архангельск,,,,,,
afflebr01,,,Брюс,Эффелд,,Брюс Роберт,Скрэч,72,205,"Hello, how can I help you today?",11816,5944,afflebr01,1974,1983,,,"I'm sorry, I don't understand your request. Could you please clarify?",1954,5,5,Канада,BC,Пентактон,,,,,,
afinoma01,,,Максим,Афинагенов,,Максим Сергеевич,,72,191,"Hello, how can I help you today?",14908,33997,afinoma01,1999,2009,,,r,1979,9,4,Россия,,Москва,,,,,,
,agnewga01c,,Гэри,Агнью,,,,,,,,5946,agnewga99c,,,,,,1960,5,24,Канада,Да,Ниагарский водопад,,,,,,
agnewji01,,,Джим,Агнью,,Джеймс,,73,190,"Hello, how can I help you today?",10004,5947,agnewji01,1986,1992,,,"I'm sorry, I don't understand your request. Could you please clarify?",1966,3,21,Канада,МБ,Делорейн,,,,,,
,,ahearbu01h,Кролик,Агерне,,Джон Ф.,,,,,B197701,,,,,,,,1900,11,19,Ирландия,Графство Уэксфорд,,1985,4,11,,,
,,ahearfr01h,Франк,Эйерн,,Т. Франклин,,,,,B196201,,,,,,,,1886,5,10,Канада,Да,Оттава,1962,11,17,,,
ahearke01,,,Кевин,Эйерн,,Кевин Джозеф,,70,160,"Hello, how can I help you today?",,8724,ahearke01,,,1972,1972,"Hello, how can I help you today?",1948,6,20,США,А,Мильтон,,,,,,
ahernfr01,,,Фред,Ахерн,,Фредерик Винсент (младший),,72,180,r,11817,5948,ahernfr01,1974,1977,,,r,1952,2,12,США,А,Южный Бостон,,,,,,
ahlinru01,,,Руди,Алин,,Антони Рудольф,Тони,71,176,"Hello, how can I help you today?",11818,20006,ahlinru01,1937,1937,,,"Hello, how can I help you today?",1908,12,13,США,МН,Евелетх,1976,5,6,,,
ahokase01,,,Сеппо,Ахо-Канонен,,,,,,,,61215,ahokase01,,,1978,1978,,,,,,,,,,,,,
aholape01,,,Питер,Привет! Как дела?,,Питер Христиан,,75,205,"Hello, how can I help you today?",10006,5949,aholape01,1991,1993,,,"I'm sorry, I don't understand your request. Could you please clarify?",1968,5,14,Финляндия,,Эспоо,,,,,,
ahrench01,,,Крис,Ахренс,,Кристофер Альфред,,72,185,r,11819,5950,ahrench01,1972,1977,1977,1977,"I'm sorry, I don't understand your request. Could you please clarify?",1952,7,31,США,Калифорния,Сан-Бернардино,,,,,,
aikendo01,,,Дон,Айкен,,Дональд Джон Джудсон,,71,165,"Hello, how can I help you today?",18413,45791,aikendo01,1957,1957,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1932,1,1,США,А,Арлингтон,,,,,,
ailsbll01,,,Ллойд,Эйлзби,,Хэролд Ллойд,,71,194,"Hello, how can I help you today?",11820,11445,ailsbll01,1951,1951,,,"I'm sorry, I don't understand your request. Could you please clarify?",1917,5,11,Канада,СК,Лак Пеллитьер,2007,5,8,Канада,СК,Свид-Кэри
aitkean01,,,Энди,Айткенхед,,Эндрю,Глазговский гоблер,69,145,"Hello, how can I help you today?",18414,20023,aitkean01,1932,1934,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1904,3,6,Шотландия,,Глазго,1968,,,,,
aitkebr01,,,Брад,Айткен,,Б래дли И.,,74,200,"Hello, how can I help you today?",10008,5952,aitkebr01,1987,1990,,,"Hello, how can I help you today?",1967,10,30,Канада,Да,Скарборо,,,,,,
aitkejo01,,,Джонатан,Айткен,,Джонатан Джеймс,,76,230,"Hello, how can I help you today?",11106,19365,aitkejo01,1999,2003,,,"I'm sorry, I don't understand your request. Could you please clarify?",1978,5,24,Канада,АВ,Эдмонтон,,,,,,
aivazmi01,,,Мика,Айвазовофф,,Мика,,72,195,"Hello, how can I help you today?",10009,755,aivazmi01,1993,1995,,,К,1969,5,4,Канада,BC,Река Пауэлл,,,,,,
alatami01,,,Мика,Алатало,,Мика Антеро,,72,202,"Hello, how can I help you today?",17807,19175,alatami01,1999,2000,,,"Hello, how can I help you today?",1971,6,11,Финляндия,,Улу,,,,,,
albelto01,,,Томми,Албельин,,Томми,,74,195,"Hello, how can I help you today?",10014,5955,albelto01,1987,2005,,,"I'm sorry, I don't understand your request. Could you please clarify?",1964,5,21,Швеция,,Стокгольм,,,,,,
alberan01,,,Эндрю,Альберты,,Андрюс Джеймс,Альби,76,216,"Hello, how can I help you today?",20207,56749,alberan01,2005,2011,,,"I'm sorry, I don't understand your request. Could you please clarify?",1981,6,30,США,МН,Миннеаполис,,,,,,
albricl01,,,Клинт,Алтруист,,Клинтон Говард,Профессор,74,180,"Hello, how can I help you today?",11821,12127,albricl01,1948,1948,,,К,1926,2,28,Канада,МБ,Виндзор,1999,12,30,,,
aldcoga01,,,Гэри,Альдкорн,,Гэри Уильямс,,71,170,"Hello, how can I help you today?",11822,5959,aldcoga01,1956,1960,,,"Hello, how can I help you today?",1935,3,7,Канада,СК,Шаунаван,,,,,,
aldrike01,,,Ки́т,Алдридж,,Ки́т,,71,185,r,19426,5961,aldrike01,1999,1999,,,"I'm sorry, I don't understand your request. Could you please clarify?",1973,7,20,США,МI,Детройт,,,,,,
alexaar01,,,Искусство,Александр,,Артур,,65,150,r,11824,18889,alexaar01,1931,1932,,,"Hello, how can I help you today?",1909,3,2,Канада,Качество,Сент-Жан,1976,,,,,
alexacl01,,,Клара,Александр,,Клэр Артур,Млечник,73,175,r,11823,5962,alexacl01,1974,1977,1978,1978,"I'm sorry, I don't understand your request. Could you please clarify?",1945,6,16,Канада,Да,Коллингвуд,,,,,,
alexeni01,,,Никита,Алексеев,,,,77,227,"Hello, how can I help you today?",19563,42332,alexeni01,2001,2006,,,r,1981,12,27,Россия,,Мурманск,,,,,,
alfreda01,,,Даниэль,Альфредссон,,Даниэль,Альфи,71,207,r,15153,18514,alfreda01,1995,2011,,,r,1972,12,11,Швеция,,Грумы,,,,,,
aliuak01,,,Аким,Алииу,,,,76,225,,,,aliuak01,2011,2011,,,r,1989,4,24,,,,,,,,,
allanje01,,,Джефф,Алан,,Джеффри,,73,194,r,11826,8377,allanje01,1977,1977,1977,1977,"I'm sorry, I don't understand your request. Could you please clarify?",1957,5,17,Канада,Да,Торонто,,,,,,
,,allanmo01h,Монтуг,Алан,,Хью Эндрю Монтегю,,,,,B194501,,,,,,,,1860,10,13,Канада,Качество,Монреаль,1951,9,26,,,
allenbo01,,,Бобби,Аллен,,Роберт Поль,,73,215,"Hello, how can I help you today?",16624,35505,allenbo01,2002,2007,,,"I'm sorry, I don't understand your request. Could you please clarify?",1978,11,14,США,А,Веймут,,,,,,
allenbr01,,,Брайан,Аллен,,,,76,220,"Hello, how can I help you today?",16626,25877,allenbr01,2000,2011,,,"I'm sorry, I don't understand your request. Could you please clarify?",1980,8,21,Канада,Да,Кингстон,,,,,,
allench01,,,Крис,Аллен,,Крис,,74,197,r,11241,20193,allench01,1997,1998,,,"I'm sorry, I don't understand your request. Could you please clarify?",1978,5,8,Канада,Да,Чатем,,,,,,
allenge01,,,Джордж,Аллен,,Джордж Тренхолм,,70,162,"Hello, how can I help you today?",11825,45,allenge01,1938,1946,,,"Hello, how can I help you today?",1914,7,27,Канада,Н/Д,Бэйфилд,2000,3,27,Канада,АВ,Красный Олень
allenke01,allenke01c,allenke01h,Ки́т,Аллен,,КортниKeith,Бинго,71,190,"Hello, how can I help you today?",B199201,11406,allenke01,1953,1954,,,"I'm sorry, I don't understand your request. Could you please clarify?",1923,8,21,Канада,СК,Саскатун,,,,,,
allenpe01,,,Питер,Аллен,,Питер,,74,200,r,10434,10733,allenpe01,1995,1995,,,"I'm sorry, I don't understand your request. Could you please clarify?",1970,3,6,Канада,АВ,Калгари,,,,,,
allenvi01,,,Вив,Аллен,,Виван Маринер,Ски́к,66,140,r,11828,14216,allenvi01,1940,1940,,,r,1916,9,9,Канада,Н/Д,Бэйфилд,1995,,,,,
alleyst01,,,Стив,Аллея,,Стивен,Кошка,72,185,"Hello, how can I help you today?",11829,7406,alleyst01,1979,1980,1977,1978,"Hello, how can I help you today?",1953,12,29,США,МН,Анока,,,,,,
allisda01,allisda01c,,Дэв,Алисон,,Дэвид Брайан,Спарки,73,200,r,11830,49,allisda01,1983,1983,,,"I'm sorry, I don't understand your request. Could you please clarify?",1959,4,14,Канада,Да,Форт-Франсес,,,,,,
allisja01,,,Джейсон,Алисон,,Джейсон Пол,,75,215,r,15021,50,allisja02,1993,2005,,,К,1975,5,29,Канада,Да,Северный Йорк,,,,,,
allisja02,,,Джейми,Алисон,,Джейми,,73,210,"Hello, how can I help you today?",14815,15567,allisja01,1994,2005,,,"I'm sorry, I don't understand your request. Could you please clarify?",1975,5,13,Канада,Да,Линдси,,,,,,
