resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
54,20,4,4,5,10,10.0,10,10,0.0,57,+1:17.181,5544151.0,35.0,13.0,1:35.194,204.668,1
55,20,22,11,17,12,11.0,11,11,0.0,57,+1:17.862,5544832.0,40.0,10.0,1:34.855,205.399,1
56,20,21,10,21,18,12.0,12,12,0.0,56,,,56.0,11.0,1:35.057,204.963,11
57,20,1,1,22,3,13.0,13,13,0.0,56,,,25.0,19.0,1:35.520,203.969,11
58,20,6,3,8,16,14.0,14,14,0.0,56,,,30.0,17.0,1:35.433,204.155,11
59,20,7,5,14,15,15.0,15,15,0.0,56,,,33.0,15.0,1:35.333,204.369,11
60,20,19,8,19,21,16.0,16,16,0.0,56,,,45.0,14.0,1:35.324,204.389,11
61,20,11,8,18,22,17.0,17,17,0.0,56,,,56.0,20.0,1:35.891,203.18,11
62,20,14,9,9,17,18.0,18,18,0.0,56,,,43.0,16.0,1:35.351,204.331,11
63,20,16,10,20,20,19.0,19,19,0.0,56,,,55.0,18.0,1:35.442,204.136,12
64,20,12,4,6,14,,R,20,0.0,40,,,31.0,12.0,1:35.129,204.808,6
65,20,18,11,16,9,,R,21,0.0,19,,,11.0,21.0,1:36.125,202.686,4
66,20,20,5,15,19,,R,22,0.0,0,,,,,,,5
67,21,8,6,1,1,1.0,1,1,10.0,66,1:38:19.051,5899051.0,46.0,1.0,1:21.670,205.191,1
68,21,13,6,2,3,2.0,2,2,8.0,66,+3.228,5902279.0,45.0,2.0,1:21.801,204.863,1
369,36,8,6,6,1,1.0,1,1,10.0,58,1:25:28.770,5128770.0,41.0,1.0,1:25.235,223.978,1
787,55,4,4,1,3,1.0,1,1,10.0,57,1:34:27.870,5667870.0,49.0,2.0,1:26.189,221.499,1
1139,71,21,4,6,1,1.0,1,1,10.0,57,1:24:17.336,5057336.0,55.0,2.0,1:25.994,222.001,1
1515,90,30,6,1,1,1.0,1,1,10.0,58,1:24:15.757,5055757.0,29.0,1.0,1:24.125,226.933,1
1875,108,14,1,5,11,1.0,1,1,10.0,58,1:34:42.1,5682100.0,,,,,1
2195,124,30,6,1,2,1.0,1,1,10.0,58,1:35:36.792,5736792.0,,,,,1
2557,141,30,6,1,1,1.0,1,1,10.0,58,1:38:26.533,5906533.0,,,,,1
2558,141,14,1,4,6,2.0,2,2,6.0,58,+1.717,5908250.0,,,,,1
2567,141,56,19,18,12,11.0,11,11,0.0,57,,,,,,,11
2570,141,18,22,8,16,,R,14,0.0,52,,,,,,,10
2581,142,14,1,4,8,3.0,3,3,4.0,55,+28.555,6483356.0,,,,,1
2589,142,18,22,8,17,11.0,11,11,0.0,53,,,,,,,12
2598,142,56,19,18,12,,R,20,0.0,3,,,,,,,47
2601,143,14,1,4,5,1.0,1,1,10.0,71,1:39:00.834,5940834.0,,,,,1
2610,143,18,22,8,20,10.0,10,10,0.0,64,,,,,,,17
2615,143,56,19,18,13,,R,15,0.0,52,,,,,,,20
2624,144,14,1,4,1,2.0,2,2,6.0,62,+4.352,5449169.0,,,,,1
2634,144,18,22,8,21,12.0,12,12,0.0,60,,,,,,,12
2637,144,56,19,18,13,,R,15,0.0,42,,,,,,,5
2649,145,14,1,4,3,5.0,5,5,2.0,65,+51.616,5514921.0,,,,,1
2659,145,18,22,8,21,15.0,15,15,0.0,62,,,,,,,13
2662,145,56,19,18,13,,R,18,0.0,48,,,,,,,5
2667,146,14,1,4,7,1.0,1,1,10.0,71,1:27:45.927,5265927.0,,,,,1
2673,146,56,19,18,13,7.0,7,7,0.0,70,,,,,,,11
2678,146,18,22,8,21,,R,12,0.0,60,,,,,,,5
2691,147,56,19,18,6,3.0,3,3,4.0,78,+30.698,6473259.0,,,,,1
2693,147,14,1,4,1,5.0,5,5,2.0,77,,,,,,,11
2695,147,18,22,8,17,7.0,7,7,0.0,77,,,,,,,11
2722,148,14,1,4,3,,R,12,0.0,54,,,,,,,5
2728,148,18,22,8,20,,R,18,0.0,17,,,,,,,44
2731,148,56,19,18,15,,R,21,0.0,1,,,,,,,4
2735,149,14,1,4,5,3.0,3,3,4.0,67,+24.993,5407717.0,,,,,1
2739,149,56,19,18,12,7.0,7,7,0.0,67,+1:06.198,5448922.0,,,,,1
2745,149,18,22,8,20,13.0,13,13,0.0,65,,,,,,,12
2758,150,14,1,4,3,4.0,4,4,3.0,72,+17.106,5632742.0,,,,,1
2770,150,18,22,8,17,16.0,16,16,0.0,68,,,,,,,32
2772,150,56,19,18,12,,R,18,0.0,54,,,,,,,5
2785,151,56,19,18,15,9.0,9,9,0.0,59,,,,,,,11
2791,151,18,22,8,18,15.0,15,15,0.0,58,,,,,,,12
2795,151,14,1,4,3,,R,19,0.0,2,,,,,,,22
2803,152,18,22,8,18,5.0,5,5,2.0,45,+1:05.454,4763327.0,,,,,1
2810,152,14,1,4,5,,R,12,0.0,27,,,,,,,5
2816,152,56,19,18,11,,R,18,0.0,16,,,,,,,32
2823,153,14,1,4,2,3.0,3,3,4.0,77,+3.940,6113615.0,,,,,1
2839,153,18,22,8,17,,R,19,0.0,34,,,,,,,20
2842,153,56,19,18,14,,R,22,0.0,0,,,,,,,20
2844,154,14,1,4,9,2.0,2,2,6.0,36,+10.098,4095100.0,,,,,1
2857,154,18,22,8,15,,R,15,0.0,17,,,,,,,20
2862,154,56,19,18,17,,R,20,0.0,0,,,,,,,4
2883,155,56,19,18,13,,R,19,0.0,14,,,,,,,5
2884,155,14,1,4,6,,R,20,0.0,6,,,,,,,5
2885,155,18,22,8,11,,R,21,0.0,4,,,,,,,5
2889,156,14,1,4,7,3.0,3,3,4.0,73,+12.043,5574883.0,,,,,1
2891,156,56,19,18,14,5.0,5,5,2.0,73,+1:12.434,5635274.0,,,,,1
2895,156,18,22,8,10,9.0,9,9,0.0,72,,,,,,,11
2911,157,14,1,4,7,3.0,3,3,4.0,53,+23.262,5276560.0,,,,,1
2915,157,18,22,8,9,7.0,7,7,0.0,53,+1:37.102,5350400.0,,,,,1
2928,157,56,19,18,13,,R,20,0.0,24,,,,,,,71
2931,158,30,6,3,3,1.0,1,1,10.0,58,1:34:01.987,5641987.0,,,,,1
3304,175,56,6,4,6,1.0,1,1,10.0,57,1:35:01.659,5701659.0,,,,,1
3656,191,57,1,8,1,1.0,1,1,10.0,58,1:31:46.0,5506000.0,,,,,1
4005,207,14,1,10,4,1.0,1,1,10.0,58,1:30:28.718,5428718.0,,,,,1
4381,224,71,3,5,2,1.0,1,1,10.0,58,1:32:50.4,5570400.0,,,,,1
5115,256,71,3,5,1,1.0,1,1,10.0,81,1:49:15.946,6555946.0,,,,,1
5555,272,95,3,2,1,1.0,1,1,10.0,81,1:47:51.4,6471400.0,,,,,1
5971,288,102,1,8,1,1.0,1,1,10.0,79,1:43:27.476,6207476.0,,,,,1
6447,304,77,1,2,4,1.0,1,1,10.0,81,1:46:54.786,6414786.0,,,,,1
6980,320,102,1,1,1,1.0,1,1,5.0,14,24:34.899,1474899.0,,,,,1
7524,336,137,22,20,7,1.0,1,1,9.0,81,1:49:44.570,6584570.0,,,,,1
7554,1,18,23,22,1,1.0,1,1,10.0,58,1:34:15.784,5655784.0,17.0,3.0,1:28.020,216.891,1
7573,1,1,1,1,18,,D,20,0.0,58,,,39.0,13.0,1:29.020,214.455,2
7574,2,18,23,22,1,1.0,1,1,5.0,31,1:10:52.092,4252092.0,18.0,1.0,1:36.641,206.483,1
7580,2,1,1,1,12,7.0,7,7,1.0,31,+1:00.733,4312825.0,17.0,11.0,1:39.141,201.276,1
7596,3,18,23,22,5,3.0,3,3,6.0,56,+44.975,7108460.0,44.0,6.0,1:53.546,172.825,1
7599,3,1,1,1,9,6.0,6,6,3.0,56,+1:11.866,7135351.0,39.0,12.0,1:54.665,171.138,1
7614,4,18,23,22,4,1.0,1,1,10.0,57,1:31:48.182,5508182.0,11.0,3.0,1:34.588,205.979,1
7617,4,1,1,1,5,4.0,4,4,5.0,57,+22.096,5530278.0,13.0,6.0,1:34.915,205.269,1
7634,5,18,23,22,1,1.0,1,1,10.0,66,1:37:19.202,5839202.0,17.0,2.0,1:22.899,202.149,1
7642,5,1,1,1,14,9.0,9,9,0.0,65,,,29.0,9.0,1:23.839,199.883,11
7654,6,18,23,22,1,1.0,1,1,10.0,78,1:40:44.282,6044282.0,49.0,2.0,1:15.190,159.914,1
7665,6,1,1,1,19,12.0,12,12,0.0,77,,,65.0,8.0,1:15.706,158.824,11
7674,7,18,23,22,2,1.0,1,1,10.0,58,1:26:24.848,5184848.0,40.0,1.0,1:27.579,219.422,1
7686,7,1,1,1,16,13.0,13,13,0.0,58,+1:20.454,5265302.0,53.0,15.0,1:28.562,216.986,1
7699,8,18,23,22,6,6.0,6,6,3.0,60,+46.285,5015613.0,54.0,4.0,1:21.189,227.956,1
7709,8,1,1,1,18,16.0,16,16,0.0,59,,,24.0,18.0,1:22.576,224.128,11
7718,9,18,23,22,3,5.0,5,5,4.0,60,+23.609,5826919.0,53.0,6.0,1:34.252,196.63,1
7731,9,1,1,1,5,18.0,18,18,0.0,59,,,46.0,15.0,1:35.367,194.331,11
7734,10,1,1,1,4,1.0,1,1,10.0,70,1:38:23.876,5903876.0,16.0,4.0,1:22.479,191.219,1
7740,10,18,23,22,8,7.0,7,7,2.0,70,+55.088,5958964.0,57.0,6.0,1:22.706,190.694,1
8202,364,156,25,3,19,,R,19,0.0,16,,,,,,,5
8222,365,95,6,27,12,1.0,1,1,9.0,77,1:49:38.650,6578650.0,,,,,1
8231,365,118,21,9,9,10.0,10,10,0.0,76,,,,,,,11
8233,365,84,34,7,15,12.0,12,12,0.0,75,,,,,,,12
8234,365,156,25,3,19,13.0,13,13,0.0,73,,,,,,,14
8455,371,123,3,5,5,1.0,1,1,9.0,70,2:00:17.421,7217421.0,,,,,1
8958,387,117,1,11,2,1.0,1,1,9.0,82,1:53:14.676,6794676.0,,,,,1
9381,403,77,6,28,1,1.0,1,1,9.0,82,1:52:56.144,6776144.0,,,,,1
9794,419,117,1,1,4,1.0,1,1,9.0,82,1:54:20.388,6860388.0,,,,,1
10201,435,177,3,6,3,1.0,1,1,9.0,82,2:00:40.473,7240473.0,,,,,1
16387,667,341,11,7,6,8.0,8,8,0.0,75,,,,,,,15
16393,667,328,196,16,3,,R,14,0.0,43,,,,,,,5
16399,667,374,66,12,14,,R,20,0.0,7,,,,,,,69
16400,667,312,167,14,21,,R,21,0.0,4,,,,,,,44
16403,668,289,180,10,6,1.0,1,1,9.0,90,2:15:02.1,8102100.0,,,,,1
16405,668,312,195,14,13,3.0,3,3,4.0,89,,,,,,,11
16409,668,341,11,7,7,,R,7,0.0,74,,,,,,,6
16412,668,361,66,5,11,,R,10,0.0,52,,,,,,,48
16417,669,289,180,9,1,1.0,1,1,9.0,80,2:00:32.3,7232300.0,,,,,1
16418,669,370,66,15,6,2.0,2,2,6.0,80,+2.2,7234500.0,,,,,1
16422,669,341,11,8,4,,R,6,0.0,16,,,,,,,6
16426,669,361,66,16,11,,R,10,0.0,11,,,,,,,83
16432,669,262,180,10,13,,R,16,0.0,0,,,,,,,3
16438,670,328,196,7,2,4.0,4,4,3.0,27,,,,,,,60
16439,670,262,180,2,15,5.0,5,5,2.0,26,,,,,,,7
16443,670,361,66,14,7,,R,9,0.0,22,,,,,,,5
16445,670,341,11,20,4,,R,11,0.0,11,,,,,,,22
16447,670,312,195,16,11,,R,13,0.0,6,,,,,,,20
16448,670,370,66,12,18,,R,14,0.0,6,,,,,,,108
16450,670,289,180,1,14,,R,16,0.0,5,,,,,,,86
20347,338,18,1,1,4,1.0,1,1,25.0,58,1:33:36.531,5616531.0,52.0,6.0,1:29.291,213.804,1
20779,841,20,9,1,1,1.0,1,1,25.0,58,1:29:30.259,5370259.0,44.0,4.0,1:29.844,212.488,1
21232,860,18,1,3,2,1.0,1,1,25.0,58,1:34:09.565,5649565.0,56.0,1.0,1:29.187,214.053,1
21712,880,8,208,7,7,1.0,1,1,25.0,58,1:30:03.225,5403225.0,56.0,1.0,1:29.274,213.845,1
22130,900,3,131,6,3,1.0,1,1,25.0,57,1:32:58.710,5578710.0,19.0,1.0,1:32.478,206.436,1
22538,926,1,131,44,1,1.0,1,1,25.0,58,1:31:54.067,5514067.0,50.0,1.0,1:30.945,209.915,1
22917,948,3,131,6,2,1.0,1,1,25.0,57,1:48:15.565,6495565.0,21.0,3.0,1:30.557,210.815,1
23379,969,20,6,5,2,1.0,1,1,25.0,57,1:24:11.672,5051672.0,53.0,3.0,1:26.638,220.351,1
