raceid,driverid,stop,lap,time,duration,milliseconds
880,819,2,33,17:57:12,23.509,23509
903,820,3,48,16:30:26,23.886,23886
957,837,1,6,13:16:29,29.998,29998
878,807,1,17,13:33:38,22.099,22099
970,807,1,1,14:05:25,23.550,23550
899,823,3,52,15:13:57,17.339,17339
870,819,1,20,14:36:59,20.915,20915
901,8,3,34,17:07:07,24.246,24246
964,832,2,37,15:06:04,22.938,22938
965,830,2,26,14:49:08,36.112,36112
967,20,2,20,14:48:05,33:30.637,2010637
880,8,2,34,17:56:41,22.181,22181
972,807,1,40,16:16:07,30.280,30280
902,828,1,11,18:23:34,25.367,25367
876,817,1,27,15:45:46,22.637,22637
965,815,2,27,14:51:47,24.467,24467
869,819,2,43,15:03:49,19.391,19391
966,13,1,14,13:24:24,21.863,21863
875,155,2,7,15:17:22,13.986,13986
916,826,2,41,15:18:59,24.189,24189
880,13,2,23,17:39:40,21.511,21511
963,835,1,31,15:59:04,23.928,23928
914,818,1,2,15:06:50,18:56.557,1136557
936,8,5,52,15:27:47,59.555,59555
895,821,1,9,15:18:50,23.887,23887
885,20,1,30,14:44:08,24.375,24375
904,807,2,36,14:59:56,22.724,22724
896,13,1,8,15:15:56,23.579,23579
871,18,1,20,14:46:43,19.668,19668
890,20,1,11,14:19:47,21.343,21343
860,3,2,31,17:52:34,23.017,23017
907,817,1,10,14:15:42,21.467,21467
881,821,4,51,17:35:38,22.542,22542
913,818,3,44,21:34:02,30.111,30111
909,828,3,41,15:03:48,20.423,20423
978,154,2,43,14:16:53,28.998,28998
902,818,1,1,18:06:44,33.895,33895
897,817,2,28,17:55:05,22.946,22946
974,1,1,46,15:02:38,24.155,24155
956,822,1,9,14:14:09,21.047,21047
884,821,1,13,14:23:38,22.144,22144
850,816,2,49,15:27:24,23.588,23588
856,13,2,34,16:06:13,21.080,21080
845,2,1,21,14:36:21,21.322,21322
859,1,2,33,14:46:43,20.396,20396
960,13,1,2,14:07:44,22.484,22484
982,807,1,1,20:06:30,31.032,31032
869,10,2,40,15:00:18,18.952,18952
970,807,3,5,14:15:58,17.362,17362
881,820,4,41,17:19:43,22.271,22271
980,825,3,34,15:10:50,23.737,23737
887,807,2,25,13:50:08,26.256,26256
958,154,2,36,14:56:35,22.303,22303
913,154,1,10,20:23:40,29.322,29322
943,830,1,25,13:38:51,22.985,22985
954,832,1,13,14:21:10,23.517,23517
890,814,2,26,14:43:05,22.723,22723
939,813,3,54,21:53:08,29.996,29996
956,822,2,28,14:38:22,20.876,20876
893,822,2,24,20:50:54,30.790,30790
884,821,4,54,15:26:28,19.324,19324
878,5,1,21,13:41:14,22.713,22713
955,154,1,10,17:22:51,21.132,21132
847,18,3,19,13:35:02,23.868,23868
942,832,3,43,15:30:32,26.840,26840
904,817,2,45,15:13:16,21.830,21830
851,813,4,50,15:23:34,23.016,23016
864,37,1,10,14:19:19,22.275,22275
952,821,2,30,14:51:38,22.430,22430
849,4,1,12,13:25:42,26.566,26566
905,155,1,25,14:39:30,25.421,25421
899,820,3,66,15:32:58,23.222,23222
888,819,2,24,14:44:58,21.388,21388
971,13,2,37,19:06:22,24.240,24240
970,815,4,6,14:18:30,18.225,18225
905,20,1,4,14:10:25,1:06.065,66065
886,16,1,9,14:15:30,22.789,22789
936,154,2,34,14:57:48,28.707,28707
872,819,1,18,14:31:32,24.039,24039
884,8,2,26,14:43:15,19.743,19743
846,18,2,33,14:46:57,26.421,26421
861,5,4,38,18:18:52,23.782,23782
938,13,1,19,14:31:39,25.207,25207
898,13,2,38,14:13:40,24.116,24116
887,815,1,13,13:25:16,24.596,24596
883,813,3,39,16:11:04,22.066,22066
963,826,2,29,15:55:54,24.338,24338
882,817,2,23,15:44:33,20.303,20303
927,831,1,2,15:07:27,33.918,33918
851,1,6,56,15:30:48,13.173,13173
909,807,2,39,14:59:03,19.514,19514
957,835,3,19,13:42:54,41.486,41486
903,824,1,11,15:23:56,24.784,24784
971,817,2,39,19:09:27,25.200,25200
969,832,1,18,16:33:49,21.762,21762
879,808,3,54,15:23:17,22.702,22702
865,814,1,35,14:51:32,25.642,25642
885,820,1,23,14:35:17,25.337,25337
897,822,1,24,17:47:40,23.361,23361
969,20,1,23,16:40:32,21.988,21988
960,830,3,16,14:55:40,23.231,23231
952,18,1,10,14:20:28,22.280,22280
910,3,1,9,14:19:36,22.827,22827
910,18,1,8,14:17:29,26.737,26737
958,821,2,37,14:58:00,22.520,22520
842,2,3,39,17:12:09,22.602,22602
916,4,2,43,15:22:10,24.133,24133
918,3,1,11,17:23:26,21.741,21741
944,20,1,13,14:19:44,23.801,23801
864,4,2,26,14:42:46,20.028,20028
848,30,3,31,14:59:40,21.168,21168
942,13,1,18,14:40:23,24.646,24646
928,817,2,36,15:07:45,22.897,22897
978,828,1,28,13:53:19,28.825,28825
894,807,1,10,15:21:50,23.654,23654
929,830,2,30,18:55:37,27.225,27225
898,824,1,21,13:44:14,26.205,26205
881,20,1,5,16:13:32,21.135,21135
868,39,2,35,14:03:37,27.944,27944
860,18,1,16,17:28:30,23.275,23275
966,8,1,20,13:32:40,22.398,22398
911,16,2,21,14:45:40,23.779,23779
911,817,1,11,14:25:27,22.913,22913
914,825,4,33,16:32:03,23.701,23701
877,811,1,32,18:06:19,22.587,22587
852,10,3,14,14:33:40,24.204,24204
858,22,1,18,17:36:43,24.219,24219
855,155,2,24,15:45:21,22.299,22299
855,815,2,37,16:08:38,24.461,24461
957,20,1,5,13:14:20,31.381,31381
962,822,4,32,21:07:22,1:03.680,63680
982,839,6,38,21:29:07,29.134,29134
869,817,2,38,14:55:57,17.990,17990
851,153,3,47,15:17:40,21.345,21345
855,3,3,41,16:15:25,20.809,20809
910,822,3,59,15:40:29,22.589,22589
873,17,1,8,20:19:35,29.333,29333
963,4,3,40,16:14:25,23.920,23920
894,16,2,28,15:54:36,23.155,23155
884,814,1,9,14:17:29,20.615,20615
944,815,2,33,14:46:36,23.609,23609
845,813,3,36,14:59:14,21.574,21574
843,153,1,9,15:19:36,22.419,22419
950,832,3,33,15:04:13,24.269,24269
982,13,3,3,20:13:17,25.731,25731
890,4,2,34,14:54:07,22.249,22249
883,4,3,24,15:45:32,21.123,21123
907,813,2,56,15:13:32,22.612,22612
883,13,4,36,16:06:01,27.757,27757
913,813,4,31,21:06:18,29.655,29655
866,13,1,12,14:19:28,21.128,21128
849,2,2,30,13:57:06,24.434,24434
897,819,1,8,17:18:39,22.498,22498
945,13,1,6,17:14:32,22.851,22851
869,4,2,41,14:59:05,17.942,17942
854,67,1,11,20:25:50,32.827,32827
927,20,1,17,15:35:47,23.996,23996
849,153,2,31,13:58:46,24.095,24095
847,30,2,21,13:38:51,24.196,24196
940,154,1,11,14:22:12,23.793,23793
855,17,1,10,15:20:39,21.820,21820
842,16,3,32,17:00:56,22.550,22550
945,3,1,10,17:21:26,21.637,21637
863,817,1,7,15:15:42,25.829,25829
874,155,1,14,15:28:06,20.783,20783
932,815,1,24,14:35:26,23.453,23453
950,8,2,14,14:31:08,23.296,23296
847,30,3,34,16:08:48,22.832,22832
930,815,2,36,15:01:03,22.426,22426
956,831,1,28,14:38:23,20.929,20929
963,825,1,1,15:06:24,30.679,30679
938,833,1,27,14:45:21,26.435,26435
958,3,2,42,15:03:58,22.351,22351
931,13,3,62,15:29:53,24.395,24395
929,20,1,13,18:25:38,24.509,24509
858,155,2,33,18:03:42,23.108,23108
926,828,3,43,17:14:28,22.353,22353
851,814,3,42,15:10:06,20.935,20935
960,13,2,9,14:24:35,16:40.664,1000664
973,807,1,15,14:25:28,22.490,22490
951,1,1,17,15:35:21,30.001,30001
842,5,1,15,16:30:37,29.084,29084
937,154,1,9,14:24:43,23.717,23717
954,831,2,35,14:51:16,23.608,23608
895,16,1,8,15:17:19,23.803,23803
936,813,4,44,15:14:53,18.782,18782
853,814,1,13,14:25:33,21.870,21870
937,13,2,21,14:48:52,23.655,23655
954,154,3,46,15:05:13,32.114,32114
851,3,1,12,14:24:17,20.767,20767
893,822,3,42,21:28:43,33.836,33836
857,3,2,45,16:12:29,22.978,22978
903,155,3,40,16:15:53,24.722,24722
871,807,1,13,14:33:14,22.152,22152
867,3,1,20,14:39:17,20.625,20625
851,24,5,51,15:28:58,22.458,22458
861,10,2,13,17:26:37,25.660,25660
886,815,1,13,14:21:03,20.427,20427
873,815,2,40,21:26:57,30.217,30217
939,831,1,13,20:28:53,29.679,29679
910,813,1,8,14:18:14,22.376,22376
950,836,3,43,15:22:12,24.274,24274
892,3,1,26,14:42:35,24.079,24079
879,10,3,31,14:51:14,23.544,23544
982,832,2,2,20:10:00,27.452,27452
943,832,2,43,14:04:29,23.776,23776
941,815,1,12,14:27:00,30.545,30545
844,5,3,53,16:28:36,23.114,23114
883,17,2,21,15:40:08,21.221,21221
880,20,1,7,17:14:25,21.807,21807
893,819,2,25,20:53:55,32.008,32008
940,18,2,27,14:49:59,23.801,23801
866,10,1,24,14:36:31,25.520,25520
893,824,1,10,20:23:58,29.573,29573
914,821,1,2,15:06:39,18:54.553,1134553
843,13,1,15,15:29:47,21.624,21624
936,4,1,15,14:29:00,21.567,21567
964,3,1,12,14:23:28,22.673,22673
917,818,1,9,14:15:04,23.782,23782
861,30,3,39,18:19:33,22.163,22163
842,1,2,24,16:45:48,22.611,22611
909,20,1,14,14:23:46,19.607,19607
928,18,1,14,14:28:51,23.936,23936
897,17,1,8,17:18:09,21.175,21175
970,8,4,39,15:14:04,23.119,23119
950,821,2,34,15:06:14,22.963,22963
976,822,3,17,17:39:52,14.978,14978
942,831,2,3,14:11:11,25.931,25931
887,821,1,10,13:20:28,25.330,25330
880,823,2,16,17:29:58,23.834,23834
957,821,2,17,13:38:37,29.884,29884
