year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1989,NHL,PIT,PIT,WA,PT,5,,80,32,40,8.0,,72,,,318,359,Pittsburgh Penguins,2132,14,86,403,21,94,372,7
1983,NHL,MNS,DAL,CC,NO,1,CF,80,39,31,10.0,,88,,,345,344,Minnesota North Stars,1696,8,91,340,8,89,407,18
1993,NHL,PHI,PHI,EC,AT,6,,84,35,39,10.0,,80,,,294,314,Philadelphia Flyers,1697,32,80,385,14,80,414,9
1978,NHL,VAN,VAN,CC,SM,2,PRE,80,25,42,13.0,,63,,,217,291,Vancouver Canucks,1134,14,56,295,9,49,248,1
1959,NHL,TOR,TOR,,,2,F,70,35,26,9.0,,79,,,199,195,Toronto Maple Leafs,859,,,,,,,
1996,NHL,COL,COL,WC,PC,1,CF,82,49,24,9.0,,107,,,277,205,Colorado Avalanche,1361,24,83,403,12,42,339,14
1973,NHL,ATF,CAL,,WD,4,QF,78,30,34,14.0,,74,,,214,238,Atlanta Flames,841,14,44,264,6,46,223,1
1916,NHA,MOC,MTL,,,2,F,20,10,10,0.0,,20,,,89,80,Montreal Canadiens,,,,,,,,
2010,NHL,NJD,NJD,EC,AT,4,,82,38,39,,5,81,3,2,174,209,New Jersey Devils,765,18,34,237,8,40,241,3
1985,NHL,WIN,PHO,CC,SM,3,DSF,80,26,47,7.0,,59,,,295,372,Winnipeg Jets,1774,24,72,356,14,83,335,13
1993,NHL,WIN,PHO,WC,CE,6,,84,24,51,9.0,,57,,,245,344,Winnipeg Jets,2143,8,82,423,17,91,445,13
1973,WHA,WIJ,PHO,,WW,4,AVQF,78,34,39,5.0,,73,,,264,296,Winnipeg Jets,673,6,39,240,15,45,207,8
1998,NHL,LAK,LAK,WC,PC,5,,82,32,45,5.0,,69,,,189,222,Los Angeles Kings,1383,14,43,327,11,47,330,12
1976,NHL,CLE,CLE,WA,AD,4,,80,25,42,13.0,,63,,,240,292,Cleveland Barons,1011,20,59,298,12,52,237,2
2002,NHL,ANA,ANA,WC,PC,2,F,82,40,27,9.0,6,95,,,203,193,Mighty Ducks of Anaheim,954,20,56,348,5,42,333,8
1949,NHL,CHI,CHI,,,6,,70,22,38,10.0,,54,,,203,244,Chicago Black Hawks,620,,,,,,,
1985,NHL,CHI,CHI,CC,NO,1,DSF,80,39,33,8.0,,86,,,351,349,Chicago Black Hawks,1537,16,85,332,10,85,388,15
1919,PCHA,SEA,SEA,,,1,F,22,12,10,0.0,,24,,,59,55,Seattle Metropolitans,,,,,,,,
2002,NHL,DAL,DAL,WC,PC,1,CSF,82,46,17,15.0,4,111,,,245,169,Dallas Stars,1166,28,62,327,6,50,346,9
1992,NHL,SJS,SJS,CC,SM,6,,84,11,71,2.0,,24,,,218,414,San Jose Sharks,2134,10,66,409,15,113,483,13
2002,NHL,BUF,BUF,EC,NE,5,,82,27,37,10.0,8,72,,,190,219,Buffalo Sabres,1276,30,51,354,11,53,363,8
2005,NHL,STL,STL,WC,CE,5,,82,21,46,,15,57,4,8,197,292,St. Louis Blues,1373,18,75,512,8,82,461,6
1982,NHL,MTL,MTL,WA,AD,2,DSF,80,42,24,14.0,,98,,,350,286,Montreal Canadiens,1116,10,64,288,8,68,260,8
1909,NHA,COB,BKN,,,4,,12,4,8,0.0,,8,,,79,104,Cobalt Silver Kings,,,,,,,,
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6,70,,,206,232,Montreal Canadiens,1020,18,68,421,3,60,337,5
1970,NHL,MNS,DAL,,WD,4,SF,78,28,34,16.0,,72,,,191,223,Minnesota North Stars,898,4,38,259,4,55,268,6
2000,NHL,TBL,TBL,EC,SE,5,,82,24,47,6.0,5,59,,,201,280,Tampa Bay Lightning,1404,20,53,424,11,72,422,9
2005,NHL,PIT,PIT,EC,AT,5,,82,22,46,,14,58,1,6,244,316,Pittsburgh Penguins,1559,20,94,495,16,113,533,13
1940,NHL,DET,DET,,,3,F,48,21,16,11.0,,53,,,112,102,Detroit Red Wings,337,,,,,,,
1913,PCHA,VML,VMR,,,2,,16,7,9,0.0,,14,,,89,89,Vancouver Millionaires,,,,,,,,
1938,NHL,BOS,BOS,,,1,SC,48,36,10,2.0,,74,,,156,76,Boston Bruins,251,,,,,,,
1998,NHL,BOS,BOS,EC,NE,3,CSF,82,39,30,13.0,,91,,,214,181,Boston Bruins,1182,6,65,368,9,33,305,3
1996,NHL,PHO,PHO,WC,CE,3,CQF,82,38,37,7.0,,83,,,240,243,Phoenix Coyotes,1582,16,65,359,14,47,334,9
1972,NHL,CLF,CLE,,WD,8,,78,16,46,16.0,,48,,,213,323,California Golden Seals,840,0,41,250,4,56,242,4
1978,WHA,SOV,SOV,,,8,,6,4,1,1.0,,9,,,27,20,Soviet All Stars,77,0,,,,,,
1943,NHL,CHI,CHI,,,4,F,50,22,23,5.0,,49,,,178,187,Chicago Black Hawks,220,,,,,,,
1974,NHL,MNS,DAL,CC,SM,4,,80,23,50,7.0,,53,,,221,341,Minnesota North Stars,1106,14,45,293,10,81,303,3
2001,NHL,DET,DET,WC,CE,1,SC,82,51,17,10.0,4,116,,,251,187,Detroit Red Wings,1053,10,73,359,7,48,343,9
1917,NHL,TOA,TOR,,,1,SC,22,13,9,0.0,,26,,,108,109,Toronto Arenas,355,,,,,,,
1988,NHL,HAR,CAR,WA,AD,4,DSF,80,37,38,5.0,,79,,,299,290,Hartford Whalers,1672,10,87,418,18,70,377,3
1976,WHA,MF2,MF2,,EW,6,,42,19,18,5.0,,43,,,136,129,Minnesota Fighting Saints,600,0,22,107,7,33,130,3
1911,PCHA,VML,VMR,,,2,,15,7,8,0.0,,14,,,102,94,Vancouver Millionaires,,,,,,,,
2001,NHL,NJD,NJD,EC,AT,3,CQF,82,41,28,9.0,4,95,,,205,187,New Jersey Devils,1010,18,44,261,8,43,264,2
