coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
bowmasc01c,1992,PIT,NHL,1,,84,56,21,7,12,7,5,0
randake01c,1923,HAM,NHL,2,,14,6,8,0,,,,
imlacpu01c,1966,TOR,NHL,1,,70,32,27,11,12,8,4,0
keenami01c,1989,CHI,NHL,1,,80,41,33,6,20,10,10,0
patrile01c,1935,NYR,NHL,1,,48,19,17,12,,,,
murphji01c,1913,TOO,NHA,1,,20,4,16,0,,,,
patrifr01c,1916,VML,PCHA,1,,23,14,9,0,,,,
bowmasc01c,1975,MTL,NHL,1,,80,58,11,11,13,12,1,0
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
thomppa01c,1944,CHI,NHL,1,,1,0,1,0,,,,
bowmasc01c,1981,BUF,NHL,3,,9,4,5,0,4,1,3,0
cheevge01c,1984,BOS,NHL,1,,56,25,24,7,,,,
crispte01c,1988,CAL,NHL,1,,80,54,17,9,22,16,6,0
berrybo01c,1981,MTL,NHL,1,,80,46,17,17,5,2,3,0
weilaco01c,1940,BOS,NHL,1,,48,27,8,13,11,8,3,0
neilsro01c,1983,LAK,NHL,3,,28,8,17,3,,,,
babcomi01c,2011,DET,NHL,1,,82,48,28,6,5,1,4,0
burnspa01c,1989,MTL,NHL,1,,80,41,28,11,11,5,6,0
murraan01c,2009,STL,NHL,1,,40,17,17,6,,,,
carpedo01c,1987,NJD,NHL,1,,50,21,24,5,,,,
patricr01c,1980,NYR,NHL,2,,60,26,23,11,14,7,7,0
macneal01c,2002,CAL,NHL,2,,11,4,5,2,,,,
quennjo01c,2003,STL,NHL,1,,61,29,25,7,,,,
lalonne01c,1919,MTL,NHL,1,,24,13,11,0,,,,
sonmogl01c,1976,MF2,WHA,1,,42,19,18,5,,,,
juliecl01c,2011,BOS,NHL,1,,82,49,29,4,7,3,4,0
quinnpa01c,2000,TOR,NHL,1,,82,37,34,11,11,7,4,0
plagebo01c,1992,STL,NHL,1,,11,4,6,1,,,,
hennilo01c,1986,MNS,NHL,1,,78,30,39,9,,,,
malonda01c,1988,WIN,NHL,1,,52,18,25,9,,,,
cookbi01c,1951,NYR,NHL,2,,47,17,22,8,,,,
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4,0,4,0
dineebi01c,1977,HOU,WHA,1,,80,42,34,4,6,2,4,0
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7,3,4,0
mauripa01c,2009,CAR,NHL,1,,82,35,37,10,,,,
wilsoro02c,2003,SJS,NHL,1,,82,43,27,12,17,10,7,0
wilsojo01c,1974,MIB,WHA,1,,78,21,53,4,,,,
burnspa01c,2003,NJD,NHL,1,,82,43,27,12,5,1,4,0
bergemi03c,1982,QUE,NHL,1,,80,34,34,12,4,1,3,0
murrabr01c,1983,WAS,NHL,1,,80,48,27,5,8,4,4,0
crispte01c,1996,TBL,NHL,1,,82,32,40,10,,,,
laviope01c,2003,CAR,NHL,2,,52,20,26,6,,,,
schoeji01c,1993,WAS,NHL,2,,37,19,12,6,11,5,6,0
nealeha01c,1972,MFS,WHA,2,,19,10,9,0,6,1,4,0
dandule01c,1924,MTL,NHL,1,,30,17,11,2,6,3,3,0
