year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1975,WHA,CLC,23,15,2.0,,12,25,3.0,,,,,,3,3,0,,6,6,2,,3,11,0,,7,5,2.0,,7,6,1.0,,7,7,0,,2,2,0,
1967,NHL,TOR,24,9,4.0,,9,22,6.0,,,,,,4,4,0,,8,3,3,,5,5,3,,6,5,2.0,,1,10,1.0,,9,4,1,,,,,
1977,NHL,WAS,10,23,7.0,,7,26,7.0,,,,,,2,5,0,,0,10,5,,4,6,3,,3,9,3.0,,3,10,0.0,,2,8,2,,3,1,1,
1962,NHL,DET,19,10,6.0,,13,15,7.0,,,,,,5,0,2,,6,5,2,,5,6,3,,5,4,3.0,,3,7,3.0,,8,3,0,,,,,
1991,NHL,PIT,21,13,6.0,,18,19,3.0,,,,,,5,5,2,,8,3,2,,9,5,0,,3,7,1.0,,3,7,3.0,,10,3,1,,1,2,0,
1990,NHL,VAN,18,17,5.0,,10,26,4.0,,,,,,6,6,0,,6,6,2,,5,9,1,,2,9,2.0,,5,6,2.0,,4,7,2,,,,,
1972,WHA,MFS,24,14,1.0,,14,23,2.0,,,,,,2,5,1,,10,4,0,,8,7,1,,5,7,1.0,,6,6,0.0,,7,8,0,,,,,
1999,NHL,CAL,20,14,6.0,1,11,22,4.0,4,,,,,3,8,2,0,5,6,0,0,8,2,3,1,7,6,0.0,0,3,3,2.0,4,4,8,2,0,1,3,1,0
1971,NHL,CLF,14,12,13.0,,7,27,5.0,,,,,,3,5,3,,5,9,0,,3,6,4,,6,5,3.0,,1,6,5.0,,3,7,3,,0,1,0,
1935,NHL,TOR,15,4,5.0,,8,15,1.0,,,,,,,,,,5,3,1,,5,2,1,,2,7,1.0,,7,4,1.0,,4,3,2,,,,,
1981,NHL,LAK,19,15,6.0,,5,26,9.0,,,,,,6,6,0,,4,8,0,,3,7,3,,1,6,8.0,,3,5,2.0,,7,7,2,,0,2,0,
1982,NHL,HAR,13,22,5.0,,6,32,2.0,,,,,,2,6,2,,3,8,1,,5,8,2,,3,10,1.0,,3,10,0.0,,3,10,1,,0,2,0,
1971,NHL,STL,17,17,5.0,,11,22,6.0,,,,,,3,6,1,,4,6,3,,3,9,2,,7,5,1.0,,5,7,2.0,,6,4,2,,0,2,0,
1992,NHL,HAR,12,25,5.0,,14,27,1.0,,,,,,3,8,0,,3,8,1,,5,7,2,,3,11,1.0,,3,7,0.0,,5,7,1,,4,4,1,
1950,NHL,CHI,8,22,5.0,,5,25,5.0,,,,,,2,3,2,,7,5,1,,2,8,4,,0,12,2.0,,2,8,1.0,,0,11,0,,,,,
2005,NHL,ATL,24,13,,4,17,20,,4,,,,,3,8,,0,7,4,,3,6,5,,3,7,7,,0,3,2,,0,9,5,,0,6,2,,2
1976,NHL,CHI,19,16,5.0,,7,27,6.0,,,,,,7,5,1,,3,7,1,,2,8,4,,6,4,3.0,,5,8,1.0,,3,9,1,,0,2,0,
2009,NHL,EDM,18,19,,4,9,28,,4,,,,,7,6,,1,3,7,,3,6,8,,0,0,10,,2,3,5,,0,5,9,,1,3,2,,1
2001,NHL,PIT,16,20,4.0,1,12,21,4.0,4,,,,,4,6,1,1,6,4,2,1,4,7,2,0,8,6,0.0,1,1,4,1.0,1,5,7,1,1,0,7,1,0
1925,NHL,MTL,5,12,1.0,,6,12,0.0,,,,,,,,,,0,1,0,,4,5,0,,5,5,0.0,,1,8,1.0,,1,5,0,,,,,
1986,NHL,BOS,25,11,4.0,,14,23,3.0,,,,,,5,4,1,,5,7,3,,6,5,0,,10,4,1.0,,5,7,0.0,,8,5,2,,0,2,0,
1912,PCHA,NWR,3,2,0.0,,1,7,0.0,,,,,,,,,,,,,,0,2,0,,1,4,0.0,,3,2,0.0,,0,1,0,,,,,
