playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
aubinje01,2005,1,TOR,NHL,11,677,9,0,2,0,1,25,330,,,,,,,,,
larocmi01,1982,2,PHI,NHL,2,120,0,1,1,0,0,8,56,,,,,,,,,
ramoka01,2006,1,TBL,NHL,2,70,0,0,0,0,0,4,23,,,,,,,,,
josepcu01,2008,1,TOR,NHL,21,841,5,9,1,1,0,50,383,,,,,,,,,
littmda01,1991,1,BUF,NHL,1,60,0,1,0,0,0,4,29,,,,,,,,,
lowro01,1977,1,DET,NHL,32,1816,9,12,9,2,1,102,,4,240,1,3,,0,0,17,
gardnge01,1967,1,DET,NHL,12,534,3,2,2,0,0,32,,,,,,,,,,
essenbo01,2000,1,VAN,NHL,39,2059,18,12,3,4,1,92,854,2,122,0,2,,0,0,6,58
sawchte01,1960,1,DET,NHL,37,2150,12,16,8,,2,113,,8,465,5,3,,,1,18,
clemmsc01,2003,1,NJD,NHL,4,238,3,1,0,0,2,4,84,,,,,,,,,
smithbi01,1981,1,NYI,NHL,46,2685,32,9,4,0,0,133,,18,1120,15,3,,0,1,47,
paillma01,1959,1,NYR,NHL,17,1020,6,9,2,,1,67,,,,,,,,,,
vanbijo01,1991,1,NYR,NHL,45,2526,27,13,3,4,2,120,1331,7,368,2,5,,2,0,23,179
johnsbr02,2003,2,PHO,NHL,8,486,1,6,1,0,0,21,243,,,,,,,,,
niittan01,2006,1,PHI,NHL,52,2943,9,29,9,8,0,166,1567,,,,,,,,,
theodjo01,2003,1,MTL,NHL,67,3961,33,28,5,3,6,150,1860,11,678,4,7,,1,1,27,333
bobrose01,2011,1,PHI,NHL,29,1550,14,10,2,2,0,78,769,1,37,0,0,,0,0,5,18
worthch01,1968,1,OAK,NHL,14,786,4,6,3,0,0,54,,,,,,,,,,
loprepe01,1978,1,MNS,NHL,7,345,2,4,0,0,0,28,,,,,,,,,,
snowga01,1998,1,VAN,NHL,65,3501,20,31,8,5,6,171,1715,,,,,,,,,
plantja01,1952,1,MTL,NHL,3,180,2,0,1,,0,4,,4,240,3,1,,,1,7,
millegr01,1982,1,HAR,NHL,60,3520,14,38,6,3,1,282,2056,,,,,,,,,
smithga01,1973,1,VAN,NHL,66,3632,20,33,8,5,3,208,,,,,,,,,,
myreph01,1978,1,STL,NHL,39,2259,9,22,8,2,1,163,,,,,,,,,,
daskacl01,1985,1,BOS,NHL,2,120,0,2,0,0,0,10,63,,,,,,,,,
beaupdo01,1989,1,WAS,NHL,48,2793,23,18,5,3,2,150,1362,8,401,4,3,,1,0,18,187
dunhami01,2005,1,ATL,NHL,17,779,8,5,2,1,1,36,336,,,,,,,,,
wilsole01,1957,1,BOS,NHL,1,52,0,0,1,,0,1,,,,,,,,,,
lasakja01,2002,1,NAS,NHL,3,90,0,1,0,0,0,5,39,,,,,,,,,
barrato01,1994,1,PIT,NHL,2,125,0,1,1,0,0,8,75,2,80,0,1,,0,0,8,41
munroad01,2003,1,CHI,NHL,7,426,1,5,1,1,0,26,217,,,,,,,,,
lehmahu01,1911,1,NWR,PCHA,15,911,9,6,0,,0,77,,,,,,,,,,
roachjo01,1933,1,DET,NHL,19,1030,9,8,1,,1,45,,,,,,,,,,
bakerst01,1982,1,NYR,NHL,3,102,0,1,0,2,0,5,44,,,,,,,,,
lemelre01,1984,1,CAL,NHL,56,3176,30,12,10,3,1,183,1638,4,248,1,3,,0,1,15,128
sidorpe01,1988,1,HAR,NHL,44,2635,22,18,4,1,4,133,1207,2,124,0,2,,0,0,8,45
wilkiia01,1973,1,LAS,WHA,23,1257,11,9,0,0,1,82,592,,,,,,,,,
garrejo01,1981,1,HAR,NHL,16,898,5,6,4,1,0,63,,,,,,,,,,
dejorde01,1966,1,CHI,NHL,44,2536,22,12,7,0,4,104,,4,184,1,2,,0,0,10,
terrech01,1997,1,CHI,NHL,21,1222,8,10,2,4,2,49,519,,,,,,,,,
dumasmi01,1974,1,CHI,NHL,3,121,2,0,0,0,0,7,,1,19,0,0,,0,0,1,
villegi01,1972,1,NYR,NHL,34,2040,20,12,2,2,3,78,,2,61,0,1,,0,0,2,
vernomi01,1997,1,SJS,NHL,62,3564,30,22,8,2,5,146,1401,6,348,2,4,,1,1,14,138
nabokev01,2007,1,SJS,NHL,77,4561,46,21,8,6,6,163,1802,13,853,6,7,,0,1,31,333
howarji01,2011,1,DET,NHL,57,3360,35,17,4,5,6,119,1496,5,295,1,4,,0,0,13,116
mcleaki01,1996,1,VAN,NHL,44,2581,21,18,3,3,0,138,1247,,,,,,,,,
doylega01,1973,1,EDO,WHA,1,60,1,0,0,0,0,4,38,,,,,,,,,
giacoed01,1974,1,NYR,NHL,37,2069,13,12,8,1,1,120,,2,86,0,2,,0,0,4,
khabini01,2002,1,TBL,NHL,65,3787,30,22,11,5,4,156,1760,10,644,5,5,,1,0,26,299
masonch02,1998,1,NAS,NHL,3,69,0,0,0,0,0,6,44,,,,,,,,,
skorowa01,1986,1,CHI,NHL,3,155,1,0,1,0,0,7,90,,,,,,,,,
grahajo01,2002,2,TBL,NHL,17,914,6,5,4,1,2,34,424,1,111,0,1,,0,0,2,48
basseha01,1965,1,DET,NHL,11,406,3,3,0,1,0,17,,1,54,0,1,,0,0,2,
trefian01,1998,1,CHI,NHL,1,25,0,1,0,0,0,4,20,,,,,,,,,
elliobr01,2007,1,OTT,NHL,1,60,1,0,0,0,0,1,29,,,,,,,,,
gigueje01,2005,1,ANA,NHL,60,3381,30,15,11,4,2,150,1692,6,318,3,3,,0,0,18,132
johnsbr02,2007,1,WAS,NHL,19,1032,7,8,2,3,0,46,500,,,,,,,,,
cheevge01,1969,1,BOS,NHL,41,2384,24,8,8,0,4,108,,13,781,12,1,,0,0,29,
quickjo01,2011,1,LAK,NHL,69,4099,35,21,13,1,10,133,1863,20,1238,16,4,,1,3,29,538
brimsfr01,1940,1,BOS,NHL,48,3040,27,8,13,,6,102,,11,678,8,3,,,1,23,
lemelre01,1988,1,BOS,NHL,40,2392,19,15,6,3,0,120,1061,4,252,1,3,,0,0,16,112
worslgu01,1967,1,MTL,NHL,40,2213,19,9,8,1,6,73,,12,669,11,0,,0,1,21,
cassifr01,2006,1,WAS,NHL,4,139,0,1,1,0,0,6,58,,,,,,,,,
