country,name,percentage
IR,Арабский,3.0
СИР,Арабский,90.3
РИ,Мадурез,7.5
МЬЯ,Карен,7.0
ПР,Индейцы,0.4
ДСО,Сомали,60.0
ГНБ,Европейская,1.0
РН,Бери Бери,4.3
DZ,Европейская,1.0
Юзеф,Татар,2.4
УР,Европейская,3.0
РММ,Туарег,10.0
ЭАК,Арабский,1.0
SLB,Полинезийский,4.0
GBJ,Норманско-французский,100.0
SN,Сержант,17.0
PY,Индейцы,5.0
МЬЯ,Ракхайн,4.0
УР,Африка,97.0
ЛБ,Африка,95.0
KGZ,Русский,21.5
ЛС,Сото,99.7
Р,Украинский,3.0
БУ,Французский,4.0
РИМ,Черный мавр,40.0
SGP,Китайцы,76.4
И ДОЛЖНОСТНЫЕ ЛИЦА,Испанский,61.0
МПГ,Монголь,90.0
ЭТО,Шенкелла,6.0
МПК,Европейская,0.06
CI,Маклинке,11.0
ЕАС,Руанда,6.0
ПА,Вест-Индская,14.0
ИРК,Арабский,75.0
ФПОЛ,Китайцы,12.0
ИУ,Кельт,100.0
РН,Туарег,8.0
Р,Чуваш,1.2
КАМ,Кирди,11.0
СИН,Дравинский,25.0
Новой Зеландии,маори,8.9
IR,Балох,2.0
МСП,Китайцы,1.7
Н,Рома,4.0
ARM,Армянский,93.0
MD,Русский,13.0
ЭАК,Лу,13.0
AUS,Азиатский,4.0
ГР,Греческий,98.0
МЬЯ,Шан,9.0
VN,Китайцы,3.0
TAD,Русский,3.5
Новой Зеландии,Тихоокеанские острова,2.9
БВ,Шот,50.0
ТМ,Казак,2.0
БиГ,Хорватский,22.0
Р,Башкир,0.9
ЕАС,Итесо,8.0
MS,Креольский,27.0
КР,Китайцы,14.0
RG,Маклинке,30.0
C,Китайцы,1.0
ЛВ,Русский,33.8
РВА,тутси,19.0
SLO,Хорватский,3.0
SN,Европейский ливанец,1.0
К,Вьетнам,5.0
СУД,Арабский,39.0
РСС,Байя,34.0
CI,Баул,23.0
SK,Украинский,0.3
KGZ,Киргиз,52.4
ГБ,Шотландский,9.6
ЭТО,Журчание,2.0
ЭАК,Камба,11.0
IR,Гилаки Мазандарани,8.0
БЕРМ,Белый,34.1
НКА,Европейская,34.1
ЛТ,Белорусский,1.5
ГБГ,Норманско-французский,100.0
LAO,Лаос,68.0
БВИР,Индейцы,3.4
B,Флеминг,55.0
Q,Иран,10.0
МГ,Микронезийский,100.0
ОМТС,Награда,100.0
Ил,Еврейский,82.0
HELX,Белый,25.0
ОПП,Боснийцыk,1.8
ОПП,Венгерский,3.9
РВА,Тва,1.0
РИ,Санданы,14.0
ЭТО,Афар,4.0
МНП,Черногория,43.0
HR,Венгерский,0.5
ЭТО,Сидамо,9.0
RG,Пёль,40.0
Юзеф,узбекский,71.4
НМИС,Белый,1.8
МАРТ,Китайцы,5.0
MK,Цыгане,3.0
БГ,Русский,0.2
ЕАС,Багису,5.0
НКА,Уоллисский,9.0
ЕАС,Карамойонг,12.0
NAU,Науру,58.0
Кейм,Смешанные,40.0
Газа,Палестинский арабский,99.4
SN,Фулани,17.0
MK,Сербский,2.0
Нл,Датч,96.0
A,Хорватский,0.3
ПР,Черный,8.0
ГНБ,Африка,99.0
FARX,Скандинавские,100.0
РН,Фула,8.5
СП,Сомали,85.0
АМСА,Белый,2.0
AFG,Таджик,25.0
БГ,Турк,8.5
Р,Белорусский,0.8
ES,Индейцы,5.0
МНП,Албанец,5.0
PL,Польский,97.6
ТМ,узбекский,9.0
UA,Украинский,73.0
UA,Еврейский,1.0
AL,Греки,3.0
ГЭ,грузины,70.1
АМСА,Самоа,89.0
МСП,Индустани,37.0
ЛВ,Белорусский,4.5
БРУ,Малай,64.0
ПА,Индейцы,6.0
КАМ,Африка,13.0
JOR,Армянский,1.0
АНГ,Европейская,1.0
ГРАД,Китайцы,5.0
Клянусь!,Польский,4.1
PL,Белорусский,0.5
KAZ,Казак,41.9
КН,Инуиты,1.5
ZW,Африка,98.0
KWT,Иран,4.0
ЛТ,Литовский,80.1
ВАФА,Полинезийский,100.0
ЛАР,Берберский арабский,97.0
ЕАС,Ланги,6.0
SN,Тукулёр,9.0
МК,Французский,47.0
Юзеф,Каракалпак,2.1
МПК,Индейцы,0.08
GH,Африка,99.8
МСП,Индейцы,2.6
UA,Русский,22.0
ЧП,Тигре Кунама,40.0
ЭТО,Сомали,6.0
MK,Турецкий,4.0
IR,Азербайджан,24.0
БГ,Рома,2.6
SGP,Малай,14.9
Парень,Восточная Индия,51.0
XMAS,Малай,10.0
VN,Вьетнам,85.0
CZ,Чешская,94.4
KOS,Сербский,7.0
Z,Европейская,1.1
WS,Евронезианцы,7.0
ЛВ,Украинский,3.4
МПГ,Русский,2.0
CI,Сенуфу,15.0
ЕС,Индейцы,25.0
РБ,Бэтсвана,95.0
SGP,Индейцы,6.4
СИН,Монголь,3.0
SLB,Микронезийский,1.5
ГУАМ,Филиппины,26.3
ОАЭ,Арабы-иранцы,23.0
Кейм,Черный,20.0
MS,Китайско-мавританский,3.0
ГБ,Ирландский,2.4
RO,Румынский,89.1
AZ,Народы Дагестани,3.2
СУА,Индейцы индейцы,44.0
ЭАК,Календжин,12.0
БОЛ,Аймара,25.0
CZ,Словацкий,3.0
РВА,хуту,80.0
KGZ,Немецкий,2.4
SLO,Мусульмане,1.0
РСС,Сара,10.0
MD,Молдавский/румынский,64.5
ХОНКС,Китайцы,95.0
AFG,Хазара,19.0
RL,Армянский,4.0
ЕАС,Баганда,17.0
ЭВ,Финн,1.1
БРИН,Бахрейн,63.0
БД,Бенгальский,98.0
ФПОЛ,Французский,10.0
НКА,Вьетнам,1.4
