season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2014,4,1150,80,1190,75,Н,0,25,63,2,17,28,35,16,29,13,16,12,4,21,26,61,7,19,16,24,10,25,9,19,4,2,29
2014,4,1153,74,1300,61,Н,0,22,56,7,21,23,31,17,21,13,12,8,4,22,19,48,3,14,20,28,11,18,7,16,6,3,29
2014,4,1155,71,1391,51,Н,0,26,57,10,23,9,14,13,26,12,11,9,4,19,17,49,6,21,11,14,9,22,9,14,5,1,15
2014,4,1163,78,1268,77,Н,0,30,58,10,23,8,13,9,27,16,13,10,6,22,24,57,8,19,21,28,11,22,15,13,5,0,17
2014,4,1166,107,1108,61,Н,0,35,63,11,24,26,36,10,35,25,6,12,0,18,21,58,9,26,10,15,4,22,9,18,1,3,29
2014,4,1181,111,1172,77,Н,0,38,54,13,21,22,32,3,24,16,4,7,6,21,26,62,3,21,22,25,13,18,4,10,2,0,23
2014,4,1184,83,1198,61,Н,0,26,53,9,24,22,30,5,28,16,8,10,0,24,20,57,4,14,17,35,18,27,9,14,3,3,22
2014,4,1196,77,1316,69,Н,0,24,54,2,10,27,32,8,27,11,13,9,4,12,26,64,9,24,8,15,13,24,14,17,6,2,24
2014,4,1199,91,1239,67,Н,0,32,60,8,21,19,28,13,28,14,20,11,5,25,23,56,6,16,15,27,11,17,11,25,9,2,22
2014,4,1200,87,1384,67,Н,0,31,65,13,28,12,18,14,27,13,11,6,7,22,20,56,6,26,21,29,13,22,10,14,7,2,22
2014,4,1201,98,1414,97,A,1,33,64,14,30,18,24,4,28,20,11,9,3,20,36,71,11,24,14,29,16,29,21,15,5,3,20
2014,4,1203,76,1347,54,Н,0,24,48,5,9,23,29,10,33,12,17,9,4,21,20,60,5,21,9,21,15,19,11,13,8,3,27
2014,4,1206,63,1110,60,Н,0,20,47,4,14,19,31,14,20,7,13,10,2,16,22,49,9,28,7,11,9,18,12,16,8,5,22
2014,4,1208,72,1459,52,Н,0,25,57,2,11,20,29,20,29,10,9,4,3,19,19,50,2,14,12,18,7,17,5,10,4,1,19
2014,4,1210,88,1342,57,Н,0,35,69,5,19,13,20,14,33,18,6,10,5,18,20,59,6,20,11,15,9,23,9,13,5,2,18
2014,4,1214,77,1456,69,Н,0,26,51,6,12,19,28,8,28,17,14,10,6,19,21,50,6,20,21,29,6,23,14,14,9,0,19
2014,4,1218,85,1398,55,Н,0,26,57,5,19,28,37,12,35,14,9,9,6,17,21,57,1,15,12,17,6,22,8,14,3,1,22
2014,4,1222,76,1402,70,Н,0,26,50,6,14,18,27,7,26,17,13,6,4,21,26,58,6,15,12,19,11,24,10,11,6,0,19
2014,4,1228,80,1106,63,Н,0,27,61,4,20,22,30,20,32,14,15,4,2,17,23,66,9,21,8,13,10,18,8,7,8,3,20
2014,4,1231,100,1152,72,Н,0,27,59,1,8,45,55,18,44,8,19,3,13,20,21,81,8,36,22,27,17,19,9,10,12,6,36
2014,4,1234,82,1423,39,Н,0,31,67,4,12,16,24,16,40,19,10,7,12,10,16,72,2,23,5,10,19,24,6,14,6,1,20
2014,4,1242,80,1419,63,Н,0,23,43,7,18,27,43,8,28,17,15,9,5,27,21,49,3,10,18,29,6,21,13,13,4,0,31
2014,4,1246,89,1421,57,Н,0,28,60,3,11,30,48,19,30,12,7,8,6,20,22,57,3,13,10,21,11,20,9,15,1,3,32
2014,4,1258,78,1213,75,Н,0,28,62,5,15,17,23,13,22,12,15,8,4,20,25,54,5,18,20,24,8,25,10,19,2,5,22
2014,4,1259,79,1127,74,A,0,26,52,7,16,20,29,15,22,11,17,8,7,19,25,64,9,20,15,16,18,14,8,15,3,4,23
2014,4,1260,76,1454,72,Н,0,24,48,7,14,21,33,6,20,10,11,9,1,21,24,51,8,22,16,17,8,23,15,18,6,4,24
2014,4,1266,63,1380,56,Н,0,13,36,4,13,33,53,4,31,10,14,7,2,19,21,59,8,23,6,16,12,26,14,17,5,2,34
2014,4,1267,85,1354,69,Н,0,26,64,7,30,26,41,15,31,17,13,12,8,22,26,68,6,20,11,26,20,31,12,18,4,0,29
2014,4,1276,69,1262,42,Н,0,20,53,5,18,24,32,14,25,13,7,10,2,11,14,49,4,17,10,12,10,23,7,15,5,0,24
2014,4,1277,98,1270,56,Н,0,42,81,10,26,4,5,18,48,32,15,4,4,12,20,73,9,34,7,11,9,20,10,8,10,3,9
2014,4,1278,81,1250,62,Н,0,27,59,9,25,18,21,12,26,19,12,11,4,15,22,61,8,29,10,14,14,21,10,16,6,4,18
2014,4,1279,69,1407,54,Н,0,25,72,6,28,13,23,26,27,11,12,8,5,23,17,49,4,17,16,25,10,28,9,15,3,1,21
