id,lgid,teamid,franchid,name,park
111,AL,WS1,MIN,Washington Senators,American League Park I
117,FL,BLF,BLT,Baltimore Terrapins,
62,AL,CLE,CLE,Cleveland Naps,League Park II
314,UA,WSU,WNA,Washington Nationals,
204,NL,CL4,CLV,Cleveland Spiders,National League Park
269,NL,SFN,SFG,San Francisco Giants,3Com Park
214,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
139,,HR1,HNA,Hartford Dark Blues,Hartford Ball Club Grounds
23,AA,NY4,NYP,New York Metropolitans,St. George Cricket Grounds
217,NL,HOU,HOU,Houston Astros,Enron Field
112,AL,WS1,MIN,Washington Senators,American League Park II
121,FL,CHF,CHH,Chicago Chi-Feds,Wrigley Field
3,AA,BL3,BLO,Baltimore Orioles,Oriole Park
94,AL,PHA,OAK,Philadelphia Athletics,Shibe Park
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
161,NL,BLN,BLO,Baltimore Orioles,Union Park
195,NL,CIN,CIN,Cincinnati Reds,Crosley Field
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
267,NL,SDN,SDP,San Diego Padres,Petco Park
293,NL,WOR,WOR,Worcester Ruby Legs,Worcester Driving Park Grounds
284,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV/Busch Stadium II
282,NL,SLN,STL,St. Louis Cardinals,Robison Field/Sportsman's Park IV
99,AL,SLA,BAL,St. Louis Browns,Sportsman's Park III
1,AA,BL2,BLO,Baltimore Orioles,Newington Park
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
304,UA,BLU,BLU,Baltimore Monumentals,
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
270,NL,SFN,SFG,San Francisco Giants,AT&T Park
148,,SL1,SLR,St. Louis Red Stockings,Red Stocking Baseball Park
173,NL,BSN,ATL,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III
286,NL,SR1,SYR,Syracuse Stars,Newell Park
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
66,AL,DET,DET,Detroit Tigers,Navin Field
229,NL,MIA,FLA,Miami Marlins,Marlins Park
231,NL,MIL,MIL,Milwaukee Brewers,Miller Park
278,NL,SLN,STL,St. Louis Browns,Sportsman's Park I
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
84,AL,NYA,NYY,New York Yankees,Yankee Stadium I
20,AA,LS2,LOU,Louisville Eclipse,Eclipse Park I
201,NL,CIN,CIN,Cincinnati Reds,Riverfront Stadium
203,NL,CL4,CLV,Cleveland Spiders,League Park I
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
176,NL,BSN,ATL,Boston Braves,Braves Field
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
209,NL,DTN,DTN,Detroit Wolverines,Recreation Park
149,,SL2,SNA,St. Louis Brown Stockings,Grand Avenue Park
10,AA,CL3,CLV,Cleveland Blues,National League Park II
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
79,AL,ML4,MIL,Milwaukee Brewers,County Stadium
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
203,NL,CL4,CLV,Cleveland Spiders,League Park I
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
113,AL,WS1,MIN,Washington Senators,Griffith Stadium I
299,PL,CLP,CLI,Cleveland Infants,
43,AL,BOS,BOS,Boston Americans,Huntington Avenue Grounds
132,,BR2,BRA,Brooklyn Atlantics,Union Grounds
90,AL,OAK,OAK,Oakland Athletics,Oakland Coliseum
285,NL,SLN,STL,St. Louis Perfectos,Robison Field
314,UA,WSU,WNA,Washington Nationals,
81,AL,NYA,NYY,New York Highlanders,Hilltop Park
181,NL,BSN,ATL,Boston Rustlers,South End Grounds III
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
89,AL,OAK,OAK,Oakland Athletics,O.co Coliseum
224,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
119,FL,BUF,BFL,Buffalo Blues,
121,FL,CHF,CHH,Chicago Chi-Feds,Wrigley Field
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
150,,TRO,TRO,Troy Haymakers,Haymakers' Grounds
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
147,,RC1,ROK,Rockford Forest Citys,Agricultural Society Fair Grounds
66,AL,DET,DET,Detroit Tigers,Navin Field
13,AA,CN2,CIN,Cincinnati Red Stockings,Bank Street Grounds
277,NL,SLN,STL,St. Louis Browns,Robison Field
234,NL,MON,WSN,Montreal Expos,Jarry Park
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
312,UA,SPU,STP,St. Paul White Caps,
130,,BR1,ECK,Brooklyn Eckfords,Union Grounds
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
153,,WS5,WBL,Washington Blue Legs,Olympics Grounds
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
85,AL,NYA,NYY,New York Yankees,Yankee Stadium II
238,NL,NY1,SFG,New York Giants,Polo Grounds II
274,NL,SFN,SFG,San Francisco Giants,Seals Stadium
239,NL,NY1,SFG,New York Giants,Polo Grounds III
17,AA,KC2,KCC,Kansas City Cowboys,Association Park I
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
190,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I/Lake Front Park II
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
36,AA,WS7,WST,Washington Nationals,Athletic Park
206,NL,CN1,CNR,Cincinnati Reds,Bank Street Grounds
6,AA,BR3,LAD,Brooklyn Bridegrooms,Washington Park I
69,AL,KCA,KCR,Kansas City Royals,Kauffman Stadium
135,,CH2,CNA,Chicago White Stockings,23rd Street Grounds
176,NL,BSN,ATL,Boston Braves,Braves Field
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
37,AA,WS9,WAS,Washington Statesmen,Boundary Field
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
62,AL,CLE,CLE,Cleveland Naps,League Park II
59,AL,CLE,CLE,Cleveland Indians,League Park II/Cleveland Stadium
167,NL,BRO,LAD,Brooklyn Grooms,Eastern Park
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
75,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
286,NL,SR1,SYR,Syracuse Stars,Newell Park
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
233,NL,ML2,MLG,Milwaukee Grays,Eclipse Park II
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
126,FL,PTF,PBS,Pittsburgh Rebels,
255,NL,PHI,PHI,Philadelphia Quakers,Philadelphia Baseball Grounds
155,NL,ARI,ARI,Arizona Diamondbacks,Bank One Ballpark
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
146,,PH3,CEN,Philadelphia Centennials,Centennial Grounds
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
272,NL,SFN,SFG,San Francisco Giants,PacBell Park
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
125,FL,NEW,NEW,Newark Pepper,
96,AL,SEA,SEA,Seattle Mariners,Kingdome
252,NL,PHI,PHI,Philadelphia Phillies,Philadelphia Baseball Grounds
160,NL,BFN,BUF,Buffalo Bisons,Riverside Park
112,AL,WS1,MIN,Washington Senators,American League Park II
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
63,AL,DET,DET,Detroit Tigers,Bennett Park
128,,BL1,BLC,Baltimore Canaries,Newington Park
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
159,NL,BFN,BUF,Buffalo Bisons,Olympic Park I
226,NL,LS1,LGR,Louisville Grays,Louisville Baseball Park
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
29,AA,RC2,ROC,Rochester Broncos,Culver Field I
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
291,NL,WAS,WSN,Washington Nationals,Nationals Park
87,AL,OAK,OAK,Oakland Athletics,McAfee Coliseum
271,NL,SFN,SFG,San Francisco Giants,Candlestick Park
54,AL,CLE,CLE,Cleveland Blues,League Park I
244,NL,NYN,NYM,New York Mets,Citi Field
224,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium
292,NL,WAS,WSN,Washington Nationals,R.F.K. Stadium
290,NL,WAS,WAS,Washington Senators,Boundary Field
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
134,,CH1,CNA,Chicago White Stockings,Union Base-Ball Grounds
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
121,FL,CHF,CHH,Chicago Chi-Feds,Wrigley Field
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
163,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park II
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
265,NL,PRO,PRO,Providence Grays,Messer Street Grounds
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
36,AA,WS7,WST,Washington Nationals,Athletic Park
213,NL,FLO,FLA,Florida Marlins,Sun Life Stadium
294,NL,WS8,WNL,Washington Nationals,Swampdoodle Grounds
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
117,FL,BLF,BLT,Baltimore Terrapins,
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
79,AL,ML4,MIL,Milwaukee Brewers,County Stadium
18,AA,KC2,KCC,Kansas City Cowboys,Exposition Park
238,NL,NY1,SFG,New York Giants,Polo Grounds II
154,,WS6,WNT,Washington Nationals,Olympics Grounds
269,NL,SFN,SFG,San Francisco Giants,3Com Park
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
219,NL,HOU,HOU,Houston Colt .45's,Colt Stadium
111,AL,WS1,MIN,Washington Senators,American League Park I
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
125,FL,NEW,NEW,Newark Pepper,
149,,SL2,SNA,St. Louis Brown Stockings,Grand Avenue Park
221,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park I
103,AL,TEX,TEX,Texas Rangers,Ameriquest Field
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
301,PL,PHP,PHQ,Philadelphia Athletics,
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
259,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
236,NL,MON,WSN,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium
89,AL,OAK,OAK,Oakland Athletics,O.co Coliseum
35,AA,TL2,TLM,Toledo Maumees,Speranza Park
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
58,AL,CLE,CLE,Cleveland Indians,League Park II
143,,NY2,NNA,New York Mutuals,Union Grounds (Brooklyn)
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
156,NL,ARI,ARI,Arizona Diamondbacks,Chase Field
206,NL,CN1,CNR,Cincinnati Reds,Bank Street Grounds
13,AA,CN2,CIN,Cincinnati Red Stockings,Bank Street Grounds
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
128,,BL1,BLC,Baltimore Canaries,Newington Park
225,NL,LAN,LAD,Los Angeles Dodgers,Los Angeles Memorial Coliseum
81,AL,NYA,NYY,New York Highlanders,Hilltop Park
303,UA,ALT,ALT,Altoona Mountain City,
281,NL,SLN,STL,St. Louis Cardinals,Robison Field
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
3,AA,BL3,BLO,Baltimore Orioles,Oriole Park
153,,WS5,WBL,Washington Blue Legs,Olympics Grounds
295,PL,BFP,BFB,Buffalo Bisons,
253,NL,PHI,PHI,Philadelphia Phillies,Shibe Park
212,NL,FLO,FLA,Florida Marlins,Pro Player Stadium
312,UA,SPU,STP,St. Paul White Caps,
173,NL,BSN,ATL,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III
132,,BR2,BRA,Brooklyn Atlantics,Union Grounds
240,NL,NY1,SFG,New York Giants,Polo Grounds III/Polo Grounds IV
235,NL,MON,WSN,Montreal Expos,Stade Olympique
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
214,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds
43,AL,BOS,BOS,Boston Americans,Huntington Avenue Grounds
92,AL,PHA,OAK,Philadelphia Athletics,Columbia Park
124,FL,KCF,KCP,Kansas City Packers,
30,AA,RIC,RIC,Richmond Virginians,Allen Pasture
31,AA,SL4,STL,St. Louis Brown Stockings,Sportsman's Park I
297,PL,BSP,BRS,Boston Reds,
103,AL,TEX,TEX,Texas Rangers,Ameriquest Field
192,NL,CHN,CHC,Chicago White Stockings,West Side Park I
155,NL,ARI,ARI,Arizona Diamondbacks,Bank One Ballpark
300,PL,NYP,NYI,New York Giants,
183,NL,CHN,CHC,Chicago Colts,West Side Park I
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
290,NL,WAS,WAS,Washington Senators,Boundary Field
74,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium
100,AL,SLA,BAL,St. Louis Browns,Sportsman's Park IV
59,AL,CLE,CLE,Cleveland Indians,League Park II/Cleveland Stadium
121,FL,CHF,CHH,Chicago Chi-Feds,Wrigley Field
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
193,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field
151,,WS3,OLY,Washington Olympics,Olympics Grounds
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
49,AL,CHA,CHW,Chicago White Sox,Comiskey Park
63,AL,DET,DET,Detroit Tigers,Bennett Park
295,PL,BFP,BFB,Buffalo Bisons,
154,,WS6,WNT,Washington Nationals,Olympics Grounds
294,NL,WS8,WNL,Washington Nationals,Swampdoodle Grounds
61,AL,CLE,CLE,Cleveland Naps,League Park I
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
141,,MID,MAN,Middletown Mansfields,Mansfield Club Grounds
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
261,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
207,NL,COL,COL,Colorado Rockies,Coors Field
246,NL,NYN,NYM,New York Mets,Shea Stadium
310,UA,PHU,PHK,Philadelphia Keystones,
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
114,AL,WS1,MIN,Washington Senators,Griffith Stadium II
37,AA,WS9,WAS,Washington Statesmen,Boundary Field
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
314,UA,WSU,WNA,Washington Nationals,
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
229,NL,MIA,FLA,Miami Marlins,Marlins Park
255,NL,PHI,PHI,Philadelphia Quakers,Philadelphia Baseball Grounds
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
29,AA,RC2,ROC,Rochester Broncos,Culver Field I
304,UA,BLU,BLU,Baltimore Monumentals,
260,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park/Forbes Field
221,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park I
23,AA,NY4,NYP,New York Metropolitans,St. George Cricket Grounds
82,AL,NYA,NYY,New York Yankees,Polo Grounds IV
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
171,NL,BSN,ATL,Boston Beaneaters,South End Grounds I
51,AL,CHA,CHW,Chicago White Sox,South Side Park II
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
216,NL,HOU,HOU,Houston Astros,Astrodome
176,NL,BSN,ATL,Boston Braves,Braves Field
87,AL,OAK,OAK,Oakland Athletics,McAfee Coliseum
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
239,NL,NY1,SFG,New York Giants,Polo Grounds III
160,NL,BFN,BUF,Buffalo Bisons,Riverside Park
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
75,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
143,,NY2,NNA,New York Mutuals,Union Grounds (Brooklyn)
140,,KEO,WES,Keokuk Westerns,Perry Park
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
103,AL,TEX,TEX,Texas Rangers,Ameriquest Field
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
209,NL,DTN,DTN,Detroit Wolverines,Recreation Park
261,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field
272,NL,SFN,SFG,San Francisco Giants,PacBell Park
270,NL,SFN,SFG,San Francisco Giants,AT&T Park
249,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl/Shibe Park
231,NL,MIL,MIL,Milwaukee Brewers,Miller Park
238,NL,NY1,SFG,New York Giants,Polo Grounds II
137,,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
305,UA,BSU,BRD,Boston Reds,
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
313,UA,WIL,WIL,Wilmington Quicksteps,
309,UA,MLU,MLU,Milwaukee Brewers,
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
126,FL,PTF,PBS,Pittsburgh Rebels,
119,FL,BUF,BFL,Buffalo Blues,
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
58,AL,CLE,CLE,Cleveland Indians,League Park II
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
112,AL,WS1,MIN,Washington Senators,American League Park II
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
118,FL,BRF,BTT,Brooklyn Tip-Tops,
54,AL,CLE,CLE,Cleveland Blues,League Park I
310,UA,PHU,PHK,Philadelphia Keystones,
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
223,NL,KCN,KCN,Kansas City Cowboys,Association Park
308,UA,KCU,KCU,Kansas City Cowboys,
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
285,NL,SLN,STL,St. Louis Perfectos,Robison Field
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
96,AL,SEA,SEA,Seattle Mariners,Kingdome
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
237,NL,NY1,SFG,New York Giants,Polo Grounds I
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
193,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field
135,,CH2,CNA,Chicago White Stockings,23rd Street Grounds
132,,BR2,BRA,Brooklyn Atlantics,Union Grounds
120,FL,BUF,BFL,Buffalo Buffeds,
226,NL,LS1,LGR,Louisville Grays,Louisville Baseball Park
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
65,AL,DET,DET,Detroit Tigers,Comerica Park
302,PL,PTP,PBB,Pittsburgh Burghers,
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
48,AL,CAL,ANA,California Angels,Dodger Stadium
213,NL,FLO,FLA,Florida Marlins,Sun Life Stadium
182,NL,CHN,CHC,Chicago Colts,South Side Park I
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
237,NL,NY1,SFG,New York Giants,Polo Grounds I
246,NL,NYN,NYM,New York Mets,Shea Stadium
281,NL,SLN,STL,St. Louis Cardinals,Robison Field
61,AL,CLE,CLE,Cleveland Naps,League Park I
95,AL,SE1,MIL,Seattle Pilots,Sicks Stadium
302,PL,PTP,PBB,Pittsburgh Burghers,
163,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park II
54,AL,CLE,CLE,Cleveland Blues,League Park I
218,NL,HOU,HOU,Houston Astros,Minute Maid Park
158,NL,ATL,ATL,Atlanta Braves,Turner Field
187,NL,CHN,CHC,Chicago Orphans,West Side Park II
171,NL,BSN,ATL,Boston Beaneaters,South End Grounds I
263,NL,PIT,PIT,Pittsburgh Pirates,PNC Park
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
141,,MID,MAN,Middletown Mansfields,Mansfield Club Grounds
278,NL,SLN,STL,St. Louis Browns,Sportsman's Park I
183,NL,CHN,CHC,Chicago Colts,West Side Park I
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
151,,WS3,OLY,Washington Olympics,Olympics Grounds
20,AA,LS2,LOU,Louisville Eclipse,Eclipse Park I
143,,NY2,NNA,New York Mutuals,Union Grounds (Brooklyn)
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
180,NL,BSN,ATL,Boston Red Caps,South End Grounds I
253,NL,PHI,PHI,Philadelphia Phillies,Shibe Park
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
74,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium
