charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1131554,6185,499,3,1999-09-05T10:46:02,1211.0,16185,
1870024,9808,330,6,1999-08-22T10:49:00,4354.0,19808,
1768126,9955,385,4,1999-07-11T10:48:52,1317.0,9955,
1705635,9112,424,10,1999-07-23T10:44:02,4957.0,9112,
703190,7879,488,8,1999-08-14T10:43:51,4008.0,17879,
1454232,9528,359,9,1999-09-04T10:47:48,3512.0,19528,
519768,9778,479,4,1999-06-30T10:45:06,3253.0,9778,
1049685,9536,373,9,1999-10-13T10:47:27,1152.0,0,
632278,5890,298,5,1999-09-29T10:46:07,3979.0,25890,
855308,9693,396,3,1999-06-18T10:47:52,1591.0,9693,
702980,9851,449,5,1999-08-25T10:43:50,3095.0,19851,
745220,9253,375,7,1999-07-11T10:47:06,1843.0,9253,
1216242,6971,196,3,1999-06-19T10:44:50,2928.0,6971,
32307,2468,485,10,1999-08-31T10:46:07,4303.0,12468,
966220,6021,425,2,1999-08-25T10:48:42,379.0,16021,
944912,9178,493,7,1999-09-06T10:47:05,4814.0,19178,
982929,5749,495,2,1999-09-03T10:50:00,4032.0,15749,
1438929,5122,486,4,1999-08-13T10:46:37,2148.0,15122,
1378838,9724,472,3,1999-07-16T10:49:41,898.0,9724,
1474659,4127,369,9,1999-10-05T10:49:22,4194.0,24127,
1481305,4523,301,9,1999-09-23T10:49:53,3702.0,24523,
530784,8428,432,5,1999-08-18T10:45:58,2889.0,18428,
28957,8039,463,7,1999-09-02T10:45:50,4752.0,18039,
1082549,9644,488,4,1999-10-01T10:49:59,821.0,29644,
1586217,9676,485,7,1999-08-31T10:50:16,1127.0,19676,
1058962,4568,485,8,1999-09-30T10:48:08,4533.0,24568,
1989546,9248,437,9,1999-08-03T10:50:31,3381.0,9248,
11856,8887,312,7,1999-09-12T10:44:30,2999.0,18887,
1401856,9430,378,10,1999-09-04T10:43:46,2554.0,19430,
1134854,7371,344,7,1999-09-28T10:46:18,4496.0,27371,
650300,9570,485,9,1999-10-13T10:47:29,1796.0,0,
565060,9999,500,4,1999-08-04T10:48:37,2815.0,9999,
938519,9376,483,5,1999-06-28T10:46:35,2439.0,9376,
1481843,7912,406,8,1999-06-28T10:49:55,2355.0,7912,
1997600,6376,294,9,1999-07-21T10:51:09,4207.0,6376,
994400,9285,463,2,1999-06-26T10:50:54,2333.0,9285,
1436415,4119,500,7,1999-07-31T10:46:25,4966.0,4119,
1294010,9849,422,10,1999-06-17T10:50:52,4620.0,9849,
