qualifyid,raceid,driverid,constructorid,number,position,q1,q2,q3
1213,80,14,9,14,15,1:16.434,,
1217,80,33,17,18,19,1:18.047,,
1242,82,21,4,6,4,1:14.927,,
1262,83,8,1,9,4,1:20.891,,
1279,84,8,1,9,1,1:26.797,,
1313,85,13,15,12,15,1:23.060,,
1345,87,30,6,1,7,1:12.976,,
1355,87,39,17,19,17,1:14.520,,
1417,104,47,18,20,19,1:24.808,,
1437,109,51,18,18,19,1:40.599,,
1446,125,18,4,15,8,1:37.245,,
1466,140,31,3,6,6,1:32.507,,
1478,140,66,7,25,18,1:35.191,,
1504,158,14,1,2,2,1:30.910,,
1509,158,56,19,7,7,1:31.514,,
1518,158,41,16,23,16,1:33.117,,
1539,160,55,20,14,15,1:26.824,,
1555,161,56,19,7,9,1:26.818,,
1636,177,30,6,3,3,1:26.538,,
1646,177,55,15,11,13,1:28.253,,
1650,177,25,22,10,17,1:28.765,,
1673,191,76,24,19,18,1:34.906,,
1679,192,14,1,7,2,1:17.757,,
1688,192,71,17,9,11,1:18.988,,
1739,199,74,18,23,18,1:28.051,,
1743,199,44,20,11,22,,,
1747,200,30,6,3,4,1:30.551,,
1767,201,14,1,7,2,1:42.347,,
1775,201,49,3,2,10,1:43.467,,
1806,203,73,25,20,20,1:54.850,,
1807,203,75,18,22,21,1:55.084,,
1829,207,50,25,18,21,1:34.943,,
1862,209,14,1,10,10,1:26.799,,
1899,211,35,3,3,3,1:18.583,,
1920,212,49,3,4,2,1:16.791,,
1940,212,76,24,23,22,1:21.060,,
1955,213,71,21,1,15,1:20.129,,
1967,214,56,6,6,5,1:14.860,,
2008,216,21,17,12,2,1:41.896,,
2021,216,76,24,23,15,1:43.927,,
2035,224,77,22,4,7,1:34.344,,
2061,225,50,29,17,13,1:20.157,,
2083,226,79,25,18,13,1:32.407,,
2145,229,50,29,17,12,1:22.327,,
2169,230,14,1,8,14,1:23.416,,
2188,240,81,29,9,13,1:22.468,,
2203,241,71,3,5,2,1:54.057,,
2213,241,81,29,9,12,1:57.092,,
2247,242,69,18,24,20,1:33.071,,
2252,242,90,28,22,25,1:36.065,,
2264,243,84,27,25,11,1:24.727,,
2324,245,69,18,24,19,1:31.853,,
2327,245,89,29,10,22,1:32.995,,
2330,246,71,3,5,1,1:17.225,,
2422,249,90,28,22,21,1:24.351,,
2441,250,30,22,1,16,1:59.079,,
2451,251,30,22,1,2,1:25.026,,
2462,251,44,27,26,13,1:27.384,,
2493,252,97,29,9,20,1:25.179,,
2495,252,64,28,21,22,1:27.292,,
2547,255,55,6,27,2,1:38.888,,
2554,255,65,22,2,9,1:40.349,,
2653,259,57,1,7,8,1:23.140,,
2684,261,87,25,4,11,1:23.981,,
2720,262,100,33,20,21,1:29.039,,
2736,263,110,15,29,11,1:17.866,,
2740,263,103,27,25,15,1:18.236,,
2785,265,57,1,7,8,1:45.487,,
2847,267,105,18,24,18,2:26.738,,
2859,268,65,32,12,4,1:24.374,,
2863,268,110,15,29,8,1:25.540,,
2882,269,77,6,28,1,1:20.608,,
2885,269,57,1,7,4,1:21.251,,
2906,269,113,32,11,25,1:25.313,,
2938,271,65,22,6,5,1:37.828,,
2990,1,3,3,16,5,1:25.846,1:25.123,1:26.973
2998,1,6,3,17,13,1:26.074,1:25.607,
3028,3,17,9,14,3,1:35.751,1:35.173,1:36.466
3042,3,12,4,8,17,1:36.908,,
3065,4,7,5,11,20,1:34.159,,
3147,9,22,23,23,2,1:31.482,1:34.455,1:32.357
3148,9,18,23,22,3,1:31.568,1:39.032,1:32.473
3156,9,2,2,6,11,1:31.771,1:42.310,
3163,9,21,10,21,18,1:32.402,,
3186,11,1,1,1,1,1:38.649,1:38.182,1:39.489
3211,12,8,6,4,6,1:45.579,1:44.953,1:46.633
3246,14,1,1,1,1,1:46.977,1:46.657,1:47.891
3280,15,153,5,11,15,1:31.571,,
3281,15,21,6,3,16,1:31.704,,
3314,17,3,3,16,9,1:40.842,1:40.661,1:42.583
3333,337,18,1,1,8,1:55.715,1:55.168,1:55.672
3334,337,9,4,11,9,1:55.511,1:54.963,1:55.885
3335,337,16,10,14,10,1:55.213,1:54.996,1:56.309
3344,337,10,166,24,19,1:59.728,,
3354,338,13,6,7,5,1:25.548,1:25.010,1:24.837
3371,338,810,166,25,22,1:30.185,,
3405,340,9,4,11,8,1:36.348,1:35.550,1:35.364
3408,340,22,3,9,11,1:36.664,1:35.748,
3417,340,15,205,18,20,1:39.399,,
3435,341,808,4,12,14,1:22.976,1:22.139,
3436,341,67,5,16,15,1:22.699,1:22.191,
3470,343,17,9,6,1,1:27.500,1:26.818,1:26.295
3472,343,20,9,5,3,1:27.067,1:26.729,1:26.760
3483,343,67,5,16,14,1:28.534,1:28.273,
3487,343,24,10,15,18,1:28.958,,
3496,344,20,9,5,3,1:16.129,1:15.556,1:15.420
3513,344,15,205,18,20,1:18.698,,
3585,347,10,166,24,20,1:18.343,,
3588,347,29,164,20,23,1:19.844,,
3655,350,15,205,18,18,1:25.540,,
3661,350,29,164,20,24,1:27.020,,
3664,351,1,1,2,3,1:48.296,1:46.042,1:45.571
3716,353,18,1,1,7,1:38.123,1:37.064,1:36.731
3768,355,9,4,11,11,1:41.336,1:40.780,
3786,108,44,7,20,5,1:28.288,,
3790,108,23,3,4,9,1:28.830,,
3796,108,8,1,6,15,1:29.470,,
3812,110,18,16,17,11,1:14.504,,
3818,110,42,19,15,17,1:15.317,,
3819,110,43,7,21,18,1:15.641,,
3830,111,18,16,17,9,1:23.381,,
3844,112,4,4,8,3,1:18.233,,
3880,113,4,4,8,19,1:20.113,,
3887,114,14,1,5,6,1:15.700,,
3911,115,14,1,5,11,1:17.024,,
3912,115,2,15,9,12,1:17.086,,
3917,115,18,16,17,17,1:18.205,,
3918,115,51,18,18,18,1:18.560,,
3939,116,51,18,18,19,1:36.485,,
3953,117,43,7,21,13,1:17.068,,
3982,119,23,3,4,2,1:15.185,,
4007,120,8,1,6,7,1:22.742,,
4017,120,49,15,10,17,1:24.569,,
4023,121,22,6,2,3,1:21.242,,
4024,121,8,1,6,4,1:21.466,,
4025,121,48,3,4,5,1:21.834,,
4030,121,35,16,16,10,1:22.717,,
4036,121,2,15,9,16,1:23.803,,
4059,122,50,18,19,19,1:15.360,,
4114,91,44,7,17,14,1:35.617,,
4149,93,15,4,7,9,1:21.034,,
4152,93,13,15,12,12,1:21.532,,
4160,93,8,1,6,20,,,
4191,95,21,15,11,11,1:15.352,,
4227,97,22,6,2,7,1:13.562,,
4236,97,10,17,19,16,1:16.323,,
4240,97,46,18,20,20,,,
4241,98,22,6,2,1,1:10.223,,
4329,102,15,4,7,9,1:20.411,,
4337,102,45,17,19,17,1:22.356,,
4359,103,45,17,19,19,2:03.833,,
4366,105,4,4,8,6,1:34.917,,
4381,106,30,6,1,1,1:33.542,,
4391,106,4,4,8,11,1:36.663,,
4410,107,15,7,16,10,1:11.483,,
4430,71,8,1,9,10,1:44.997,1:30.561,
4433,71,4,4,5,13,1:47.708,1:29.758,
4441,72,4,4,5,1,1:32.582,1:35.090,
4456,72,35,15,11,16,1:34.887,1:38.108,
4481,74,8,1,9,1,1:19.886,1:22.994,
4491,74,23,7,17,11,1:20.994,1:24.422,
4510,75,13,15,12,10,1:15.863,1:18.361,
4514,75,33,17,18,14,1:19.040,1:20.903,
4532,76,27,18,21,14,1:19.229,1:22.977,
4558,841,816,166,25,22,1:30.822,,
4576,842,22,3,11,15,1:38.163,1:37.496,
4583,842,816,166,25,22,1:41.001,,
4624,844,815,15,17,15,1:27.778,1:27.244,
4625,844,67,5,18,16,1:27.620,1:27.255,
4632,844,39,164,22,23,1:31.564,,
4669,846,814,10,15,14,1:16.813,1:16.188,
4683,847,17,9,2,4,1:14.375,1:13.654,1:13.429
4707,848,4,6,5,4,1:39.725,1:37.930,1:37.454
4735,849,155,15,16,8,1:34.324,1:32.399,1:32.128
4752,850,17,9,2,1,1:33.096,1:31.311,1:30.079
4780,851,4,6,5,5,1:21.578,1:20.262,1:20.365
4781,851,17,9,2,6,1:22.208,1:20.890,1:20.474
4835,854,813,3,12,13,1:49.710,1:48.270,
4852,855,17,9,2,6,1:33.135,1:31.576,1:31.156
4859,855,22,3,11,13,1:33.921,1:33.079,
4895,857,20,9,1,1,1:26.218,1:24.657,1:24.178
4912,857,155,15,16,18,1:27.876,,
4953,859,22,3,11,12,1:14.117,1:13.801,
4955,859,67,5,18,14,1:14.500,1:13.919,
4962,859,24,164,23,21,1:16.631,,
4992,861,30,131,7,3,1:37.517,1:37.017,1:36.391
4996,861,154,208,10,7,1:38.058,1:37.338,1:36.658
5020,862,17,9,2,7,1:36.682,1:35.700,1:36.290
5024,862,20,9,1,11,1:36.911,1:36.031,
5037,862,39,164,23,24,1:41.000,,
5049,863,155,15,14,12,1:34.131,1:33.806,
5052,863,811,3,19,15,1:34.466,1:34.017,
5077,864,817,5,16,16,1:23.906,1:23.442,
5078,864,13,6,6,17,1:23.886,1:23.444,
5088,865,3,131,8,3,1:15.900,1:15.022,1:14.448
5095,865,20,9,1,10,1:15.757,1:15.234,
5164,868,807,10,12,9,1:46.334,1:55.556,1:54.382
5176,868,10,206,24,21,1:51.618,,
5183,869,30,131,7,4,1:16.686,1:38.010,1:42.459
5225,870,10,206,24,22,1:25.476,,
5236,871,154,208,10,9,1:50.126,1:48.714,1:48.538
5290,873,818,5,17,16,1:49.564,1:48.849,
5293,873,808,207,21,19,1:50.846,,
5314,874,817,5,16,16,1:33.059,1:32.954,
5317,874,5,207,20,19,1:34.657,,
5329,875,154,208,10,7,1:38.863,1:38.275,1:37.934
5341,875,808,207,21,19,1:40.207,,
5342,875,5,207,20,20,1:40.333,,
5352,876,8,208,9,7,1:26.740,1:26.101,1:26.236
5360,876,817,5,16,15,1:27.006,1:26.777,
5366,876,10,206,24,21,1:29.613,,
5392,877,37,164,22,23,1:45.766,,
5402,878,4,6,5,9,1:37.968,1:37.123,1:37.300
5453,880,16,10,15,12,1:47.330,1:38.134,
5506,882,819,207,20,21,1:39.614,,
5524,883,813,3,16,17,1:34.425,,
5536,884,154,208,8,7,1:22.613,1:21.998,1:21.308
5569,885,819,207,20,18,1:26.633,,
5589,886,13,6,4,16,1:23.735,1:30.354,
5611,887,813,3,16,16,1:32.512,1:32.359,
5618,888,1,131,10,1,1:31.131,1:30.152,1:29.398
5620,888,17,9,2,3,1:31.428,1:30.217,1:29.608
5623,888,817,5,19,6,1:31.081,1:30.223,1:30.528
5643,890,3,131,9,4,1:20.350,1:19.778,1:19.720
5688,892,4,6,3,5,1:24.661,1:24.227,1:24.142
5725,893,823,207,21,20,1:48.320,,
5738,894,815,1,6,11,1:39.049,1:38.362,
5739,894,18,1,5,12,1:38.882,1:38.365,
5764,895,813,3,16,15,1:32.875,1:32.093,
5769,895,819,207,20,20,1:34.556,,
5785,896,818,5,18,14,1:26.155,1:25.798,
5810,897,821,15,12,17,1:41.999,,
5814,897,819,207,20,21,1:43.528,,
5845,899,818,5,18,8,1:27.124,1:27.363,1:28.081
5855,899,821,15,12,18,1:27.455,,
5864,900,4,6,14,5,1:31.388,1:42.805,1:45.819
5932,853,808,4,10,7,1:24.486,1:23.741,1:23.530
5941,853,67,5,18,16,1:25.164,1:24.932,
5974,904,817,9,3,3,1:28.053,1:26.613,1:26.285
6002,905,826,5,26,9,1:18.616,1:17.594,1:18.090
6017,906,1,131,44,2,1:15.750,1:15.054,1:14.953
6048,907,815,10,11,11,1:10.124,1:09.754,
6070,908,154,208,8,11,1:43.121,1:38.496,
6093,909,8,6,7,12,1:18.534,1:18.273,
6147,911,828,207,9,22,2:14.438,,
6238,916,13,3,19,4,1:37.877,1:37.347,1:37.205
6246,916,815,10,11,12,1:39.200,1:38.554,
6252,916,154,208,8,18,1:39.679,,
6256,917,822,3,77,4,1:10.832,1:10.421,1:10.305
6270,917,813,208,13,18,1:12.233,,
6311,926,13,3,19,3,1:29.246,1:27.895,1:27.718
6333,927,13,3,19,7,1:40.543,1:41.230,1:52.473
6349,928,13,3,19,4,1:38.433,1:37.357,1:36.954
6372,929,817,9,3,7,1:34.691,1:34.403,1:33.832
6387,930,20,6,5,3,1:27.534,1:26.167,1:25.458
6396,930,813,208,13,12,1:27.281,1:27.450,
6398,930,18,1,22,14,1:27.813,1:27.854,
6440,932,20,6,5,16,1:17.344,,
6444,933,1,131,44,1,1:12.218,1:09.062,1:08.455
6462,933,833,209,98,19,1:14.071,,
6489,936,822,3,77,6,1:23.649,1:23.555,1:23.222
6510,937,13,3,19,7,1:49.688,1:48.806,1:48.685
6548,939,1,131,44,5,1:45.765,1:45.650,1:45.300
6554,939,807,10,27,11,1:46.669,1:46.305,
6567,940,20,6,5,4,1:34.431,1:33.844,1:33.245
6574,940,807,10,27,11,1:35.328,1:34.390,
6587,941,20,6,5,4,1:38.598,1:38.402,1:37.965
6593,941,817,9,3,10,1:39.574,1:39.005,1:39.728
6622,942,832,5,55,20,2:07.304,,
6634,943,154,208,8,12,1:21.577,1:21.038,
6677,945,154,208,8,15,1:42.585,,
6694,948,4,1,14,12,1:26.537,1:26.125,
6735,950,830,5,33,9,1:38.181,1:37.265,1:37.194
6766,951,835,4,30,18,1:39.009,,
6843,955,822,3,77,8,1:44.706,1:44.477,1:45.246
6870,956,154,210,8,13,1:07.662,1:07.850,
6884,957,8,6,7,5,1:31.326,1:31.385,1:30.881
6945,960,3,131,6,1,1:48.019,1:46.999,1:46.744
6946,960,830,9,33,2,1:48.407,1:47.163,1:46.893
6956,960,825,4,20,12,1:48.800,1:48.485,
6998,962,13,3,19,12,1:46.056,1:44.991,
7004,962,831,15,12,18,1:46.860,,
7060,965,822,3,77,8,1:37.456,1:37.202,1:37.116
7092,966,826,5,26,18,1:21.454,,
7093,966,831,15,12,19,1:21.692,,
7097,967,3,131,6,2,1:11.815,1:11.373,1:10.838
7114,967,836,209,94,19,1:13.427,,
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188
7181,971,1,131,44,2,1:30.814,1:29.535,1:28.792
7230,973,825,210,20,11,1:21.945,1:21.329,
7231,973,832,5,55,12,1:21.941,1:21.371,
7235,973,828,15,9,16,1:22.332,,
7273,975,154,210,8,14,1:13.780,1:13.839,
7286,976,839,10,31,7,1:43.051,1:42.751,1:42.186
7322,978,20,6,5,3,1:39.962,1:28.978,1:27.356
7339,978,817,9,3,20,1:42.966,,
7375,980,13,3,19,16,1:45.823,,
7403,982,8,6,7,4,1:43.328,1:40.525,1:40.069
