coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
mckenjo01c,1972,PHB,WHA,1,,7,1,6,0,,,,
mcleljo01c,1970,TOR,NHL,1,,78,37,33,8,6,2,4,0
suttebr01c,1999,CAL,NHL,1,,82,31,41,10,,,,
lalonne01c,1933,MTL,NHL,1,,48,22,20,6,2,0,1,1
rollial01c,1976,PHR,WHA,1,,80,28,48,4,,,,
sindeha01c,1967,BOS,NHL,1,,74,37,27,10,4,0,4,0
hartlbo01c,1998,COL,NHL,1,,82,44,28,10,19,11,8,0
patrimu01c,1953,NYR,NHL,2,,30,15,11,4,,,,
savaged01c,1915,PO1,PCHA,1,,18,13,5,0,5,2,3,0
bowmasc01c,1978,MTL,NHL,1,,80,52,17,11,16,12,4,0
bouchfr01c,1939,NYR,NHL,1,,48,27,11,10,12,8,4,0
vigneal01c,2007,VAN,NHL,1,,82,39,33,10,,,,
murrate01c,1993,WAS,NHL,1,,47,20,23,4,,,,
mcvieto01c,1976,WAS,NHL,1,,80,24,42,14,,,,
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7,3,4,0
sindeha01c,1984,BOS,NHL,2,,24,11,10,3,5,2,3,0
mckenke01c,1922,EDE,WCHL,1,,30,19,10,1,4,1,2,1
dayha01c,1947,TOR,NHL,1,,60,32,15,13,9,8,1,0
richato01c,2011,CBS,NHL,2,,41,18,21,2,,,,
gilbegr01c,2001,CAL,NHL,1,,82,32,38,12,,,,
clappdi01c,1945,BOS,NHL,1,,50,24,18,8,10,5,5,0
huculsa01c,1975,PHR,WHA,1,,80,39,35,6,5,2,3,0
suttebr02c,2009,CAL,NHL,1,,82,40,32,10,,,,
ruffli01c,2000,BUF,NHL,1,,82,46,31,5,13,7,6,0
barbebi01c,2000,PHI,NHL,2,,54,31,16,7,6,2,4,0
martija02c,2001,OTT,NHL,1,,80,38,33,9,,,,
adamsja01c,1927,DTC,NHL,1,,44,19,19,6,,,,
schmimi01c,1954,BOS,NHL,2,,40,13,12,15,5,1,4,0
barkldo01c,1971,DET,NHL,1,,11,3,8,0,,,,
laviope01c,2002,NYI,NHL,1,,82,35,36,11,5,1,4,0
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
tortojo01c,2005,TBL,NHL,1,,82,43,33,6,5,1,4,0
mcvieto01c,1980,WIN,NHL,1,,28,1,20,7,,,,
irvindi01c,1940,MTL,NHL,1,,48,16,26,6,3,1,2,0
pilouru01c,1974,WIJ,WHA,1,,37,18,17,2,,,,
kennege01c,1910,MOC,NHA,1,,16,8,8,0,,,,
bowmasc01c,2000,DET,NHL,1,,82,49,24,9,6,2,4,0
neilsro01c,1990,NYR,NHL,1,,80,36,31,13,6,2,4,0
nealeha01c,1985,DET,NHL,1,,35,8,23,4,,,,
suthebi01c,1979,WIN,NHL,2,,3,1,2,0,,,,
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12,6,6,0
longba01c,1983,WIN,NHL,3,,59,25,25,9,3,0,3,0
murrate01c,2010,LAK,NHL,1,,82,46,30,6,6,2,4,0
carpedo01c,1990,TOR,NHL,1,,11,1,9,1,,,,
cleghsp01c,1931,MTM,NHL,1,,48,19,22,7,4,1,1,2
gordoja01c,1974,MNS,NHL,1,,38,11,22,5,,,,
tocchri01c,2009,TBL,NHL,1,,82,34,36,12,,,,
tippeda01c,2005,DAL,NHL,1,,82,53,23,6,5,1,4,0
wilsojo01c,1974,MIB,WHA,1,,78,21,53,4,,,,
wattto01c,1983,WIN,NHL,1,,21,6,13,2,,,,
burnspa01c,1997,BOS,NHL,1,,82,39,30,13,6,2,4,0
pagepi01c,1996,CAL,NHL,1,,82,32,41,9,,,,
moorege01c,1975,IND,WHA,1,,5,1,4,0,,,,
abelsi01c,1959,DET,NHL,1,,70,26,29,15,6,2,4,0
kellyre01c,1973,TOR,NHL,1,,78,35,27,16,4,0,4,0
crispte01c,1997,TBL,NHL,1,,11,2,7,2,,,,
lalonne01c,1925,SAS,WCHL,1,,30,18,11,1,2,0,1,1
schinke01c,1973,PIT,NHL,1,,50,14,31,5,,,,
powered01c,1925,TRS,NHL,1,,36,12,21,3,,,,
robinla01c,1997,LAK,NHL,1,,82,38,33,11,4,0,4,0
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14,9,5,0
lalonne01c,1923,SAC,WCHL,1,,30,15,12,3,,,,
ruelcl01c,1968,MTL,NHL,1,,76,46,19,11,14,12,2,0
mayorbo01c,1977,SOV,WHA,1,,8,3,4,1,,,,
marshbe01c,1981,COR,NHL,1,,24,3,17,4,,,,
martija02c,1996,OTT,NHL,1,,82,31,36,15,7,3,4,0
kurteor01c,1977,VAN,NHL,1,,80,20,43,17,,,,
patrile01c,1913,VA1,PCHA,1,,16,10,6,0,3,0,3,0
