year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1973,WHA,MFS,26,12,1.0,,18,20,1.0,,,,,,4,4,1,,7,6,0,,8,7,0,,4,7,0.0,,11.0,2.0,1.0,,9,6,0,,1,0,0,
1986,NHL,CHI,18,13,9.0,,11,24,5.0,,,,,,2,7,2,,4,7,3,,8,5,1,,4,7,2.0,,6.0,3.0,2.0,,4,7,3,,1,1,1,
1979,NHL,ATF,18,15,7.0,,17,17,6.0,,,,,,5,4,1,,6,5,2,,3,8,1,,7,5,3.0,,5.0,2.0,4.0,,8,6,1,,1,2,1,
1989,NHL,LAK,21,16,3.0,,13,23,4.0,,,,,,7,6,0,,5,5,2,,7,4,2,,3,8,2.0,,6.0,7.0,0.0,,6,8,1,,0,1,0,
1975,WHA,EDO,20,17,3.0,,7,32,2.0,,,,,,4,6,2,,6,8,0,,5,9,0,,3,8,1.0,,4.0,8.0,2.0,,4,9,0,,1,1,0,
1976,WHA,IND,24,13,3.0,,12,24,5.0,,,,,,3,5,1,,9,5,1,,6,4,0,,5,7,2.0,,4.0,8.0,3.0,,8,6,1,,1,2,0,
1927,NHL,OTS,13,4,5.0,,7,10,5.0,,,,,,,,,,3,4,0,,4,2,4,,5,4,1.0,,4.0,1.0,4.0,,4,3,1,,,,,
1931,NHL,BOS,11,10,3.0,,4,11,9.0,,,,,,,,,,3,4,0,,4,1,4,,1,5,5.0,,4.0,6.0,2.0,,3,5,1,,,,,
1928,NHL,NYA,9,6,7.0,,10,7,5.0,,,,,,,,,,3,0,2,,6,6,1,,4,3,4.0,,4.0,2.0,4.0,,2,2,1,,,,,
2001,NHL,LAK,22,12,6.0,1,18,15,5.0,3,,,,,3,7,1,2,4,5,2,0,7,4,4,0,11,3,0.0,0,4.0,1.0,1.0,1,7,5,2,1,4,2,1,0
1995,NHL,PHI,27,9,5.0,,18,15,8.0,,,,,,7,1,3,,9,5,1,,6,5,2,,2,3,5.0,,7.0,4.0,1.0,,9,4,1,,5,2,0,
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9,5,1.0,1,8.0,3.0,1.0,0,9,4,1,0,3,0,0,0
2008,NHL,FLO,22,12,,7,19,18,,4,,,,,4,5,,0,5,6,,3,7,5,,2,7,2,,3,8.0,5.0,,0,7,5,,3,3,2,,0
2011,NHL,NYI,17,18,,6,17,19,,5,,,,,3,4,,2,4,7,,2,6,6,,2,7,5,,1,6.0,6.0,,2,7,6,,2,1,3,,0
1928,NHL,MTM,11,8,3.0,,4,12,6.0,,,,,,,,,,3,3,1,,5,4,1,,3,4,5.0,,4.0,5.0,2.0,,0,4,0,,,,,
1990,NHL,NJD,23,10,7.0,,9,23,8.0,,,,,,8,4,1,,5,6,2,,6,3,6,,3,8,1.0,,5.0,6.0,1.0,,5,6,4,,,,,
1971,NHL,TOR,21,11,7.0,,12,20,7.0,,,,,,2,3,5,,6,4,3,,9,5,0,,3,8,2.0,,6.0,7.0,1.0,,6,3,3,,1,1,0,
1938,NHL,NYR,13,8,3.0,,13,8,3.0,,,,,,,,,,5,2,0,,7,3,1,,5,3,2.0,,6.0,3.0,2.0,,3,5,1,,,,,
2009,NHL,TBL,21,14,,6,13,22,,6,,,,,4,3,,4,6,4,,4,5,8,,2,7,6,,1,4.0,3.0,,0,5,10,,1,3,2,,0
1977,NHL,MNS,12,24,4.0,,6,29,5.0,,,,,,2,7,0,,4,5,3,,3,10,1,,2,10,1.0,,3.0,8.0,1.0,,2,10,3,,2,3,0,
1945,NHL,TOR,10,13,2.0,,9,11,5.0,,,,,,0,0,1,,3,9,0,,4,6,2,,5,3,0.0,,2.0,4.0,3.0,,5,2,1,,,,,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1,4,1.0,,5.0,6.0,2.0,,3,8,2,,7,5,2,
2002,NHL,EDM,20,12,5.0,4,16,14,6.0,5,,,,,2,4,2,1,9,4,2,0,6,5,0,3,7,3,2.0,2,2.0,7.0,1.0,2,10,2,3,1,0,1,1,0
2007,NHL,EDM,23,17,,1,18,18,,5,,,,,5,8,,0,6,6,,1,5,6,,3,7,5,,1,7.0,5.0,,0,10,4,,1,1,1,,0
1972,WHA,CLC,26,11,2.0,,17,21,1.0,,,,,,7,2,1,,7,7,0,,9,5,0,,7,5,0.0,,6.0,6.0,1.0,,6,7,1,,1,0,0,
2002,NHL,CBS,20,14,5.0,2,9,28,3.0,1,,,,,3,5,1,0,6,6,1,2,4,8,1,0,7,6,2.0,0,3.0,7.0,1.0,0,5,8,1,1,1,2,1,0
1910,NHA,MOW,4,3,0.0,,3,6,0.0,,,,,,,,,,,,,,,,,,3,2,0.0,,3.0,6.0,0.0,,1,1,0,,,,,
1946,NHL,CHI,10,17,3.0,,9,20,1.0,,,,,,1,2,1,,4,6,0,,3,7,1,,3,9,1.0,,6.0,4.0,1.0,,2,9,0,,,,,
1976,WHA,MF2,14,8,3.0,,5,10,2.0,,,,,,3,6,2,,6,5,2,,7,6,0,,3,1,1.0,,,,,,,,,,,,,
1928,NHL,NYR,12,6,4.0,,9,7,6.0,,,,,,,,,,4,1,1,,5,3,2,,7,3,3.0,,3.0,4.0,3.0,,2,2,1,,,,,
1975,NHL,CLF,16,19,5.0,,11,23,6.0,,,,,,3,6,2,,6,10,0,,3,6,1,,7,4,1.0,,4.0,8.0,4.0,,3,7,3,,1,1,0,
1992,NHL,PHI,23,14,5.0,,13,23,6.0,,,,,,3,7,3,,6,3,1,,4,8,1,,5,8,2.0,,4.0,4.0,4.0,,6,6,0,,8,1,0,
2006,NHL,CHI,17,20,,4,14,22,,5,,,,,4,8,,0,4,4,,2,8,5,,3,2,8,,2,5.0,6.0,,2,5,9,,0,3,2,,0
1926,NHL,MTL,15,5,2.0,,13,9,0.0,,,,,,,,,,1,4,0,,7,2,1,,5,5,0.0,,6.0,2.0,1.0,,9,1,0,,,,,
2011,NHL,WPG,23,13,,5,14,22,,5,,,,,4,6,,1,5,5,,3,10,3,,1,4,8,,1,7.0,5.0,,2,6,7,,1,1,1,,1
1976,NHL,ATF,22,11,7.0,,12,23,5.0,,,,,,5,6,2,,6,2,4,,7,5,1,,5,4,4.0,,3.0,9.0,0.0,,7,8,0,,1,0,1,
2010,NHL,PHO,21,13,,7,22,13,,6,,,,,3,4,,3,8,3,,2,6,6,,2,8,4,,2,8.0,4.0,,1,9,4,,1,1,1,,2
1917,NHL,MTW,1,2,0.0,,0,3,0.0,,,,,,,,,,,,,,1,3,0,,0,2,0.0,,,,,,,,,,,,,
2000,NHL,TBL,17,19,3.0,2,7,28,3.0,3,,,,,2,6,1,1,6,5,1,1,4,7,3,0,2,12,0.0,1,2.0,8.0,1.0,0,8,6,0,1,0,3,0,1
1988,NHL,STL,22,11,7.0,,11,24,5.0,,,,,,5,3,1,,3,7,3,,6,7,3,,4,6,2.0,,4.0,8.0,1.0,,9,4,2,,2,0,0,
1983,NHL,NYI,28,11,1.0,,22,15,3.0,,,,,,6,6,0,,10,2,1,,10,3,1,,5,8,0.0,,9.0,4.0,0.0,,9,3,2,,1,0,0,
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6,1,0,,9,5,0,,5,9,0,,5,8,0.0,,5.0,7.0,0.0,,7,6,3,,1,1,0,
1976,WHA,QUN,29,10,1.0,,18,21,2.0,,,,,,9,2,0,,6,8,0,,7,5,1,,8,1,0.0,,6.0,8.0,0.0,,9,6,1,,2,1,1,
1961,NHL,MTL,26,2,7.0,,16,12,7.0,,,,,,7,0,1,,4,5,6,,8,2,2,,8,2,2.0,,8.0,2.0,1.0,,7,3,2,,,,,
2002,NHL,COL,21,9,8.0,3,21,10,5.0,5,,,,,4,1,3,2,4,5,5,1,6,3,1,2,6,5,2.0,0,10.0,1.0,0.0,2,10,3,2,1,2,1,0,0
1981,NHL,LAK,19,15,6.0,,5,26,9.0,,,,,,6,6,0,,4,8,0,,3,7,3,,1,6,8.0,,3.0,5.0,2.0,,7,7,2,,0,2,0,
1991,NHL,TOR,21,16,3.0,,9,27,4.0,,,,,,3,8,1,,4,8,3,,3,9,1,,5,5,0.0,,7.0,6.0,1.0,,7,5,1,,1,2,0,
1981,NHL,EDM,31,5,4.0,,17,12,11.0,,,,,,9,4,0,,8,2,3,,8,3,3,,8,3,4.0,,9.0,1.0,1.0,,5,4,4,,1,0,0,
2005,NHL,MIN,23,16,,2,15,20,,6,,,,,6,4,,2,4,6,,1,8,7,,1,7,7,,0,4.0,2.0,,1,5,7,,2,4,3,,1
2003,NHL,MIN,19,13,7.0,2,11,16,13.0,1,,,,,4,6,1,0,4,6,3,0,6,2,6,0,3,6,5.0,2,4.0,5.0,2.0,0,7,4,3,1,2,0,0,0
2011,NHL,WAS,26,11,,4,16,21,,4,,,,,7,2,,0,5,8,,1,8,5,,1,6,4,,2,6.0,7.0,,1,8,5,,3,2,1,,0
1971,NHL,CHI,28,3,8.0,,18,14,7.0,,,,,,9,3,0,,7,3,2,,9,2,1,,9,2,2.0,,5.0,6.0,3.0,,5,1,7,,2,0,0,
1938,NHL,TOR,13,8,3.0,,6,12,6.0,,,,,,,,,,4,4,2,,3,5,1,,5,5,2.0,,4.0,4.0,3.0,,3,2,1,,,,,
1925,NHL,BOS,10,7,1.0,,7,8,3.0,,,,,,,,,,1,1,0,,2,7,0,,2,4,3.0,,8.0,1.0,1.0,,4,2,0,,,,,
1952,NHL,DET,20,5,10.0,,16,11,8.0,,,,,,4,4,2,,6,3,3,,6,1,6,,6,4,2.0,,8.0,2.0,2.0,,6,2,3,,,,,
1924,NHL,TRS,10,5,0.0,,9,6,0.0,,,,,,,,,,0,1,0,,3,5,0,,7,3,0.0,,8.0,0.0,0.0,,1,2,0,,,,,
1979,NHL,PHI,27,5,8.0,,21,7,12.0,,,,,,6,1,1,,11,0,2,,7,0,7,,10,2,2.0,,7.0,2.0,2.0,,6,6,5,,1,1,1,
1980,NHL,MTL,31,7,2.0,,14,15,11.0,,,,,,3,6,1,,9,4,1,,8,3,2,,7,5,2.0,,9.0,0.0,3.0,,7,4,4,,2,0,0,
1995,NHL,TOR,19,15,7.0,,15,21,5.0,,,,,,4,5,1,,7,4,3,,8,4,2,,3,6,3.0,,3.0,9.0,1.0,,6,6,2,,3,2,0,
1954,NHL,NYR,10,12,13.0,,7,23,5.0,,,,,,5,4,1,,3,6,3,,1,8,6,,4,7,3.0,,1.0,6.0,4.0,,3,4,1,,,,,
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3.0,4.0,1.0,,1,3,0,,,,,
1990,NHL,VAN,18,17,5.0,,10,26,4.0,,,,,,6,6,0,,6,6,2,,5,9,1,,2,9,2.0,,5.0,6.0,2.0,,4,7,2,,,,,
1946,NHL,NYR,11,14,5.0,,11,18,1.0,,,,,,2,2,1,,3,8,1,,4,5,3,,7,4,0.0,,4.0,5.0,1.0,,2,8,0,,,,,
1991,NHL,NYR,28,8,4.0,,22,17,1.0,,,,,,9,5,0,,6,5,1,,10,4,0,,8,3,1.0,,7.0,3.0,2.0,,9,4,1,,1,1,0,
1910,NHA,MOC,5,3,0.0,,3,5,0.0,,,,,,,,,,,,,,0,1,0,,4,2,0.0,,4.0,2.0,0.0,,0,3,0,,,,,
1996,NHL,CHI,16,21,4.0,,18,14,9.0,,,,,,6,5,2,,6,7,1,,3,8,3,,3,6,2.0,,7.0,3.0,1.0,,6,4,3,,3,2,1,
2005,NHL,NYR,25,10,,6,19,16,,6,,,,,6,4,,3,10,3,,0,6,5,,2,7,3,,3,6.0,0.0,,0,6,6,,4,3,5,,0
2001,NHL,NYR,19,19,2.0,1,17,19,2.0,3,,,,,6,6,1,0,9,3,1,1,7,6,1,1,3,8,1.0,1,2.0,4.0,0.0,0,5,9,0,1,4,2,0,0
2007,NHL,LAK,17,21,,3,15,22,,4,1,1,,0,5,6,,0,4,6,,1,4,11,,1,7,5,,1,5.0,6.0,,1,5,6,,3,1,2,,0
1990,NHL,EDM,22,15,3.0,,15,22,3.0,,,,,,2,7,2,,5,7,0,,11,3,0,,7,5,1.0,,5.0,8.0,1.0,,7,7,2,,,,,
